,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,75.09,98.72,89.26,78.06,53.95,228.05,274.88,393.9,212.46,480.7
1,Revenue Growth (YoY),-15.87%,26.46%,65.44%,-65.77%,-80.37%,-42.10%,29.38%,-18.06%,-57.47%,-44.00%
2,Cost of Revenue,54.83,54.83,63.68,71.74,58.28,211.04,192.24,351.78,195.82,448.71
3,Gross Profit,20.26,43.89,25.58,6.33,-4.33,17.01,82.65,42.12,16.65,31.99
4,"Selling, General & Admin",43.31,71.95,41.7,61.02,126.16,78.01,102.48,60.63,136.36,150.73
5,Other Operating Expenses,0.23,19.8,1.24,25.2,0.94,6.23,20.94,30.23,1.49,-0.08
6,Operating Expenses,44.05,124.22,43.07,99.96,132.53,89.03,123.67,80.05,137.86,150.66
7,Operating Income,-23.79,-80.34,-17.5,-93.64,-136.85,-72.02,-41.02,-37.93,-121.21,-118.67
8,Interest Expense,-2.76,-10.42,-3.57,-5.54,-1.96,-21.06,-1.41,-10.44,-7.15,-19.13
9,Interest & Investment Income,0,0.01,0.05,0.1,0.03,0.2,0.33,0.43,0.68,0.77
10,Earnings From Equity Investments,-,-0,0,-,-,-,-,-,-,-
11,Currency Exchange Gain (Loss),-,-0.85,0.85,-,-,-,-,-2.47,5.05,30.91
12,Other Non Operating Income (Expenses),-5.17,-3.46,5.53,0.95,12.89,15.9,-8.55,10.69,1.93,29.8
13,EBT Excluding Unusual Items,-31.71,-95.06,-14.63,-98.12,-125.9,-76.98,-50.65,-39.71,-120.71,-76.32
14,Gain (Loss) on Sale of Investments,-,-9.71,-,-,-,-,-,-6.19,6.19,-14.4
15,Gain (Loss) on Sale of Assets,-,-0.48,-,2.13,-,-0.2,8.45,57.76,-,0.02
16,Asset Writedown,-,-,-,-,-,-8.67,-,-31.04,-,-9.12
17,Other Unusual Items,-60.6,93.75,-,18.47,-,7.76,-,19.81,26.05,1.09
18,Pretax Income,-92.31,-11.5,-14.63,-77.52,-125.9,-78.09,-42.2,0.63,-88.47,-98.73
19,Income Tax Expense,-,0,-0.07,-0.83,-,2.48,0.64,3.94,-1.05,-37.11
20,Earnings From Continuing Operations,-92.31,-11.5,-14.56,-76.69,-125.9,-80.57,-42.84,-3.31,-87.42,-61.62
21,Minority Interest in Earnings,-,0.57,0.77,1,1.91,0.84,1.06,-0.52,0.05,0.25
22,Net Income,-92.31,-10.93,-13.8,-75.69,-123.99,-79.73,-41.78,-3.83,-87.36,-61.37
23,Net Income to Common,-92.31,-10.93,-13.8,-75.69,-123.99,-79.73,-41.78,-3.83,-87.36,-61.37
24,Shares Outstanding (Basic),2674,2674,2674,1821,1034,924,924,932,975,997
25,Shares Outstanding (Diluted),2674,2674,2674,1821,1034,924,924,982,1025,997
26,Shares Change (YoY),-,46.82%,158.73%,97.08%,11.84%,-5.85%,-9.87%,-1.52%,2.54%,-0.32%
27,EPS (Basic),-0.03,-0.00,-0.01,-0.04,-0.12,-0.09,-0.05,-0.00,-0.09,-0.06
28,EPS (Diluted),-0.03,-0.00,-0.01,-0.04,-0.12,-0.09,-0.05,-0.00,-0.09,-0.06
29,Free Cash Flow,-20.49,17.24,-36.74,-138.82,-15.32,253.38,-178.99,-134.8,20.26,50.61
30,Free Cash Flow Per Share,-0.01,0.01,-0.01,-0.08,-0.01,0.27,-0.19,-0.14,0.02,0.05
31,Operating Margin,-31.68%,-81.38%,-19.60%,-119.95%,-253.67%,-31.58%,-14.92%,-9.63%,-57.05%,-24.69%
32,Profit Margin,-122.93%,-11.07%,-15.46%,-96.96%,-229.83%,-34.96%,-15.20%,-0.97%,-41.12%,-12.77%
33,Free Cash Flow Margin,-27.29%,17.46%,-41.16%,-177.83%,-28.40%,111.11%,-65.11%,-34.22%,9.54%,10.53%
34,EBITDA,-21.43,-78.29,-15.84,-90.84,-136.1,-70.63,-39.68,-33.97,-116.95,-113.68
35,D&A For EBITDA,2.36,2.05,1.66,2.8,0.75,1.39,1.34,3.96,4.26,4.98
36,EBIT,-23.79,-80.34,-17.5,-93.64,-136.85,-72.02,-41.02,-37.93,-121.21,-118.67
