,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,487.99,504.48,522.58,505.32,527.22,556.09,411.53,397.73,387.74,303.49,347.73,425.78,304.59,355.98,322.33,242.62,233.17,474.48,179.84,592.56,Upgrade
1,Trading Asset Securities,259.67,285.33,267.08,294.18,269.89,250.8,387.88,346.32,314.54,376.55,359.13,282.68,439.21,372.36,416.88,438.75,413.44,142.5,794.14,545.22,Upgrade
2,Cash & Short-Term Investments,747.66,789.81,789.66,799.5,797.11,806.89,799.41,744.05,702.28,680.04,706.86,708.46,743.8,728.34,739.21,681.37,646.61,616.98,973.98,1138,Upgrade
3,Cash Growth,-6.20%,-2.12%,-1.22%,7.45%,13.50%,18.65%,13.09%,5.02%,-5.58%,-6.63%,-4.38%,3.98%,15.03%,18.05%,-24.10%,-40.11%,0.20%,-10.46%,56.44%,81.77%,Upgrade
4,Accounts Receivable,14.1,15.54,15.75,13.37,6.38,7.08,13.07,8.62,11.63,13.44,14.07,18.58,22.97,23.51,24.82,22.08,29,22.95,17.68,9.59,Upgrade
5,Other Receivables,3.24,1.89,3.69,1.71,4.66,2.65,4.51,3.67,10.23,11.95,15.77,19.54,14.7,16.91,16.32,19.72,6.3,6.34,9.29,5.01,Upgrade
6,Receivables,17.34,17.43,19.44,15.08,11.04,9.73,17.58,12.28,21.87,25.39,29.83,38.12,37.66,40.42,41.14,41.81,35.3,29.29,26.97,14.6,Upgrade
7,Inventory,0,0,0,0,4.89,4.69,4.69,4.16,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.04,Upgrade
8,Prepaid Expenses,-,6.26,-,7.66,-,5.21,-,5.23,-,3.65,-,4.55,-,1.16,-,-,-,15.64,-,14.26,Upgrade
