,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,11228,11807,14177,12621,12097,13649,16884,13576,11482,7134,Upgrade
1,Revenue Growth (YoY),-20.80%,-6.45%,17.20%,-7.53%,-28.35%,0.54%,47.04%,90.29%,30.35%,-4.24%,Upgrade
2,Cost of Revenue,8301,7760,9225,8962,8652,8408,8305,6376,6152,4692,Upgrade
3,Gross Profit,2927,4047,4952,3659,3444,5242,8578,7199,5330,2442,Upgrade
4,"Selling, General & Admin",1616,1792,1804,1769,1944,2255,2232,1776,1491,1256,Upgrade
5,Other Operating Expenses,-449.85,-410.17,-312.68,-284.2,-37.29,-415.61,-241.23,-218.84,-84.63,-247.48,Upgrade
6,Operating Expenses,1238,1390,1492,1489,1908,1843,2017,1557,1423,1009,Upgrade
7,Operating Income,1689,2657,3461,2170,1536,3398,6561,5642,3907,1433,Upgrade
8,Interest Expense,-59.23,-129.61,-227.77,-275.63,-247.53,-124.01,-85.56,-69.5,-69.78,-122.99,Upgrade
9,Interest & Investment Income,20.95,27.38,85.22,111.78,75.9,34.95,42.09,24.28,11.36,26.42,Upgrade
10,Earnings From Equity Investments,-231.09,455.42,673.65,333.76,452.51,470.29,456.83,728.92,768.15,356.19,Upgrade
11,Currency Exchange Gain (Loss),-238.91,254.25,-223.65,276.21,156.05,70.48,-58.11,-48.12,-188.05,10.81,Upgrade
12,EBT Excluding Unusual Items,1181,3264,3768,2617,1973,3850,6916,6277,4429,1703,Upgrade
13,Gain (Loss) on Sale of Investments,6.89,-7.34,49.15,-40.05,178.14,97.03,225.01,34.38,1310,-59.97,Upgrade
14,Gain (Loss) on Sale of Assets,5.66,-6.03,79.26,-103.21,1.12,-48.32,-204.61,-10.12,-59.78,-1.89,Upgrade
15,Asset Writedown,-,-,-32.25,-,-53.73,-,-133.71,-,3.23,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,393.57,-,-,-,Upgrade
17,Pretax Income,1193,3251,3871,2473,2101,3899,7200,6302,5689,1642,Upgrade
18,Income Tax Expense,395.49,511.47,648.51,317.14,273.34,582.42,1012,918.55,645.52,253.57,Upgrade
19,Earnings From Continuing Operations,797.71,2739,3223,2156,1828,3316,6187,5383,5043,1388,Upgrade
20,Net Income to Company,797.71,2739,3223,2156,1828,3316,6187,5383,5043,1388,Upgrade
21,Minority Interest in Earnings,6.17,-9.48,-5.36,-8.23,-5.48,-11.57,-8.56,-6.23,-3.43,-5.62,Upgrade
22,Net Income,803.88,2730,3217,2148,1822,3305,6179,5377,5040,1382,Upgrade
23,Net Income to Common,803.88,2730,3217,2148,1822,3305,6179,5377,5040,1382,Upgrade
24,Net Income Growth,-75.01%,27.10%,76.55%,-35.01%,-70.51%,-38.54%,22.60%,288.96%,114.19%,-34.94%,Upgrade
25,Shares Outstanding (Basic),4281,4224,4184,4120,4073,4026,4021,4032,4035,4018,Upgrade
26,Shares Outstanding (Diluted),4281,4224,4188,4133,4091,4056,4071,4083,4060,4024,Upgrade
27,Shares Change (YoY),2.21%,2.20%,2.38%,1.90%,0.48%,-0.66%,0.27%,1.44%,0.99%,0.20%,Upgrade
28,EPS (Basic),0.19,0.65,0.77,0.52,0.45,0.82,1.54,1.33,1.25,0.34,Upgrade
29,EPS (Diluted),0.19,0.65,0.77,0.52,0.45,0.81,1.52,1.32,1.24,0.34,Upgrade
30,EPS Growth,-75.55%,24.30%,72.55%,-36.22%,-70.67%,-38.12%,22.29%,283.41%,112.05%,-35.08%,Upgrade
31,Free Cash Flow,-,-325.41,2159,-20.11,1523,3217,6922,1628,1581,-275.94,Upgrade
32,Free Cash Flow Per Share,-,-0.08,0.52,-0.00,0.37,0.79,1.70,0.40,0.39,-0.07,Upgrade
33,Dividend Per Share,0.094,0.310,0.370,0.260,0.220,0.400,0.760,0.660,0.620,0.170,Upgrade
34,Dividend Growth,-74.60%,19.23%,68.18%,-35.00%,-71.05%,-39.39%,22.58%,288.24%,106.67%,-32.00%,Upgrade
35,Operating Margin,15.04%,22.50%,24.41%,17.20%,12.70%,24.90%,38.86%,41.56%,34.03%,20.09%,Upgrade
36,Profit Margin,7.16%,23.12%,22.69%,17.02%,15.06%,24.21%,36.60%,39.61%,43.89%,19.38%,Upgrade
37,Free Cash Flow Margin,-,-2.76%,15.23%,-0.16%,12.59%,23.57%,41.00%,11.99%,13.77%,-3.87%,Upgrade
38,EBITDA,2271,3420,4066,2839,2217,4076,7317,6288,4505,1906,Upgrade
39,D&A For EBITDA,581.77,763.39,604.98,668.52,681.19,677.38,756.59,645.74,597.62,473.21,Upgrade
40,EBIT,1689,2657,3461,2170,1536,3398,6561,5642,3907,1433,Upgrade
