,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2794,2864,2877,3160,2981,3533,3344,3803,2984,3230,Upgrade
1,Short-Term Investments,184.8,55.86,62.2,29.87,28.47,18.61,37.18,25.17,137.57,18.6,Upgrade
2,Cash & Short-Term Investments,2979,2919,2939,3190,3009,3552,3381,3828,3121,3249,Upgrade
3,Cash Growth,1.36%,-8.48%,-2.34%,-10.18%,-11.00%,-7.22%,8.33%,17.83%,20.63%,49.80%,Upgrade
4,Accounts Receivable,2821,2680,2409,2350,2684,2082,1850,1434,1737,1513,Upgrade
5,Other Receivables,55.9,98.54,-,60.71,-,29.13,-,-,-,-,Upgrade
6,Receivables,2877,2778,2409,2411,2684,2111,1850,1434,1737,1513,Upgrade
7,Inventory,1819,1826,2148,2527,2323,2071,1684,1630,1282,1301,Upgrade
8,Prepaid Expenses,-,11.06,-,25.66,-,24.4,-,14,-,2.18,Upgrade
9,Restricted Cash,23.61,17.09,17.11,16.74,16.94,22.09,14.17,15.35,87.8,115.88,Upgrade
10,Other Current Assets,89.18,1.47,71.72,2.14,92.61,9.66,39.07,33.7,22.82,15.21,Upgrade
11,Total Current Assets,7788,7553,7585,8173,8125,7790,6968,6955,6251,6197,Upgrade
12,"Property, Plant & Equipment",1181,1190,1035,999.94,903.94,768,469.2,420.38,300.73,290.96,Upgrade
13,Long-Term Investments,135.42,132.27,132.36,137.76,138.76,147.68,163.03,154.29,137.93,131.09,Upgrade
14,Goodwill,13.81,14.24,14.07,13.8,13.54,14.58,15.26,15.74,14.38,28.83,Upgrade
15,Other Intangible Assets,8.52,10.55,12,13.96,15.18,18.33,21.2,24.22,24.36,27.11,Upgrade
16,Long-Term Deferred Tax Assets,160.32,168.55,172.93,147.12,78.68,77.62,73.21,57.57,49.66,35.97,Upgrade
17,Other Long-Term Assets,4.56,6.31,6.21,4.74,4.5,4.97,18.1,4.97,4.56,4.37,Upgrade
18,Total Assets,9291,9075,8958,9490,9280,8821,7733,7637,6787,6719,Upgrade
19,Accounts Payable,1120,887.13,1052,1699,1926,1668,1154,1371,1368,1382,Upgrade
20,Accrued Expenses,2.98,383.84,1.55,340.81,0.22,327.07,-,270.18,-,217.88,Upgrade
21,Current Portion of Leases,20.08,23.89,17.35,20.35,28.18,31.95,26.33,28.78,29.4,23.73,Upgrade
22,Current Income Taxes Payable,8.8,12.97,58.67,100.49,38.33,58.54,60.04,68.82,17.2,170.38,Upgrade
23,Current Unearned Revenue,-,-,-,90.5,-,60.6,-,46.43,-,29.26,Upgrade
24,Other Current Liabilities,419.97,180.98,504.84,258.47,467.08,117.2,366.15,168.85,314.74,51.92,Upgrade
25,Total Current Liabilities,1571,1489,1635,2510,2460,2264,1607,1954,1729,1876,Upgrade
26,Long-Term Debt,-,-,-,-,-,-,-,-,2.19,2.25,Upgrade
27,Long-Term Leases,78.61,84.33,65.86,65.58,71.22,84.65,88.42,93.81,93.37,88.21,Upgrade
28,Long-Term Deferred Tax Liabilities,5.87,5.5,7.13,8.31,9.04,11.39,6.56,7.95,6.62,7.24,Upgrade
29,Other Long-Term Liabilities,10.54,10.51,4.58,1.09,3.99,5.14,6.68,7.4,4.92,6.51,Upgrade
30,Total Liabilities,1666,1589,1712,2584,2544,2365,1708,2063,1836,1980,Upgrade
31,Common Stock,107.15,107.02,107.53,107.97,107.85,109.3,109.78,109.28,108.46,110.02,Upgrade
32,Additional Paid-In Capital,1062,1058,1090,1128,1124,1191,1253,1243,1217,1275,Upgrade
33,Retained Earnings,7179,6971,6693,6246,5865,5327,4890,4485,4154,3835,Upgrade
34,Treasury Stock,-,-0.04,-0.1,-,-,-0.37,-,-,-5.72,-,Upgrade
35,Comprehensive Income & Other,-756.11,-678.42,-628.35,-547.58,-329.52,-140.06,-194.3,-235.39,-497.34,-453.27,Upgrade
36,Total Common Equity,7593,7458,7262,6935,6767,6487,6058,5602,4976,4766,Upgrade
37,Minority Interest,31.98,28.11,-16.34,-28.98,-31.55,-30.57,-33.4,-28.37,-25.26,-26.59,Upgrade
38,Shareholders' Equity,7625,7486,7246,6906,6736,6457,6025,5574,4951,4739,Upgrade
39,Total Liabilities & Equity,9291,9075,8958,9490,9280,8821,7733,7637,6787,6719,Upgrade
40,Total Debt,98.69,108.22,83.21,85.93,99.39,116.6,114.75,122.59,124.96,114.2,Upgrade
41,Net Cash (Debt),2880,2811,2856,3104,2910,3435,3267,3705,2996,3134,Upgrade
42,Net Cash Growth,0.86%,-9.44%,-1.86%,-9.63%,-10.92%,-7.30%,9.02%,18.21%,18.00%,45.09%,Upgrade
43,Net Cash Per Share,2.64,2.57,2.58,2.80,2.63,3.04,2.88,3.37,2.75,2.85,Upgrade
44,Filing Date Shares Outstanding,1071,1070,1075,1080,1078,1089,1098,1093,1088,1100,Upgrade
45,Total Common Shares Outstanding,1071,1070,1075,1080,1078,1089,1098,1093,1088,1100,Upgrade
46,Working Capital,6217,6064,5950,5664,5665,5527,5361,5001,4522,4321,Upgrade
47,Book Value Per Share,7.09,6.97,6.75,6.42,6.27,5.96,5.52,5.13,4.57,4.33,Upgrade
48,Tangible Book Value,7570,7433,7236,6907,6738,6454,6022,5562,4937,4710,Upgrade
49,Tangible Book Value Per Share,7.07,6.95,6.73,6.40,6.25,5.93,5.49,5.09,4.54,4.28,Upgrade
50,Land,-,868.92,-,7.91,-,8.55,-,8.45,-,7.92,Upgrade
51,Machinery,-,155.02,-,128.22,-,124.69,-,102.36,-,79.96,Upgrade
52,Construction In Progress,-,-,-,724.02,-,429.93,-,76.9,-,24.62,Upgrade
53,Leasehold Improvements,-,56.04,-,15.78,-,17.45,-,17.25,-,13.71,Upgrade
