,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Cash & Equivalents,981.39,1277,838.63,2624,1350,1701,1196,2187,1007,1043,565.62,2442,524.59,986.05,256.7,714.17,522.98,733.82,261.35,767.85,Upgrade
1,Trading Asset Securities,231.28,135.7,81.34,65.77,6.95,191.62,37.82,30.79,164.25,134.4,225.98,262.63,302.27,200,158.09,120.37,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,1213,1413,919.97,2690,1357,1893,1234,2217,1171,1177,791.6,2704,826.87,1186,414.79,834.55,522.98,733.82,261.35,767.85,Upgrade
3,Cash Growth,-10.66%,-25.35%,-25.45%,21.30%,15.89%,60.82%,55.88%,-18.01%,41.65%,-0.76%,90.85%,224.06%,58.11%,61.63%,58.71%,8.69%,-,42.85%,-,-,Upgrade
4,Accounts Receivable,4983,4677,4623,4370,5294,4974,4608,4006,4454,3533,3158,3009,4032,3024,2502,2231,2045,1768,1534,1169,Upgrade
5,Other Receivables,154.33,140.71,97.74,184,107.75,84.33,137.61,195.96,81.41,72.79,368.63,207.84,40.46,39.49,28.37,29.09,29.34,28.1,20.75,22.15,Upgrade
6,Receivables,5137,4818,4721,4554,5402,5058,4746,4202,4535,3606,3527,3217,4073,3063,2530,2260,2074,1796,1555,1191,Upgrade
7,Inventory,4991,4696,5197,3939,4735,4299,4595,3988,4688,5076,3987,2010,3391,2926,2707,1787,1968,1337,1245,829.91,Upgrade
8,Other Current Assets,177.26,148.81,234.11,73.99,175.26,140,215.47,29.75,95.57,113.54,290.34,38.05,163.66,212.94,103.53,43.33,116.4,80.83,111.92,48.73,Upgrade
9,Total Current Assets,11519,11075,11072,11257,11669,11390,10790,10437,10490,9972,8595,7970,8454,7388,5755,4925,4681,3948,3174,2837,Upgrade
10,"Property, Plant & Equipment",2147,2060,1780,1786,1455,1382,1289,1281,1137,947.33,901.83,888.63,843.8,802.2,776.33,651.68,608.66,588.81,575.69,573.18,Upgrade
11,Other Intangible Assets,200.37,202.25,204.12,164.25,165.78,167.3,168.76,170.15,171.67,173.19,105.56,106.41,107.63,89.08,89.69,90.3,90.91,91.51,92.12,92.72,Upgrade
12,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,2.52,-,-,-,5.41,-,-,7.27,15.59,Upgrade
13,Long-Term Deferred Tax Assets,137.77,130.81,128.96,129.18,118.85,114.98,106.33,144.62,97.5,92.72,83.12,82.66,55.07,48.53,33.03,35.07,31.45,28.66,28.23,22.95,Upgrade
14,Long-Term Deferred Charges,15.27,16.38,35.54,19.21,19.69,19.27,19.75,5.79,3.39,2.45,2.33,2.54,2.93,3.2,4.2,4.45,4.69,4.55,4.79,4.77,Upgrade
15,Other Long-Term Assets,266.93,234.32,306.46,191.93,229.33,201.91,221.57,217.31,198.85,161.3,272.98,198.53,160.23,116.04,56.26,69.43,64.98,64.52,46.75,43.4,Upgrade
16,Total Assets,14286,13719,13527,13548,13658,13276,12596,12256,12098,11349,9961,9251,9624,8447,6715,5781,5482,4726,3928,3590,Upgrade
17,Accounts Payable,2481,1887,1830,1434,1582,1350,1339,1250,1586,1640,1271,1314,1781,1375,1094,783.96,918.16,1173,949.96,857.13,Upgrade
18,Accrued Expenses,47.8,53.5,43.76,142.51,47,56.25,42.08,179.72,43.23,48.98,36.45,183.2,30.86,30.44,17.39,56.52,17.04,13.1,33.74,81.1,Upgrade
19,Short-Term Debt,4145,4474,4647,5093,5123,5212,4742,4343,4263,3685,2650,1882,2300,2186,1987,1637,1473,1495,1040,769.5,Upgrade
20,Current Portion of Long-Term Debt,266.05,259.1,291.88,166.5,98.24,23,64.42,41,40.65,37,127,121,13.6,12,26.8,-,33.7,36.35,11.23,13.73,Upgrade
21,Current Portion of Leases,-,19.14,-,23.78,-,22.55,-,20.42,-,4.72,-,9.45,-,5.71,-,-,-,-,48.93,50.29,Upgrade
22,Current Income Taxes Payable,45.94,27.82,26.88,18.36,34.91,40.96,86.04,75.05,83.16,72.87,124.75,91.97,103.06,86.14,46.95,40.7,56.43,33.34,34.84,28.68,Upgrade
23,Current Unearned Revenue,416.52,492.58,354.91,454.21,494.07,413.24,334.25,433.68,475.45,516.6,531.36,440.61,367.78,343.9,238.99,178.65,194.17,113.44,89.49,-,Upgrade
24,Other Current Liabilities,256.33,244.9,269.22,299.17,359.89,434.9,345.35,464.64,383.84,360.11,299.91,478.72,385.85,176.25,246.35,270.31,0.81,24.25,1.43,108.74,Upgrade
25,Total Current Liabilities,7659,7458,7464,7631,7739,7552,6953,6807,6875,6365,5041,4522,4982,4216,3657,2967,2693,2888,2209,1909,Upgrade
26,Long-Term Debt,1604,1273,1165,1051,1147,1174,1156,1054,933.36,879.42,895.54,887.66,888.12,874.64,12,18,18,34,29,29,Upgrade
27,Long-Term Leases,133.38,127.51,128.49,138.3,123.83,130.56,139.04,132.91,153.1,84.85,98.26,92.71,99.46,101.3,107.08,-,-,39.75,37.69,49.83,Upgrade
28,Long-Term Unearned Revenue,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,3.54,3.54,8.23,8.59,7.36,7.01,13.7,15.4,Upgrade
29,Long-Term Deferred Tax Liabilities,34.6,35.52,38.72,38.81,2.22,2.3,2.38,39.99,2.67,2.75,2.92,2.92,-,-,-,-,-,-,-,-,Upgrade
30,Other Long-Term Liabilities,132.35,125.27,67.03,110.1,31.93,27.95,23.12,27.74,30.62,20.78,15.34,18.37,14,14.15,11.84,16.88,45.17,48.19,18.73,27.49,Upgrade
31,Total Liabilities,9564,9021,8865,8971,9045,8889,8275,8064,7996,7355,6054,5525,5987,5210,3796,3011,2764,3017,2308,2031,Upgrade
32,Common Stock,418.14,418.14,418.14,418.14,418.14,418.14,418.14,418.13,418.23,418.22,418.22,418.21,418.2,400.58,400.58,400.58,400.58,350.58,350.58,350.58,Upgrade
33,Additional Paid-In Capital,1406,1406,1406,1406,1460,1445,1429,1420,1392,1361,1329,1298,1258,1082,1082,1082,1082,280.89,280.89,280.89,Upgrade
34,Retained Earnings,2759,2736,2700,2615,2596,2439,2390,2237,2177,2179,2121,1972,1796,1627,1436,1288,1235,1077,988.57,927.4,Upgrade
35,Treasury Stock,-50.89,-50.89,-51.73,-51.73,-51.73,-103.46,-104.57,-104.57,-105.54,-180.22,-180.22,-180.22,-,-,-,-,-,-,-,-,Upgrade
36,Comprehensive Income & Other,182.77,182.77,182.77,182.77,182.77,182.77,182.77,182.78,182.79,182.81,182.84,182.85,127.88,127.88,-,-,-,-,-,-,Upgrade
37,Total Common Equity,4715,4691,4655,4570,4606,4381,4315,4153,4064,3961,3871,3690,3600,3237,2919,2771,2718,1708,1620,1559,Upgrade
38,Minority Interest,6.85,6.78,6.71,6.54,6.53,6.24,5.91,40.04,38.21,34.09,35.28,36.14,36.73,-,-,-,-,-,-,-,Upgrade
39,Shareholders' Equity,4721,4698,4662,4577,4612,4387,4321,4193,4102,3995,3907,3726,3637,3237,2919,2771,2718,1708,1620,1559,Upgrade
40,Total Liabilities & Equity,14286,13719,13527,13548,13658,13276,12596,12256,12098,11349,9961,9251,9624,8447,6715,5781,5482,4726,3928,3590,Upgrade
41,Total Debt,6148,6153,6233,6472,6492,6562,6101,5591,5390,4691,3771,2993,3301,3180,2133,1655,1525,1605,1167,912.35,Upgrade
42,Net Cash (Debt),-4935,-4740,-5313,-3783,-5135,-4669,-4867,-3374,-4218,-3514,-2979,-288.72,-2474,-1994,-1718,-820.48,-1002,-871.44,-905.16,-144.51,Upgrade
43,Net Cash Per Share,-10.94,-10.69,-11.87,-7.55,-10.02,-11.07,-10.73,-6.14,-9.64,-7.99,-6.76,-0.66,-5.35,-5.09,-4.23,-2.02,-2.57,-2.45,-2.66,-0.52,Upgrade
44,Filing Date Shares Outstanding,418.14,418.14,418.14,418.14,418.14,418.14,418.14,418.14,418.23,418.22,418.22,418.21,418.2,400.58,400.58,400.58,400.58,350.58,350.58,350.58,Upgrade
45,Total Common Shares Outstanding,418.14,418.14,418.14,418.14,418.14,418.14,418.14,418.13,418.23,418.22,418.22,418.21,418.2,400.58,400.58,400.58,400.58,350.58,350.58,350.58,Upgrade
46,Working Capital,3860,3618,3608,3626,3931,3838,3838,3630,3615,3607,3554,3448,3472,3172,2098,1958,1988,1059,964.3,927.98,Upgrade
47,Book Value Per Share,11.28,11.22,11.13,10.93,11.01,10.48,10.32,9.93,9.72,9.47,9.26,8.82,8.61,8.08,7.29,6.92,6.79,4.87,4.62,4.45,Upgrade
48,Tangible Book Value,4514,4489,4451,4406,4440,4213,4147,3983,3892,3787,3766,3584,3492,3148,2829,2680,2627,1617,1528,1466,Upgrade
49,Tangible Book Value Per Share,10.80,10.74,10.65,10.54,10.62,10.08,9.92,9.52,9.31,9.06,9.00,8.57,8.35,7.86,7.06,6.69,6.56,4.61,4.36,4.18,Upgrade
50,Buildings,-,1103,-,700.27,-,510.42,-,510.42,-,450.47,-,450.32,-,360.39,-,360.39,-,-,360.39,360.39,Upgrade
51,Machinery,-,1196,-,1036,-,892.88,-,834.24,-,666.27,-,605.85,-,467.79,-,415.86,-,-,350.28,334.15,Upgrade
52,Construction In Progress,-,162.17,-,374.63,-,257.12,-,167.93,-,81.48,-,35.76,-,90.31,-,57.67,-,-,1.43,0.88,Upgrade
