,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3985,3191,2698,3259,4050,4256,3974,5527,5320,4701,5475,3995,4566,4100,4589,4671,4821,4424,3978,4416,3801,Upgrade
1,Market Cap Growth,-25.02%,-25.02%,-32.10%,-41.04%,-23.86%,-9.47%,-27.41%,38.33%,16.51%,14.65%,19.31%,-14.47%,-5.30%,-7.31%,15.36%,5.77%,26.86%,-3.09%,-30.04%,-28.62%,-14.85%,Upgrade
2,Enterprise Value,4436,3622,2984,3639,4431,4584,4436,6037,5830,5295,6045,4428,4999,4209,4591,4654,4780,4362,3871,4247,3632,Upgrade
3,Last Close Price,5.42,4.34,3.67,4.23,5.26,5.53,5.16,7.40,7.12,6.19,7.14,5.21,5.95,5.35,5.98,6.09,6.29,5.63,5.06,5.62,4.84,Upgrade
4,PE Ratio,34.02,28.46,24.43,26.72,49.01,101.14,-151.52,-46.43,-,-,-,11.73,29.49,29.46,44.48,47.72,55.63,36.02,21.70,22.49,15.44,Upgrade
5,Forward PE,-,21.20,21.20,21.20,21.20,21.20,21.20,21.20,21.20,21.20,21.20,21.20,21.20,21.20,21.20,21.20,21.20,21.20,21.20,21.20,21.20,Upgrade
6,PS Ratio,5.43,4.55,3.53,3.91,4.60,5.15,4.99,7.11,7.03,6.08,7.10,5.75,7.10,6.24,7.58,7.77,8.04,4.64,3.49,3.21,2.02,Upgrade
7,PB Ratio,2.03,1.62,1.40,1.67,2.08,2.18,2.01,2.85,2.77,2.42,2.74,1.93,2.48,2.26,2.61,2.70,2.86,2.64,2.41,2.71,2.38,Upgrade
8,P/TBV Ratio,1.67,1.67,1.44,1.70,2.12,2.23,2.05,2.90,2.83,2.59,2.93,2.06,2.67,2.43,2.83,2.93,3.11,2.65,2.42,2.72,2.39,Upgrade
9,P/FCF Ratio,18.55,-,-,13.90,16.78,-,-,28.53,42.99,18.89,-,-,-48.92,-,-,-106.12,-,-,-,-,-,Upgrade
10,P/OCF Ratio,11.18,11.18,-,10.36,12.56,44.38,-,21.98,29.05,15.39,-,-,23.77,-,362.09,-161.93,-,-,-,-,-,Upgrade
