,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1669,1591,4057,1708,2618,2101,4088,2538,2616,2584,3907,3214,2454,3672,5486,3030,2942,3953,5524,3786,Upgrade
1,Other Revenue,-38.72,38.72,-,77.23,-22.22,22.22,-,33.83,-28.18,28.18,-,44.83,-34.23,34.23,-,61.49,-43.15,43.15,-,51.97,Upgrade
2,Revenue,1630,1630,4057,1785,2596,2124,4088,2572,2587,2612,3907,3258,2420,3706,5486,3092,2899,3996,5524,3838,Upgrade
3,Revenue Growth (YoY),-37.20%,-23.26%,-0.75%,-30.59%,0.33%,-18.70%,4.63%,-21.07%,6.94%,-29.52%,-28.78%,5.38%,-16.54%,-7.26%,-0.70%,-19.44%,9.57%,9.45%,15.93%,33.69%,Upgrade
4,Cost of Revenue,1033,1082,2550,1166,1962,1711,2546,2370,1757,1919,2624,2387,1761,2831,3900,2119,2227,2962,4044,2491,Upgrade
5,Gross Profit,597.65,548,1507,619.06,634.17,412.9,1542,202.26,830.28,693.15,1284,871.28,658.52,874.39,1586,973.4,672.51,1034,1481,1347,Upgrade
6,"Selling, General & Admin",449.82,362.21,439.94,485.35,570.82,366.69,582.6,418.23,568.71,247.32,585.5,309.25,515.26,345.21,469.78,386.65,520.59,299.08,475.37,550.79,Upgrade
7,Research & Development,7.56,7.54,7.33,6.51,8.05,8.28,7.69,8.39,8.54,8.17,8.39,10.03,8.96,7.37,6.61,4.38,3.36,3.76,3.92,6.07,Upgrade
8,Other Operating Expenses,184.98,161.02,396.59,314.88,178.97,250.44,400.86,357.4,198.8,383.1,423.5,514,207.89,298.91,569.93,502.09,213.44,362.24,429.75,525.68,Upgrade
