,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,361.25,315.27,317.84,261.13,312,398.8,350.38,331.16,399.23,352.64,315.28,281.57,252,291.81,207.95,249.61,184.65,151.34,129.97,192.82,Upgrade
1,Other Revenue,-0.12,0.12,-,0.34,-0.23,0.23,-,0.23,-0.11,0.11,-,0.3,-0.15,0.15,-,0.1,-0.04,0.04,-,0.14,Upgrade
2,Revenue,361.13,315.39,317.84,261.47,311.77,399.03,350.38,331.39,399.12,352.76,315.28,281.87,251.85,291.96,207.95,249.71,184.61,151.38,129.97,192.96,Upgrade
3,Revenue Growth (YoY),15.83%,-20.96%,-9.29%,-21.10%,-21.89%,13.12%,11.13%,17.57%,58.48%,20.82%,51.62%,12.88%,36.42%,92.87%,59.99%,29.41%,-8.14%,-21.36%,-15.89%,-28.38%,Upgrade
4,Cost of Revenue,159.79,146.66,143.93,121.8,161.11,195.07,173.26,164.78,182.57,171.2,153.51,127.76,125.35,148.61,100.98,142.92,96.78,76.91,68.51,97.91,Upgrade
5,Gross Profit,201.34,168.73,173.91,139.67,150.66,203.96,177.12,166.6,216.55,181.55,161.78,154.11,126.5,143.35,106.96,106.79,87.83,74.46,61.46,95.05,Upgrade
6,"Selling, General & Admin",84.59,84.94,83.48,118.56,83.6,107.11,94.57,146.95,126,102.26,108.76,125.09,94.87,93.38,76.25,87.52,68.46,58.8,49.59,80.28,Upgrade
7,Research & Development,28.14,22.69,25.93,42.65,30.05,23.03,17.09,31.63,18.42,11.36,11.05,16.07,10.97,6.38,4.6,11.22,4.32,1.81,3.94,3.95,Upgrade
8,Other Operating Expenses,-8.36,4.21,1.46,0.31,2.89,3.32,2.14,5.58,4.1,2.82,2.79,4.84,2.13,2.62,2.35,7.65,1.47,0.77,-1.21,4.51,Upgrade
9,Operating Expenses,104.68,111.13,112.13,156.93,116,135.53,114.73,182.96,148.83,116.7,123.45,143.65,105.3,102.49,86.56,108.04,71.52,62.57,50.98,87.91,Upgrade
10,Operating Income,96.65,57.6,61.77,-17.26,34.66,68.43,62.39,-16.36,67.72,64.85,38.32,10.46,21.2,40.86,20.4,-1.25,16.31,11.89,10.48,7.14,Upgrade
11,Interest Expense,-0.05,-0.06,-0.08,-0.07,-0.1,-0.1,-0.08,-0.12,-0.04,-0.04,-,-0.04,-0.01,-0.03,-0.03,-,-,-,-,-,Upgrade
12,Interest & Investment Income,5.15,6.18,4,4.98,3.8,4.72,4.25,6.04,4.49,4.34,4.21,4.15,3.61,2.94,2.6,3.19,3.46,4.21,3.74,4.14,Upgrade
13,Currency Exchange Gain (Loss),0.02,-0.02,-,-0.13,0.07,-0.07,-,-,-,-,-,-,-,-,-,0,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),36.63,-41.73,41.52,-0.13,40.87,0.2,0.04,0.27,-0.02,-0.27,-0.06,-14.32,9.96,-0.21,-0.2,-7.64,0.55,7.35,-1.11,-10.71,Upgrade
15,EBT Excluding Unusual Items,138.4,21.96,107.21,-12.62,79.3,73.18,66.6,-10.16,72.15,68.88,42.47,0.25,34.77,43.55,22.77,-5.7,20.33,23.44,13.12,0.57,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.22,Upgrade
17,Gain (Loss) on Sale of Investments,-1.48,4.99,-0.62,11.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,1.72,-1.73,-0.01,-0.18,-0.24,-0.05,-,0.14,0.01,-0.02,-,0.03,0.01,0.06,-0.03,-0,0.14,-0.16,-,-0,Upgrade
