,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,4247,3934,3486,3651,4539,4748,6014,6249,6928,5040,4394,4599,4051,3615,3359,3418,3803,4302,4573,4293,4488,Upgrade
1,Market Cap Growth,-17.14%,-17.14%,-42.04%,-41.57%,-34.48%,-5.80%,36.86%,35.88%,71.03%,39.43%,30.83%,34.56%,6.52%,-15.97%,-26.55%,-20.39%,-15.27%,-7.96%,-2.88%,-23.51%,-5.86%,Upgrade
2,Enterprise Value,3199,2898,2488,2822,3710,3987,5176,5471,6150,4319,3679,3960,3412,2996,2802,2875,3260,3798,4057,4296,4490,Upgrade
3,Last Close Price,9.76,8.90,7.62,7.98,9.92,10.37,13.14,13.44,14.89,10.83,9.43,9.70,8.54,7.65,7.30,7.35,8.18,9.25,9.83,9.19,9.61,Upgrade
4,PE Ratio,17.07,15.92,14.32,14.68,21.21,20.10,28.91,31.51,39.15,30.63,30.19,39.55,42.23,37.81,40.79,51.75,65.09,76.18,96.18,92.82,80.61,Upgrade
5,PS Ratio,3.36,3.13,2.89,2.83,3.43,3.41,4.06,4.36,4.95,3.74,3.66,4.03,3.92,3.61,3.60,4.31,5.31,6.53,6.77,5.99,6.06,Upgrade
6,PB Ratio,2.87,2.65,2.48,2.54,3.39,3.53,4.76,4.86,5.68,4.18,3.90,4.11,3.80,3.49,3.36,3.41,3.87,4.50,4.86,4.56,4.83,Upgrade
7,P/TBV Ratio,2.71,2.71,2.54,2.60,3.48,3.59,4.84,4.95,5.79,4.25,3.97,4.15,3.84,3.54,3.42,3.47,3.94,4.59,4.97,4.67,4.94,Upgrade
8,P/FCF Ratio,13.49,12.49,11.75,15.07,26.65,31.75,42.89,31.26,41.12,25.91,27.59,33.23,35.20,34.37,27.78,-,47.92,32.12,53.19,-,71.59,Upgrade
9,P/OCF Ratio,10.62,10.62,9.82,11.88,18.82,21.06,28.93,23.12,28.14,20.03,19.64,22.82,23.73,20.28,17.81,-,28.44,22.68,34.34,-,42.20,Upgrade
10,EV/Sales Ratio,2.55,2.31,2.06,2.19,2.81,2.86,3.50,3.82,4.40,3.20,3.06,3.47,3.30,2.99,3.00,3.62,4.56,5.76,6.01,6.00,6.06,Upgrade
11,EV/EBITDA Ratio,12.84,11.96,13.93,15.03,-,21.42,23.74,25.65,-,20.21,22.01,27.79,27.41,26.61,26.27,36.97,48.82,51.25,66.64,61.90,68.72,Upgrade
12,EV/EBIT Ratio,16.35,14.58,18.20,19.12,-,26.73,28.41,30.63,-,23.82,27.28,35.73,36.71,36.90,36.71,60.71,-,82.87,120.58,97.25,109.07,Upgrade
13,EV/FCF Ratio,10.16,9.20,8.39,11.65,21.79,26.66,36.91,27.37,36.51,22.21,23.10,28.62,29.64,28.49,23.17,-,41.08,28.36,47.19,-,71.63,Upgrade
14,Debt / Equity Ratio,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,Upgrade
15,Debt / EBITDA Ratio,0.05,0.03,0.04,0.02,-,0.05,0.03,0.03,-,0.01,0.01,0.02,0.06,0.04,0.01,0.02,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,0.04,0.04,0.03,0.03,0.05,0.06,0.07,0.05,0.03,0.02,0.02,0.03,0.04,0.05,0.02,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.75,0.66,0.69,0.59,0.72,0.93,0.82,0.81,1.00,0.90,0.83,0.76,0.68,0.82,0.61,0.76,0.58,0.47,0.40,0.58,Upgrade,
18,Inventory Turnover,16.06,18.20,17.39,16.07,13.25,18.43,21.91,20.08,22.47,28.23,27.48,26.18,22.45,22.79,27.02,18.13,26.53,18.15,16.62,18.38,30.64,Upgrade
19,Quick Ratio,3.08,3.08,2.57,2.89,2.73,2.80,2.62,2.65,2.50,2.50,2.21,2.24,2.16,2.04,1.94,2.21,2.18,2.44,2.26,2.29,2.18,Upgrade
20,Current Ratio,3.36,3.36,2.82,3.18,3.04,3.08,2.88,2.92,2.77,2.74,2.43,2.49,2.41,2.34,2.17,2.45,2.43,2.77,2.56,2.58,2.45,Upgrade
21,Return on Equity (ROE),22.13%,19.32%,27.36%,1.13%,23.39%,23.14%,19.23%,8.56%,16.47%,22.82%,14.24%,5.15%,11.41%,13.90%,7.48%,5.46%,6.66%,7.85%,4.68%,4.88%,Upgrade,
22,Return on Assets (ROA),12.51%,7.53%,8.41%,-2.43%,4.99%,9.97%,9.18%,-2.48%,10.59%,10.38%,6.28%,1.76%,3.60%,7.15%,3.71%,-0.24%,3.18%,2.31%,2.02%,1.34%,Upgrade,
