,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,227.84,283.61,386.09,380.18,403.43,378.64,394.02,425.15,361.09,200.23,Upgrade
1,Short-Term Investments,-,35.8,-,43.75,-,54.61,-,55.75,-,72.04,Upgrade
2,Cash & Short-Term Investments,227.84,319.41,386.09,423.93,403.43,433.25,394.02,480.9,361.09,272.27,Upgrade
3,Cash Growth,-40.99%,-24.66%,-4.30%,-2.15%,2.39%,-9.91%,9.12%,76.63%,68.49%,22.14%,Upgrade
4,Accounts Receivable,53.74,45.2,44.94,47.44,70.95,51.94,78.28,67.06,82.09,79.81,Upgrade
5,Other Receivables,0.22,0.18,1.71,3.82,4.86,11.07,-,-,-,0.41,Upgrade
6,Receivables,53.96,45.39,46.65,51.26,75.81,63.01,78.28,67.06,82.09,80.22,Upgrade
7,Inventory,471.61,473.96,418.58,458.26,498.96,526.36,556.46,578.59,632.65,792.35,Upgrade
8,Prepaid Expenses,57.68,20.75,61.39,13.28,70.57,21.83,76.82,20.54,68.86,23.65,Upgrade
9,Total Current Assets,811.08,859.51,912.71,946.73,1049,1044,1106,1147,1145,1168,Upgrade
10,"Property, Plant & Equipment",882.41,962.16,983.55,1040,1113,1210,1242,1313,1277,1413,Upgrade
11,Long-Term Deferred Tax Assets,107.36,98.5,73.22,74.54,71.25,72.11,64.53,71.26,73.54,92.31,Upgrade
12,Other Long-Term Assets,883.83,942.31,879.37,915.29,961.23,978.42,956.08,898.4,816.26,830.85,Upgrade
13,Total Assets,2685,2862,2849,2977,3194,3305,3369,3429,3312,3504,Upgrade
14,Accounts Payable,80.09,69.12,48.42,39.03,65.43,33.98,51.92,35.59,35.84,52.72,Upgrade
15,Accrued Expenses,83.69,100.4,77.67,84.45,96.95,97.17,97.39,93.36,88.49,115.57,Upgrade
16,Current Portion of Long-Term Debt,114.25,93.56,56.14,38.88,38.88,57.89,59.63,101.63,130.46,125.57,Upgrade
17,Current Portion of Leases,26.91,32.63,26.55,33.75,37.5,47.47,46.22,61.37,63.61,90.45,Upgrade
18,Current Income Taxes Payable,-,-,0.13,-,-,-,9.23,5.69,5.31,4.41,Upgrade
19,Current Unearned Revenue,10.47,10.85,11.79,12.2,13.16,14.64,16.3,22.01,27.4,29.33,Upgrade
20,Other Current Liabilities,49.53,52.46,52.39,56.84,65.12,85.41,67.93,89.4,78,80.56,Upgrade
21,Total Current Liabilities,364.94,359.01,273.09,265.14,317.03,336.55,348.62,409.04,429.1,498.61,Upgrade
22,Long-Term Debt,153.25,194.76,258.37,288.6,288.6,288.6,314.51,362.79,464.41,432.61,Upgrade
23,Long-Term Leases,14.87,21.39,16.55,22.83,21.58,31.4,24.61,32.07,42.04,68.66,Upgrade
24,Long-Term Deferred Tax Liabilities,116.53,126.67,118.63,124.83,129.82,127.51,125.55,132.46,130.33,154.93,Upgrade
25,Other Long-Term Liabilities,2.25,2.25,3.08,3.08,4.42,4.45,4.28,4.7,3.66,-,Upgrade
26,Total Liabilities,651.85,704.09,669.72,704.47,761.45,788.5,817.56,941.06,1070,1155,Upgrade
27,Common Stock,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,Upgrade
28,Additional Paid-In Capital,509.12,509.12,509.12,509.12,509.12,509.12,509.12,509.12,509.12,509.12,Upgrade
29,Retained Earnings,1652,1734,1812,1807,1859,1858,1927,1904,1868,1920,Upgrade
30,Comprehensive Income & Other,-132.77,-89.45,-146.2,-47.59,60.08,145.15,111.08,70.77,-139.58,-83.84,Upgrade
31,Shareholders' Equity,2033,2158,2179,2272,2432,2516,2551,2488,2242,2349,Upgrade
32,Total Liabilities & Equity,2685,2862,2849,2977,3194,3305,3369,3429,3312,3504,Upgrade
33,Total Debt,309.28,342.33,357.62,384.05,386.54,425.35,444.97,557.86,700.52,717.29,Upgrade
34,Net Cash (Debt),-81.44,-22.92,28.48,39.88,16.89,7.9,-50.95,-76.95,-339.43,-445.02,Upgrade
35,Net Cash Growth,-,-,68.61%,404.72%,-,-,-,-,-,-,Upgrade
36,Net Cash Per Share,-0.19,-0.05,0.07,0.09,0.04,0.02,-0.12,-0.18,-0.80,-1.05,Upgrade
37,Filing Date Shares Outstanding,422.42,422.42,422.42,422.42,422.42,422.42,422.42,422.42,422.42,422.42,Upgrade
38,Total Common Shares Outstanding,422.42,422.42,422.42,422.42,422.42,422.42,422.42,422.42,422.42,422.42,Upgrade
39,Working Capital,446.14,500.5,639.63,681.59,731.73,707.89,756.96,738.05,715.58,669.89,Upgrade
40,Book Value Per Share,4.81,5.11,5.16,5.38,5.76,5.96,6.04,5.89,5.31,5.56,Upgrade
41,Tangible Book Value,2033,2158,2179,2272,2432,2516,2551,2488,2242,2349,Upgrade
42,Tangible Book Value Per Share,4.81,5.11,5.16,5.38,5.76,5.96,6.04,5.89,5.31,5.56,Upgrade
43,Buildings,-,828.45,-,875.42,-,962.3,-,988.64,-,900.65,Upgrade
44,Machinery,-,656.04,-,653.17,-,698.49,-,674.74,-,585.59,Upgrade
45,Construction In Progress,-,9.51,-,9.46,-,0.05,-,0.15,-,76.22,Upgrade
46,Leasehold Improvements,-,3.69,-,3.69,-,3.69,-,3.69,-,3.69,Upgrade
