,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4070,3790,3199,3327,4244,4152,3788,3387,2934,2894,3212,3274,3931,4120,3317,3325,3931,4536,3702,5036,2599,Upgrade
1,Market Cap Growth,-8.72%,-8.72%,-15.56%,-1.77%,44.62%,43.46%,17.96%,3.46%,-25.35%,-29.76%,-3.19%,-1.53%,0.01%,-9.17%,-10.39%,-33.97%,51.25%,72.33%,26.66%,47.87%,-4.23%,Upgrade
2,Enterprise Value,4329,4041,3254,3246,4163,4018,4385,4012,3559,3553,3784,3687,4452,4607,3676,3714,4320,4955,4266,5628,3191,Upgrade
3,Last Close Price,8.88,8.27,6.90,7.17,9.15,8.95,10.25,9.14,7.92,7.81,8.67,8.82,10.59,11.10,8.94,8.94,10.57,12.34,10.26,14.62,7.54,Upgrade
4,PE Ratio,74.88,64.23,40.11,42.01,41.13,31.87,35.27,32.96,35.91,52.53,65.45,70.83,87.47,86.88,52.33,47.14,66.32,107.55,114.18,192.60,-,Upgrade
5,PS Ratio,1.83,1.54,1.39,1.44,1.72,1.69,1.61,1.48,1.41,1.37,1.48,1.60,2.04,2.32,2.06,2.16,2.68,3.03,2.60,3.60,1.76,Upgrade
6,PB Ratio,1.79,1.64,1.38,1.44,1.84,1.81,1.68,2.32,2.05,-,2.33,2.37,2.89,3.05,2.36,2.40,2.85,3.38,2.92,4.46,2.29,Upgrade
7,P/TBV Ratio,1.80,1.80,1.52,1.59,2.01,1.98,1.84,2.69,2.39,-,2.74,2.78,3.40,3.59,2.85,2.90,3.47,4.15,3.61,5.68,2.92,Upgrade
8,P/FCF Ratio,-,-48.80,-,-,3386.40,-,-,-,-30.86,-,-,-,-28.24,-23.85,-,-,205.97,-,37.23,-,21.67,Upgrade
9,P/OCF Ratio,50.07,32.09,-,-,26.38,23.21,-,-,33.36,-,-,-,-65.41,-34.34,-,-,67.09,-,25.33,-,15.94,Upgrade
10,EV/Sales Ratio,1.85,1.64,1.41,1.41,1.69,1.64,1.86,1.75,1.71,1.69,1.74,1.80,2.32,2.60,2.28,2.42,2.94,3.31,3.00,4.03,2.16,Upgrade
11,EV/EBITDA Ratio,31.73,25.71,20.24,20.00,21.21,21.39,25.57,24.96,23.86,21.07,23.12,22.69,30.04,35.40,23.41,22.38,27.06,29.19,29.55,41.51,23.38,Upgrade
12,EV/EBIT Ratio,55.48,42.22,32.81,31.82,30.65,31.59,39.26,38.41,37.97,31.18,33.92,33.49,45.31,55.70,33.29,30.65,37.33,39.11,42.44,59.91,33.92,Upgrade
13,EV/FCF Ratio,-37.18,-52.03,-,-,3321.99,-,-,-,-37.43,-,-,-,-31.99,-26.67,-,-,226.37,-,42.91,-,26.61,Upgrade
