,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1804,1996,2148,2239,2748,3611,3860,4719,5544,3209,3195,3241,2009,1937,1878,2179,1929,2258,1852,1647,Upgrade
1,Short-Term Investments,-,2.05,-,2.02,-,12.08,-,12.76,-,-,-,68.49,-,7.06,-,75.29,-,67.07,-,162.46,Upgrade
2,Trading Asset Securities,64.36,72.32,67.2,81.54,93.05,93.82,87.89,72.18,175.81,-,-,-,-,-,-,-,-,150.12,366.39,-,Upgrade
3,Cash & Short-Term Investments,1868,2071,2215,2322,2841,3716,3948,4804,5720,3209,3195,3310,2009,1945,1878,2254,1929,2476,2218,1809,Upgrade
4,Cash Growth,-34.23%,-44.28%,-43.89%,-51.66%,-50.34%,15.80%,23.59%,45.14%,184.69%,65.05%,70.10%,46.82%,4.17%,-21.45%,-15.34%,24.61%,-18.40%,-19.03%,-7.06%,-2.05%,Upgrade
5,Accounts Receivable,2839,2723,3135,2333,2452,2155,2438,1584,2488,2971,2931,1985,1959,1939,1882,1747,1800,2106,2308,1409,Upgrade
6,Other Receivables,95.23,106.06,125.39,133.05,208.14,160.35,381.68,52.48,68.39,77.22,76.47,400.28,82.83,82.76,124.95,65.34,95,63.64,82.77,61.5,Upgrade
7,Receivables,2935,2829,3261,2466,2660,2315,2820,1636,2556,3048,3007,2385,2041,2022,2007,1812,1895,2170,2391,1471,Upgrade
8,Inventory,2931,1938,1905,2234,1894,1533,2324,2521,1874,2153,1866,2447,1821,1404,1708,1503,1884,2125,2219,2110,Upgrade
