,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,25132,24823,21050,20343,20288,21812,24701,33850,32238,37221,48905,36943,42112,50182,21069,15336,12347,10108,9203,10478,10570,Upgrade
1,Market Cap Growth,13.80%,13.80%,-14.78%,-39.90%,-37.07%,-41.40%,-49.49%,-8.37%,-23.45%,-25.83%,132.12%,140.89%,241.07%,396.48%,128.94%,46.37%,16.81%,6.47%,23.11%,31.35%,41.26%,Upgrade
2,Enterprise Value,38306,37615,33448,31223,31168,31968,33694,41592,40209,47410,58066,45940,52703,61147,32753,28562,25573,23277,22416,22595,22688,Upgrade
3,Last Close Price,22.78,22.50,19.08,17.77,17.72,19.20,21.58,28.28,26.93,31.09,40.85,30.51,34.77,41.17,17.11,12.45,10.02,8.90,8.05,9.16,9.24,Upgrade
4,PE Ratio,15.91,14.11,13.29,15.29,14.51,11.52,8.75,7.43,5.51,5.59,7.23,6.52,9.84,17.92,12.73,16.09,19.88,28.02,29.18,37.47,34.95,Upgrade
5,Forward PE,13.76,13.55,11.22,11.33,11.99,7.57,6.40,7.87,5.04,5.93,8.79,7.30,12.25,25.54,16.24,28.96,23.40,24.39,21.62,19.45,19.32,Upgrade
6,PS Ratio,0.93,0.88,0.75,0.71,0.72,0.79,0.93,1.20,1.06,1.16,1.56,1.31,1.76,2.53,1.12,0.81,0.67,0.54,0.51,0.60,0.59,Upgrade
7,PB Ratio,1.18,1.10,0.95,0.91,0.92,1.02,1.17,1.54,1.51,1.84,2.54,2.11,2.66,3.84,1.76,1.37,1.14,1.03,0.95,1.09,1.11,Upgrade
8,P/TBV Ratio,1.45,1.45,1.26,1.18,1.21,1.32,1.52,1.93,1.91,2.35,3.57,2.95,3.73,5.73,2.73,2.18,1.84,1.83,1.71,2.00,2.03,Upgrade
9,P/FCF Ratio,-,-72.27,-28.86,-,-,-,25.26,-,7.13,5.44,8.71,8.15,11.00,19.49,9.96,8.80,8.34,-,18.52,-,-213.54,Upgrade
10,P/OCF Ratio,18.04,18.28,14.37,-,14.13,13.60,7.62,-,4.68,4.22,6.22,5.90,7.86,12.42,6.44,5.63,5.13,12.18,9.27,10.64,-,Upgrade
11,PEG Ratio,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,Upgrade
12,EV/Sales Ratio,1.36,1.33,1.20,1.09,1.10,1.16,1.26,1.48,1.33,1.48,1.86,1.63,2.20,3.08,1.73,1.51,1.40,1.24,1.25,1.28,1.26,Upgrade
13,EV/EBITDA Ratio,7.59,7.72,7.72,7.95,7.89,7.82,6.25,5.36,4.15,4.25,5.15,4.81,7.12,11.45,8.94,10.08,10.81,11.91,11.81,12.06,11.59,Upgrade
14,EV/EBIT Ratio,13.93,13.37,14.17,15.37,14.56,13.50,8.93,6.62,4.84,4.80,5.78,5.48,8.39,14.31,12.47,15.70,18.48,23.15,23.25,24.36,22.10,Upgrade
15,EV/FCF Ratio,-117.74,-109.51,-45.86,-,-,-,34.46,-,8.90,6.93,10.34,10.13,13.77,23.75,15.49,16.39,17.28,-,45.10,-,-458.35,Upgrade
16,Debt / Equity Ratio,0.61,0.61,0.61,0.59,0.56,0.59,0.60,0.54,0.54,0.62,0.57,0.59,0.80,0.85,0.95,1.09,1.07,1.40,1.46,1.46,1.35,Upgrade
17,Debt / EBITDA Ratio,2.71,2.31,2.95,3.24,2.46,3.34,4.26,2.83,2.09,1.40,0.88,0.87,1.12,1.18,2.07,3.66,3.74,5.09,6.51,9.60,8.85,Upgrade
18,Debt / FCF Ratio,-,-39.86,-18.59,-,-,-,12.97,-,2.55,1.84,1.96,2.29,3.32,4.31,5.40,7.00,7.85,-,28.60,-,-261.74,Upgrade
19,Asset Turnover,0.75,0.57,0.61,0.56,0.78,0.67,0.62,0.53,0.76,0.92,0.97,0.84,0.90,0.73,0.61,0.42,0.79,0.73,0.54,0.51,Upgrade,
20,Inventory Turnover,9.44,11.45,10.89,11.39,9.15,16.84,13.16,9.11,7.03,10.10,10.22,10.40,7.52,10.65,10.21,9.08,6.19,10.04,8.71,6.50,6.34,Upgrade
21,Quick Ratio,0.35,0.35,0.41,0.47,0.41,0.48,0.56,0.66,0.60,0.77,0.49,0.49,0.41,0.34,0.36,0.33,0.31,0.29,0.30,0.31,0.25,Upgrade
22,Current Ratio,0.60,0.60,0.63,0.69,0.65,0.70,0.75,0.94,0.87,0.97,0.69,0.72,0.65,0.58,0.57,0.55,0.50,0.49,0.49,0.53,0.50,Upgrade
23,Return on Equity (ROE),9.32%,7.67%,6.87%,7.53%,6.72%,3.24%,8.62%,18.74%,29.34%,48.70%,51.31%,54.33%,48.48%,29.99%,13.93%,7.99%,10.31%,5.56%,0.21%,-0.01%,Upgrade,
24,Return on Assets (ROA),5.27%,3.26%,2.90%,4.09%,3.04%,1.56%,3.76%,5.73%,12.09%,18.65%,18.32%,18.63%,17.18%,9.38%,4.77%,4.31%,3.72%,2.57%,1.11%,1.14%,Upgrade,
25,Return on Capital (ROIC),6.79%,4.16%,3.74%,5.30%,3.86%,1.95%,4.74%,7.22%,15.29%,23.86%,23.57%,23.90%,21.94%,11.90%,6.15%,5.52%,4.63%,3.23%,1.40%,1.44%,Upgrade,
26,Return on Capital Employed (ROCE),8.25%,8.45%,7.06%,5.97%,6.54%,7.37%,11.94%,19.43%,26.83%,32.47%,38.96%,36.14%,27.70%,22.37%,14.04%,10.31%,8.36%,6.34%,6.72%,6.31%,6.74%,Upgrade
27,Earnings Yield,6.92%,7.09%,7.52%,6.54%,6.89%,8.68%,11.42%,13.47%,18.15%,17.88%,13.82%,15.34%,10.17%,5.58%,7.86%,6.21%,5.03%,3.57%,3.43%,2.67%,2.86%,Upgrade
28,FCF Yield,-1.29%,-1.38%,-3.46%,-4.36%,-4.91%,-3.94%,3.96%,7.22%,14.02%,18.37%,11.49%,12.28%,9.09%,5.13%,10.04%,11.36%,11.99%,3.67%,5.40%,0.54%,-0.47%,Upgrade
29,Dividend Yield,2.64%,-,-,-,3.39%,-,-,-,3.71%,-,-,-,1.44%,-,-,-,2.49%,-,-,-,1.08%,Upgrade
30,Payout Ratio,59.10%,20.95%,176.79%,23.42%,20.54%,30.86%,691.09%,21.56%,3.06%,11.28%,36.27%,7.36%,6.43%,29.79%,15.65%,39.31%,19.34%,134.64%,175.37%,551.77%,24440.28%,Upgrade
31,Buyback Yield / Dilution,-6.51%,-14.38%,3.21%,-2.94%,-11.94%,3.82%,-9.02%,-1.21%,-4.34%,0.90%,0.93%,0.25%,-5.68%,-8.45%,-32.87%,8.17%,1.53%,-20.45%,8.21%,-28.66%,-15.70%,Upgrade
32,Total Shareholder Return,-3.87%,-14.38%,3.21%,-2.94%,-8.55%,3.82%,-9.02%,-1.21%,-0.62%,0.90%,0.93%,0.25%,-4.24%,-8.45%,-32.87%,8.17%,4.03%,-20.45%,8.21%,-28.66%,-14.61%,Upgrade
