,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,224.38,251.31,229.96,305.61,204.22,203.32,-,278.85,-,290.54,290.54,239.63,239.63,44.27,44.27,251.9,251.9,339.1,339.1,246.9,Upgrade
1,Trading Asset Securities,185.65,144.25,142.68,130.33,9,-,-,-,-,-,-,-,-,-,-,-,-,226.2,226.2,0.45,Upgrade
2,Cash & Short-Term Investments,410.03,395.56,372.64,435.94,213.22,203.32,278.85,278.85,290.54,290.54,290.54,239.63,239.63,44.27,44.27,251.9,251.9,565.3,565.3,247.35,Upgrade
3,Cash Growth,92.30%,94.55%,33.63%,56.33%,-26.61%,-30.02%,-4.02%,16.37%,21.25%,556.33%,556.33%,-4.87%,-4.87%,-92.17%,-92.17%,1.84%,1.84%,459.40%,459.40%,291.10%,Upgrade
4,Accounts Receivable,1115,964.63,1013,1234,1180,1060,-,1251,-,1201,1201,1045,1045,702.89,702.89,549.52,549.52,488.95,488.95,388.49,Upgrade
5,Other Receivables,6.6,0.74,7.24,0.45,5.88,5.8,-,6.24,-,3.05,3.05,6.26,6.26,0.5,0.5,60.22,60.22,3.81,3.81,8.04,Upgrade
6,Receivables,1122,965.37,1021,1234,1185,1066,-,1257,-,1205,1205,1051,1051,703.39,703.39,609.74,609.74,492.77,492.77,396.53,Upgrade
7,Inventory,116.56,107.22,76.09,97.77,53.79,115.02,-,114.42,-,141.67,141.67,95.72,95.72,81.2,81.2,73.03,73.03,203.4,203.4,56.87,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,0.59,0.59,-,-,-,-,8.84,8.84,-,-,-,Upgrade
9,Restricted Cash,-,-,-,-,-,-,-,-,-,-,-,-,-,104.38,104.38,-,-,-,-,-,Upgrade
10,Other Current Assets,46.06,38.99,19.33,15.73,30.45,11.13,-,12.27,-,19.41,19.41,35.15,35.15,17.16,17.16,5.46,5.46,60.32,60.32,11.57,Upgrade
11,Total Current Assets,1694,1507,1489,1784,1483,1395,-,1662,-,1657,1657,1422,1422,950.4,950.4,948.96,948.96,1322,1322,712.32,Upgrade
12,"Property, Plant & Equipment",336.07,272.36,203.49,202.5,176.76,177,-,164.54,-,118.44,118.44,125.25,125.25,99.84,99.84,48.99,48.99,35.34,35.34,38.36,Upgrade
