,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,27444,24809,32803,27431,35092,32525,-,26990,-,37773,37773,27410,27410,26964,26964,29824,29824,24717,24717,24085,Upgrade
1,Trading Asset Securities,10140,6510,-,9936,10155,7022,-,8096,-,6280,6280,8276,8276,4873,4873,6183,6183,4583,4583,6529,Upgrade
2,Cash & Short-Term Investments,37584,31319,32803,37367,45247,39547,35086,35086,-,44053,44053,35686,35686,31838,31838,36007,36007,29300,29300,30614,Upgrade
3,Cash Growth,-16.94%,-20.81%,-6.51%,6.50%,-,-10.23%,-20.36%,-1.68%,-,38.37%,38.37%,-0.89%,-0.89%,8.66%,8.66%,17.62%,17.62%,12.66%,-31.59%,8.86%,Upgrade
4,Accounts Receivable,72571,92487,61440,83745,75660,94168,-,89037,-,92393,92393,88992,88992,107227,107227,94285,94285,103341,103341,100055,Upgrade
5,Other Receivables,5889,565.68,14150,1426,5544,1562,-,1158,-,906.99,906.99,1006,1006,714.91,714.91,672.89,672.89,2060,2060,1082,Upgrade
6,Receivables,78460,93454,75591,85171,81205,95730,-,90195,-,93300,93300,89998,89998,107942,107942,94957,94957,105401,105401,101138,Upgrade
7,Inventory,21417,22359,23375,21128,24370,24492,-,24555,-,25953,25953,21434,21434,24435,24435,20309,20309,22282,22282,20022,Upgrade
8,Other Current Assets,15118,3756,25197,4838,14256,3854,-,4277,-,3988,3988,3901,3901,6705,6705,5192,5192,5292,5292,5217,Upgrade
9,Total Current Assets,152578,150887,156965,148504,165078,163623,-,154114,-,167294,167294,151019,151019,170920,170920,156465,156465,162275,162275,156991,Upgrade
10,"Property, Plant & Equipment",205537,230201,202534,225015,203260,226352,-,223964,-,214757,214757,210705,210705,211546,211546,202436,202436,202095,202095,204732,Upgrade
11,Long-Term Investments,33195,36377,33264,36770,31089,33956,-,33931,-,30344,30344,29494,29494,23634,23634,21948,21948,20340,20340,18552,Upgrade
