,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,50763,46449,37021,50636,57207,58187,44187,57594,64402,55942,55942,76873,76873,60936,60936,74019,74019,53402,53402,70632,Upgrade
1,Revenue Growth (YoY),-11.26%,-20.17%,-16.22%,-12.08%,-11.17%,4.01%,-21.01%,-25.08%,-16.22%,-8.20%,-8.20%,3.85%,3.85%,14.11%,14.11%,4.80%,4.80%,-22.90%,24.54%,14.15%,Upgrade
2,Cost of Revenue,38977,39216,31001,43499,44502,47531,37238,51848,51954,45117,45117,59179,59179,45767,45767,55183,55183,38815,38815,53064,Upgrade
3,Gross Profit,11786,7234,6020,7136,12705,10656,6949,5747,12448,10824,10824,17694,17694,15169,15169,18837,18837,14587,14587,17568,Upgrade
4,"Selling, General & Admin",1073,7692,4115,11887,1447,7143,4149,12014,1292,5440,5440,7973,7973,6230,6230,6874,6874,6184,6184,5493,Upgrade
5,Research & Development,4381,-1065,1065,-4582,4582,-1055,1055,-3906,3906,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,Other Operating Expenses,1057,-187.05,187.05,-1662,1662,-460.4,460.4,-1263,1263,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Operating Expenses,6495,6648,5354,5686,7580,5900,5653,7533,6286,5382,5382,8055,8055,6578,6578,6813,6813,7181,7181,6463,Upgrade
8,Operating Income,5291,585.16,666.17,1451,5125,4757,1296,-1786,6162,5442,5442,9638,9638,8591,8591,12024,12024,7405,7405,11105,Upgrade
9,Interest Expense,-1258,-1390,-1435,-2260,-1001,-1622,-1467,-5185,-707.27,-1708,-1708,-2235,-2235,-1834,-1834,-1869,-1869,-2130,-2130,-2246,Upgrade
10,Interest & Investment Income,333.08,340.82,42.07,-,779.48,107.01,322.71,-,2970,213.84,213.84,2543,2543,197.78,197.78,1469,1469,1026,1026,1960,Upgrade
11,Earnings From Equity Investments,-333.99,333.99,-,1509,-995.33,995.33,-,3040,-1908,954.01,954.01,1081,1081,927.65,927.65,1001,1001,636.21,636.21,712.26,Upgrade
12,Other Non Operating Income (Expenses),-1758,1739,-20.2,3767,-1141,1277,113.77,3937,-1890,958.93,958.93,-1271,-1271,852.15,852.15,-572.76,-572.76,-,-,-1671,Upgrade
