,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,34245,28847,23617,22690,28172,34667,40656,54320,54067,50693,70683,82155,80636,88902,76925,94638,78612,82492,69587,71443,73383,Upgrade
1,Market Cap Growth,-16.79%,-16.79%,-41.91%,-58.23%,-47.89%,-31.61%,-42.48%,-33.88%,-32.95%,-42.98%,-8.11%,-13.19%,2.58%,7.77%,10.55%,32.47%,7.13%,38.92%,20.44%,36.83%,62.31%,Upgrade
2,Enterprise Value,261106,290010,243003,265073,227013,282813,284040,295333,301000,297626,309759,320582,346159,354425,315861,330748,313971,317851,306705,306008,330994,Upgrade
3,Last Close Price,4.06,3.42,2.80,2.48,3.07,3.78,4.44,5.49,5.46,5.12,7.14,7.62,7.48,8.25,7.13,8.31,6.90,7.24,6.11,6.01,6.17,Upgrade
4,PE Ratio,40.79,31.55,-,-,6.62,9.80,9.55,-,5.88,4.04,4.32,4.39,4.03,4.69,4.24,5.77,5.27,6.24,5.98,5.90,5.98,Upgrade
5,Forward PE,10.34,9.94,5.23,4.10,3.89,4.85,4.29,4.74,2.94,2.82,4.44,4.90,6.95,7.79,6.77,8.44,7.01,9.31,10.30,6.61,5.88,Upgrade
6,PS Ratio,0.17,0.14,0.11,0.10,0.12,0.15,0.17,0.21,0.20,0.18,0.23,0.25,0.24,0.27,0.24,0.30,0.26,0.29,0.26,0.25,0.26,Upgrade
7,PB Ratio,0.31,0.14,0.12,0.11,0.13,0.16,0.19,0.24,0.24,-,0.32,0.35,0.37,0.41,0.36,0.45,0.40,0.44,0.40,0.41,0.43,Upgrade
8,P/TBV Ratio,0.89,0.89,0.43,0.59,0.42,0.79,0.65,0.77,0.78,-,0.94,1.04,1.07,1.20,1.15,1.44,1.17,1.28,1.17,1.21,1.28,Upgrade
9,P/FCF Ratio,4.17,3.52,4.98,-,2.32,-,25.05,-,81.71,-,-,-,2.93,2.52,1.78,1.97,1.47,1.63,1.44,1.34,1.60,Upgrade
10,P/OCF Ratio,1.18,1.18,0.93,-,0.88,1.19,1.58,-,1.78,1.47,1.32,1.39,1.31,1.34,1.08,1.29,1.03,1.11,0.97,0.91,1.03,Upgrade
11,PEG Ratio,-,-,-,0.11,1.23,0.66,0.53,0.42,-,-,-,0.76,1.07,0.71,1.09,1.29,0.79,1.05,1.93,0.96,0.76,Upgrade
12,EV/Sales Ratio,1.28,1.42,1.18,1.20,0.98,1.21,1.17,1.16,1.14,1.07,1.00,0.96,1.02,1.08,0.97,1.06,1.04,1.11,1.13,1.06,1.17,Upgrade
13,EV/EBITDA Ratio,8.95,12.05,10.59,9.58,7.94,11.71,11.28,10.89,9.63,6.87,6.13,5.64,5.76,5.73,4.92,5.35,5.19,5.61,5.77,5.54,6.00,Upgrade
14,EV/EBIT Ratio,24.81,32.76,28.90,20.38,16.32,28.06,25.21,23.25,-,10.11,8.77,7.79,7.73,7.55,6.37,6.96,6.80,7.34,7.55,7.18,7.93,Upgrade
15,EV/FCF Ratio,31.82,35.35,51.28,-,18.69,-,175.02,-,454.89,-,-,-,12.60,10.06,7.31,6.90,5.89,6.27,6.36,5.73,7.23,Upgrade
16,Debt / Equity Ratio,0.88,0.88,1.06,0.84,0.97,0.78,1.01,0.90,0.90,-,1.01,1.01,0.95,0.95,1.07,1.07,1.09,1.09,1.21,1.21,1.28,Upgrade
17,Debt / EBITDA Ratio,6.77,4.79,10.29,9.86,6.46,4.63,5.33,9.65,10.90,-,5.23,5.23,3.12,3.12,3.95,3.95,2.84,2.84,4.44,4.44,3.28,Upgrade
18,Debt / FCF Ratio,22.71,22.71,45.66,-,16.96,-,130.37,-,301.46,-,-,-,7.62,5.85,5.29,4.70,4.03,4.07,4.35,3.92,4.71,Upgrade
19,Asset Turnover,0.41,0.37,0.30,0.41,0.45,-,-,-,-,0.46,0.47,0.66,0.65,0.50,0.52,0.65,0.65,0.47,0.47,0.63,Upgrade,
20,Inventory Turnover,6.67,7.12,6.86,5.57,7.65,7.29,-,-,-,-,6.95,7.62,11.04,10.32,7.49,8.18,10.87,10.37,6.97,7.34,10.60,Upgrade
21,Quick Ratio,0.70,0.70,0.69,0.63,0.69,0.70,0.73,-,0.66,-,0.67,0.67,0.68,0.68,0.66,0.66,0.66,0.66,0.64,0.64,0.66,Upgrade
22,Current Ratio,0.92,0.92,0.83,0.91,0.84,0.92,0.88,-,0.81,-,0.81,0.81,0.82,0.82,0.81,0.81,0.79,0.79,0.77,0.77,0.79,Upgrade
23,Return on Equity (ROE),4.63%,1.31%,-1.91%,8.09%,4.06%,9.11%,-0.06%,-,-,10.62%,10.86%,13.98%,14.07%,14.89%,15.40%,14.48%,14.82%,12.28%,12.55%,12.75%,Upgrade,
24,Return on Assets (ROA),2.64%,0.29%,0.34%,0.73%,2.53%,-,-,-,-,2.80%,2.86%,5.19%,5.06%,4.39%,4.54%,6.58%,6.58%,4.05%,4.10%,6.22%,Upgrade,
25,Return on Capital (ROIC),3.53%,0.39%,0.45%,0.98%,3.44%,3.12%,0.87%,-,-,3.60%,3.74%,6.89%,6.72%,5.85%,6.02%,8.69%,8.64%,5.30%,5.34%,8.08%,Upgrade,
26,Return on Capital Employed (ROCE),2.38%,2.38%,2.46%,3.63%,4.05%,2.86%,3.29%,-,-,-,10.75%,11.87%,13.00%,13.85%,14.86%,14.44%,15.04%,14.68%,14.98%,15.76%,15.04%,Upgrade
27,Earnings Yield,2.67%,5.29%,4.54%,17.16%,17.26%,12.33%,12.09%,11.20%,18.44%,25.19%,24.38%,23.91%,26.02%,22.48%,24.99%,18.52%,20.48%,17.46%,18.43%,19.13%,18.51%,Upgrade
28,FCF Yield,23.96%,28.44%,20.06%,46.05%,43.12%,12.57%,3.99%,-17.49%,1.22%,12.72%,30.76%,30.79%,34.08%,39.62%,56.18%,50.67%,67.83%,61.48%,69.33%,74.73%,62.43%,Upgrade
29,Dividend Yield,6.22%,-,-,-,8.20%,-,-,-,7.82%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Payout Ratio,110.83%,762.42%,-,-,-,1321.37%,61.77%,-,-,749.52%,98.42%,98.42%,9.52%,9.52%,47.63%,47.63%,13.03%,13.03%,50.10%,50.10%,19.66%,Upgrade
31,Buyback Yield / Dilution,-,-,-,-,-,0.00%,-,-,-,-,-,-,-,-,-,-,-,-0.00%,-,-,Upgrade,
32,Total Shareholder Return,6.22%,-,-,-,8.20%,-,0.00%,-,7.82%,-,-,-,-,-,-,-,-,-,-0.00%,-,-,Upgrade
