,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,-,561.37,448.22,391.31,316.11,309.59,260.53,229.57,224.45,166.39,Upgrade
1,Revenue Growth (YoY),-,43.46%,41.79%,26.40%,21.33%,34.86%,16.07%,37.97%,48.18%,36.53%,Upgrade
2,Cost of Revenue,-,254.39,213.71,216.26,180.52,141.09,116.63,90.95,76.73,58.22,Upgrade
3,Gross Profit,-,306.99,234.51,175.05,135.59,168.5,143.9,138.62,147.72,108.17,Upgrade
4,"Selling, General & Admin",-,217.51,199.82,187.92,184.22,166.59,187.9,114.58,120.26,77.42,Upgrade
5,Research & Development,-,236.38,225.5,207.33,212.49,177.61,183.27,175.13,147.95,115.45,Upgrade
6,Operating Expenses,-,457.76,427.73,397.62,396.33,345.73,370.86,290.94,267.56,192.88,Upgrade
7,Operating Income,-,-150.77,-193.22,-222.57,-260.74,-177.23,-226.96,-152.32,-119.84,-84.7,Upgrade
8,Interest Expense,-,-14.23,-15.05,-12.46,-9.97,-3.3,-1.24,-1.14,-,-4.51,Upgrade
9,Interest & Investment Income,-,43.78,47.27,25.92,8.85,4.37,6.55,-,6.79,4.31,Upgrade
10,Earnings From Equity Investments,-,-,0.23,-,-,-,-,-,-0.29,-0.31,Upgrade
11,Currency Exchange Gain (Loss),-,62.11,-,-,-,-,-,-,-1.26,1.26,Upgrade
12,Other Non Operating Income (Expenses),-,2.79,-14.51,-0.81,6.83,-7.79,-8.36,4.84,-11.25,-74.52,Upgrade
13,EBT Excluding Unusual Items,-,-56.32,-175.28,-209.92,-255.03,-183.95,-230.01,-148.62,-125.85,-158.48,Upgrade
14,Impairment of Goodwill,-,-,-1.17,-,-11.48,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-111.79,80.61,-34.73,64.59,-45.82,-137.13,-1.6,1.99,0.43,Upgrade
16,Asset Writedown,-,-37.48,-10.49,-,-,-,-,-,-,-,Upgrade
17,Pretax Income,-,-205.59,-106.33,-244.65,-201.91,-229.78,-367.14,-150.22,-123.85,-158.05,Upgrade
18,Income Tax Expense,-,10.04,3.04,1.1,-7.53,3.81,-4.96,5.93,-2.94,2.46,Upgrade
19,Earnings From Continuing Operations,-,-215.63,-109.36,-245.76,-194.38,-233.59,-362.18,-156.15,-120.91,-160.51,Upgrade
20,Minority Interest in Earnings,-,40.52,107.47,152.18,103.04,98.08,94.59,65.03,29.06,47.42,Upgrade
21,Net Income,-,-175.12,-1.9,-93.58,-91.34,-135.51,-267.59,-91.12,-91.85,-113.09,Upgrade
22,Net Income to Common,-,-175.12,-1.9,-93.58,-91.34,-135.51,-267.59,-91.12,-91.85,-113.09,Upgrade
23,Shares Outstanding (Basic),-,2117,2112,2107,2103,2091,2085,1976,1918,1883,Upgrade
24,Shares Outstanding (Diluted),-,2117,2112,2107,2103,2091,2085,1976,1918,1883,Upgrade
25,Shares Change (YoY),-,0.46%,0.40%,0.77%,0.86%,5.83%,8.71%,4.91%,3.02%,2.03%,Upgrade
26,EPS (Basic),-,-0.08,-0.00,-0.04,-0.04,-0.06,-0.13,-0.05,-0.05,-0.06,Upgrade
27,EPS (Diluted),-,-0.08,-0.00,-0.04,-0.04,-0.06,-0.13,-0.05,-0.05,-0.06,Upgrade
28,Free Cash Flow,-,-54.17,-271.99,-320.38,-200.48,-135.92,-165.22,-104.61,-145.7,-127.28,Upgrade
29,Free Cash Flow Per Share,-,-0.03,-0.13,-0.15,-0.10,-0.07,-0.08,-0.05,-0.08,-0.07,Upgrade
30,Operating Margin,-,-26.86%,-43.11%,-56.88%,-82.49%,-57.25%,-87.12%,-66.35%,-53.39%,-50.90%,Upgrade
31,Profit Margin,-,-31.19%,-0.42%,-23.91%,-28.90%,-43.77%,-102.71%,-39.69%,-40.92%,-67.97%,Upgrade
32,Free Cash Flow Margin,-,-9.65%,-60.68%,-81.87%,-63.42%,-43.90%,-63.42%,-45.57%,-64.91%,-76.49%,Upgrade
33,EBITDA,-,-117.94,-164.28,-194.24,-236.13,-152.77,-209.45,-132.12,-102.65,-72.06,Upgrade
34,D&A For EBITDA,28.31,32.84,28.94,28.33,24.61,24.47,17.51,20.21,17.2,12.64,Upgrade
35,EBIT,-,-150.77,-193.22,-222.57,-260.74,-177.23,-226.96,-152.32,-119.84,-84.7,Upgrade
