,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,6518,6457,6395,7711,8930,8575,8213,8515,9894,9994,8301,9772,9448,8761,7077,6877,5815,5088,3554,4710,Upgrade
1,Other Revenue,-64.61,74.1,5.85,163.53,-28.73,60.96,12.46,222.02,-81.15,124.94,28.19,371.58,-83.29,140.69,24.22,209.3,-43.35,107.15,33.12,341.13,Upgrade
2,Revenue,6453,6531,6401,7874,8901,8636,8226,8737,9813,10119,8329,10144,9365,8902,7101,7087,5771,5196,3587,5051,Upgrade
3,Revenue Growth (YoY),-27.50%,-24.38%,-22.18%,-9.88%,-9.29%,-14.65%,-1.25%,-13.87%,4.78%,13.67%,17.29%,43.14%,62.26%,71.33%,97.98%,40.30%,0.72%,12.01%,-26.19%,95.13%,Upgrade
4,Cost of Revenue,5506,5537,5558,7109,7881,7676,7410,8008,8899,9253,7448,9128,8484,7961,6345,6250,4983,4538,3071,4443,Upgrade
5,Gross Profit,947.73,994.14,843.38,765.32,1020,960.47,816.03,729.25,913.49,866.01,881.09,1016,880.94,940.5,756.44,837.03,788.76,657.51,516.41,607.79,Upgrade
6,"Selling, General & Admin",417.17,421.12,405.67,422.81,479.72,436.6,332.62,414.33,431.38,384.32,400.74,489.08,429.23,411.31,387.07,347.96,411.9,335.64,336.66,403.69,Upgrade
7,Research & Development,147.21,126.59,105.92,73.72,123.02,109.71,89.04,87.52,106.38,96.76,89.84,134.71,105.5,100.46,88.7,93.33,87.86,85.03,64.28,81.95,Upgrade
8,Other Operating Expenses,-38.98,91.92,3.38,60.54,51.71,28.49,11.8,77.84,-44.28,-26.75,5.91,-1075,-285.58,-172.94,-58,-90.36,-118.85,-230.79,-18.38,-445,Upgrade
9,Operating Expenses,565.76,664.04,566.9,639.43,680.05,596.36,475.07,630.06,534.73,498.79,546.5,-476.96,268.82,376.59,457.94,590.71,435.39,227.54,419.36,188.44,Upgrade
10,Operating Income,381.96,330.1,276.48,125.88,339.62,364.1,340.96,99.18,378.76,367.22,334.59,1493,612.12,563.9,298.49,246.32,353.37,429.97,97.05,419.35,Upgrade
11,Interest Expense,-123.78,-155.35,-135.6,-177.2,-139.97,-141.96,-138.35,-183.87,-121.06,-129.4,-112.81,-159.54,-147.4,-119.93,-122,-117.65,-107.44,-123.15,-106.66,-76.4,Upgrade
12,Interest & Investment Income,83.09,-,114.97,130.54,21.59,55.1,35.96,48.12,33.24,65.55,43.32,104.39,54.92,49.77,30.39,614.04,29.49,178.23,20.52,53.64,Upgrade
13,Currency Exchange Gain (Loss),-9.16,9.16,-,-54.98,-5.25,5.25,-,30.53,-14.61,14.61,-,2.97,-1.42,1.42,-,-33.84,-1.82,1.82,-,-4.71,Upgrade
14,Other Non Operating Income (Expenses),-174.01,3.78,-10.91,22.85,-20.69,6.01,-15.35,-17.04,13.17,4.4,-9.11,-7.61,1.35,-7.85,1.88,0.87,-9.99,-12.34,9.68,40.49,Upgrade
15,EBT Excluding Unusual Items,158.1,187.69,244.95,47.1,195.31,288.49,223.22,-23.08,289.49,322.39,255.98,1433,519.58,487.31,208.77,709.73,263.61,474.53,20.59,432.36,Upgrade
16,Impairment of Goodwill,-,-,-,-2.59,-,-,-,-2,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-12.58,-0.14,-0.53,179.13,-0.03,-0.13,-0.13,276.15,2.42,-6.06,-33.03,203.43,-,-,-,74.21,-,201.93,-,99.44,Upgrade
18,Gain (Loss) on Sale of Assets,-3.12,-0.39,0.13,40.33,1.42,0.32,4.68,-6.08,-0.11,2.98,-0.12,-6.51,-3.86,-1.56,-2.38,-2.16,-13.48,-8.9,-0.16,30.51,Upgrade
19,Asset Writedown,-78.54,-0.41,0.07,-36.72,0.39,1.08,-1.01,-3.43,-0.18,-0.43,-0.32,-6.34,-0.26,-0.03,-0.25,-2.2,-2.32,-1.48,-0.06,-11.27,Upgrade
20,Other Unusual Items,-58.57,58.57,-,3.4,-0.29,0.29,-,89.14,-58.61,42.45,-,89.35,-0.57,0.57,-,157.61,-0.53,0.53,-,325.43,Upgrade
21,Pretax Income,5.29,245.31,244.62,230.66,196.79,290.05,226.76,330.7,233.01,361.33,222.51,1713,514.88,486.3,206.14,937.2,247.28,666.61,20.38,876.47,Upgrade
22,Income Tax Expense,36.72,90,36.64,107.64,40.9,60,41.01,175.13,48.52,47.44,57.38,396.68,117.48,60.28,63.99,67.83,37.47,166.88,15.85,93.5,Upgrade
23,Earnings From Continuing Operations,-31.44,155.31,207.97,123.01,155.89,230.05,185.75,155.57,184.49,313.89,165.13,1317,397.4,426.02,142.16,869.37,209.81,499.73,4.53,782.97,Upgrade
24,Minority Interest in Earnings,-20.58,-36.07,-37.83,-36.21,-36.67,-23.18,-9.48,-18.28,-25.34,-17.59,-8.72,-3.7,-7.25,-19.47,-2.36,-13.34,-29.08,-30.36,10.6,-8.08,Upgrade
25,Net Income,-52.02,119.24,170.15,86.81,119.22,206.87,176.27,137.29,159.15,296.3,156.42,1313,390.15,406.55,139.8,856.03,180.72,469.37,15.13,774.9,Upgrade
26,Net Income to Common,-52.02,119.24,170.15,86.81,119.22,206.87,176.27,137.29,159.15,296.3,156.42,1313,390.15,406.55,139.8,856.03,180.72,469.37,15.13,774.9,Upgrade
27,Net Income Growth,-,-42.36%,-3.48%,-36.77%,-25.09%,-30.18%,12.70%,-89.54%,-59.21%,-27.12%,11.89%,53.38%,115.88%,-13.38%,823.74%,10.47%,-12.52%,1.96%,-90.56%,86.92%,Upgrade
28,Shares Outstanding (Basic),2384,2766,2762,2654,2478,3132,2763,2780,2647,3012,3128,2809,3260,3123,3305,2968,3518,3170,3290,3152,Upgrade
29,Shares Outstanding (Diluted),2384,2766,2762,2654,2478,3132,2763,2780,2647,3012,3128,2985,3260,3123,3313,2968,3518,3170,3290,3152,Upgrade
