,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,194.95,157.89,73.79,143.11,130.29,157.7,68.42,130.29,111.47,90.28,Upgrade
1,Short-Term Investments,52.47,35.64,20.23,38.16,70.82,36.61,45.82,29.99,51.23,50.79,Upgrade
2,Cash & Short-Term Investments,247.42,193.53,94.02,181.26,201.11,194.31,114.24,160.28,162.71,141.07,Upgrade
3,Cash Growth,163.15%,6.77%,-53.25%,-6.72%,76.03%,21.23%,-29.78%,13.62%,11.61%,-6.51%,Upgrade
4,Accounts Receivable,-,10.9,-,-,-,-,-,-,-,-,Upgrade
5,Other Receivables,42.35,71.9,4.21,4.31,3.72,5.97,12.21,14.71,11.79,11.05,Upgrade
6,Receivables,42.35,82.79,4.21,4.31,3.72,5.97,12.21,14.71,11.79,11.05,Upgrade
7,Inventory,153.37,87.75,7.7,25.12,11.82,7.29,24.96,61.67,8.87,16.3,Upgrade
8,Total Current Assets,443.14,364.07,105.93,210.69,216.65,207.57,151.41,236.66,183.36,168.42,Upgrade
9,"Property, Plant & Equipment",3107,3131,2649,2727,2797,2898,2813,2747,2461,2470,Upgrade
10,Long-Term Investments,10.67,6.88,3.21,9.05,12.78,17.26,16.03,10.51,10.2,10.18,Upgrade
11,Goodwill,763.02,768.45,580.67,599.35,626.01,654.82,636.13,636.13,597.64,597.64,Upgrade
12,Other Intangible Assets,271.34,284.18,165.1,104.35,108.36,119.36,147.43,147.23,151.48,119.76,Upgrade
13,Other Long-Term Assets,14.24,-,4.08,-,-,-,-,-,-,-,Upgrade
14,Total Assets,4609,4555,3508,3650,3761,3897,3764,3778,3404,3366,Upgrade
15,Short-Term Debt,337.48,373.54,-,38.06,47.94,50.15,48.07,51.09,47.08,48.89,Upgrade
16,Current Portion of Long-Term Debt,182.26,70.62,126.06,92.06,96.15,11.01,35.45,70.7,64.05,-,Upgrade
17,Current Portion of Leases,0.98,1.26,0.96,0.54,1.6,2.11,2.56,1.3,2.89,3.46,Upgrade
18,Current Income Taxes Payable,172.27,157.38,149.52,159.9,163.64,183.53,163.58,161.27,148.74,151.62,Upgrade
19,Current Unearned Revenue,57.13,11.99,2.5,32.66,29.51,3.3,21.37,68.7,29.68,9.8,Upgrade
20,Other Current Liabilities,497.31,416.13,347.14,419.16,368.77,412.23,405.51,437.59,373.98,384.68,Upgrade
21,Total Current Liabilities,1247,1031,626.18,742.37,707.61,662.33,676.54,790.65,666.42,598.46,Upgrade
22,Long-Term Debt,86.61,188.71,94.3,93.97,115.93,173.58,152.19,182.19,98.78,112.45,Upgrade
23,Long-Term Leases,0.09,0.39,1.06,0.09,0.1,0.64,1.53,0.1,0.37,1.07,Upgrade
24,Long-Term Deferred Tax Liabilities,333.87,325.23,307.38,314.71,327.16,342.76,338.89,335.4,310.99,317.8,Upgrade
25,Other Long-Term Liabilities,400.64,548.19,496.19,465.66,509.87,545.35,546.45,520.35,522.23,501.11,Upgrade
26,Total Liabilities,2069,2093,1525,1617,1661,1725,1716,1829,1599,1531,Upgrade
27,Common Stock,407.03,407.03,339.23,339.23,339.23,339.23,339.23,339.23,339.23,339.23,Upgrade
28,Additional Paid-In Capital,1704,1704,1378,1378,1378,1378,1378,1378,1378,1378,Upgrade
29,Retained Earnings,440.3,348.35,300.59,286.66,263.15,236.32,164.78,97.64,98.17,103.97,Upgrade
30,Comprehensive Income & Other,-152.4,-142.72,-167.99,-109.84,-28.27,61.47,23.47,2.52,-119.59,-98.71,Upgrade
31,Total Common Equity,2399,2316,1850,1894,1952,2015,1906,1818,1696,1723,Upgrade
32,Minority Interest,141.79,144.93,132.77,138.92,147.75,156.97,142.94,131.36,108.52,112.22,Upgrade
33,Shareholders' Equity,2541,2461,1983,2033,2100,2172,2049,1949,1805,1835,Upgrade
34,Total Liabilities & Equity,4609,4555,3508,3650,3761,3897,3764,3778,3404,3366,Upgrade
35,Total Debt,607.4,634.52,222.39,224.72,261.72,237.48,239.79,305.39,213.17,165.86,Upgrade
36,Net Cash (Debt),-359.98,-440.99,-128.36,-43.46,-60.61,-43.17,-125.55,-145.11,-50.46,-24.8,Upgrade
37,Net Cash Per Share,-0.09,-0.11,-0.04,-0.01,-0.02,-0.01,-0.04,-0.04,-0.01,-0.01,Upgrade
38,Filing Date Shares Outstanding,4070,4070,3392,3392,3392,3392,3392,3392,3392,3392,Upgrade
39,Total Common Shares Outstanding,4070,4070,3392,3392,3392,3392,3392,3392,3392,3392,Upgrade
40,Working Capital,-804.28,-666.86,-520.25,-531.69,-490.97,-454.76,-525.12,-553.99,-483.05,-430.03,Upgrade
41,Book Value Per Share,0.59,0.57,0.55,0.56,0.58,0.59,0.56,0.54,0.50,0.51,Upgrade
42,Tangible Book Value,1364,1264,1104,1191,1218,1241,1122,1034,947.08,1005,Upgrade
43,Tangible Book Value Per Share,0.34,0.31,0.33,0.35,0.36,0.37,0.33,0.30,0.28,0.30,Upgrade
44,Buildings,-,291.58,-,199.56,-,165.73,-,151.88,-,35.72,Upgrade
45,Machinery,-,192.25,-,146.54,-,148.64,-,142.53,-,78.07,Upgrade
46,Construction In Progress,-,776.35,-,756.27,-,807.84,-,710.2,-,736.77,Upgrade
