,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,23744,15061,23871,14250,21013,13753,19634,14040,17408,14365,Upgrade
1,Revenue Growth (YoY),-0.53%,5.69%,13.60%,3.61%,7.02%,-2.04%,12.79%,-2.26%,-7.53%,0.44%,Upgrade
2,Cost of Revenue,12605,9949,12880,9567,12135,8984,11329,8995,10378,9264,Upgrade
3,Gross Profit,11139,5112,10991,4683,8878,4769,8305,5045,7030,5101,Upgrade
4,"Selling, General & Admin",5678,6007,5490,5375,4460,5565,4497,5662,4306,5995,Upgrade
5,Operating Expenses,5678,6007,5490,5375,4460,5565,4497,5662,4306,5995,Upgrade
6,Operating Income,5461,-895,5501,-692,4418,-796,3808,-617,2724,-894,Upgrade
7,Interest Expense,-48,-89,-93,-29,-10,-,-6,-40,-16,-47,Upgrade
8,Interest & Investment Income,102,153,208,240,140,136,107,97,44,70,Upgrade
9,Earnings From Equity Investments,1,-2,-3,-26,-41,-21,-,-,-,-,Upgrade
10,Currency Exchange Gain (Loss),-5,-22,-35,-26,-6,32,-21,-166,16,-4,Upgrade
11,Other Non Operating Income (Expenses),896,1092,705,776,623,664,755,1038,450,458,Upgrade
12,EBT Excluding Unusual Items,6407,237,6283,243,5124,15,4643,312,3218,-417,Upgrade
13,Merger & Restructuring Charges,-,70,-,-129,-106,131,-431,-130,-444,-126,Upgrade
14,Gain (Loss) on Sale of Investments,-,2,-,1,99,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,7,451,35,138,158,78,1779,-4,57,96,Upgrade
16,Pretax Income,6414,760,6318,253,5275,224,5991,178,2831,-447,Upgrade
17,Income Tax Expense,1681,244,1620,-294,1472,-70,1695,168,747,115,Upgrade
18,Earnings From Continuing Operations,4733,516,4698,547,3803,294,4296,10,2084,-562,Upgrade
19,Net Income to Company,4733,516,4698,547,3803,294,4296,10,2084,-562,Upgrade
20,Minority Interest in Earnings,-28,-12,-49,-5,-1,2,-5,5,-5,3,Upgrade
21,Net Income,4705,504,4649,542,3802,296,4291,15,2079,-559,Upgrade
22,Net Income to Common,4705,504,4649,542,3802,296,4291,15,2079,-559,Upgrade
23,Net Income Growth,1.20%,-7.01%,22.28%,83.11%,-11.40%,1873.33%,106.40%,-,11.12%,-,Upgrade
24,Shares Outstanding (Basic),3244,3244,3244,3244,3244,3244,3244,3244,3244,3244,Upgrade
25,Shares Outstanding (Diluted),3244,3244,3244,3244,3244,3244,3244,3244,3244,3244,Upgrade
26,EPS (Basic),1.45,0.16,1.43,0.17,1.17,0.09,1.32,0.00,0.64,-0.17,Upgrade
27,EPS (Diluted),1.45,0.16,1.43,0.17,1.17,0.09,1.32,0.00,0.64,-0.17,Upgrade
28,EPS Growth,1.20%,-7.01%,22.28%,83.11%,-11.40%,1873.61%,106.40%,-,11.12%,-,Upgrade
29,Free Cash Flow,4551,-1932,3561,-472,5657,-2392,5916,-2614,6047,-2520,Upgrade
30,Free Cash Flow Per Share,1.40,-0.60,1.10,-0.15,1.74,-0.74,1.82,-0.81,1.86,-0.78,Upgrade
31,Dividend Per Share,0.373,0.349,0.287,0.302,0.234,0.302,0.264,0.131,0.128,0.045,Upgrade
32,Dividend Growth,29.97%,15.56%,22.65%,0%,-11.36%,130.53%,106.25%,191.11%,6.67%,50.00%,Upgrade
33,Operating Margin,23.00%,-5.94%,23.04%,-4.86%,21.03%,-5.79%,19.39%,-4.39%,15.65%,-6.22%,Upgrade
34,Profit Margin,19.82%,3.35%,19.48%,3.80%,18.09%,2.15%,21.85%,0.11%,11.94%,-3.89%,Upgrade
35,Free Cash Flow Margin,19.17%,-12.83%,14.92%,-3.31%,26.92%,-17.39%,30.13%,-18.62%,34.74%,-17.54%,Upgrade
36,EBITDA,6518,176,6535,7,5106,-37,4536,168,3492,-130,Upgrade
37,D&A For EBITDA,1057,1071,1034,699,688,759,728,785,768,764,Upgrade
38,EBIT,5461,-895,5501,-692,4418,-796,3808,-617,2724,-894,Upgrade
