,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1846,870.8,705.51,753,613.33,745.54,690.88,924.46,875.29,909.5,Upgrade
1,Short-Term Investments,69.84,96.83,59.34,12.99,37.73,39.33,52.5,66.39,76.65,107.18,Upgrade
2,Trading Asset Securities,42.19,43.25,61.44,59,41.02,17.25,21.61,16.27,14.47,18.19,Upgrade
3,Cash & Short-Term Investments,1958,1011,826.29,824.99,692.08,802.12,765,1007,966.41,1035,Upgrade
4,Cash Growth,136.99%,22.53%,19.39%,2.85%,-9.53%,-20.36%,-20.84%,-2.68%,1.70%,-4.33%,Upgrade
5,Accounts Receivable,88.76,83.69,81.11,76.44,56.72,49.69,45.77,45.7,45.8,96.1,Upgrade
6,Other Receivables,226.59,127.65,212.43,117.53,228.18,177.84,242.69,159.6,296.27,149.6,Upgrade
7,Receivables,315.35,272.69,293.54,239.29,284.9,267.13,288.46,267.19,342.07,316.81,Upgrade
8,Inventory,29.19,30.05,28.84,31.38,26.92,28.96,29.5,30.59,32.37,33.95,Upgrade
9,Prepaid Expenses,99.9,90.03,95.85,77.68,82.73,81.66,96.41,89.15,81.72,87.64,Upgrade
10,Other Current Assets,53.39,52.13,62.02,64.32,65.88,164.2,157.61,86.53,88.55,92.73,Upgrade
11,Total Current Assets,2456,1456,1307,1238,1153,1344,1337,1481,1511,1566,Upgrade
12,"Property, Plant & Equipment",6691,6853,6862,6971,7059,7568,7827,8122,7794,8069,Upgrade
