,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,16995,18350,16262,16884,16528,19572,21949,21105,16950,16395,17883,17572,18239,17772,17995,20038,19416,20127,19594,21149,25548,Upgrade
1,Market Cap Growth,-6.24%,-6.24%,-25.91%,-20.00%,-2.49%,19.38%,22.73%,20.10%,-7.06%,-7.75%,-0.62%,-12.31%,-6.06%,-11.70%,-8.16%,-5.25%,-24.00%,-11.70%,-23.77%,-20.93%,9.52%,Upgrade
2,Enterprise Value,12950,15098,11955,11046,11433,14964,16687,14556,13099,12718,13052,11166,14362,14175,12910,13535,15807,16863,15213,15736,22419,Upgrade
3,Last Close Price,7.65,8.26,7.22,7.49,7.33,8.69,9.59,9.22,7.40,7.16,7.69,7.55,7.84,7.64,7.73,8.46,8.20,8.50,8.17,8.82,10.65,Upgrade
4,PE Ratio,11.43,12.52,10.38,10.71,10.12,11.07,11.29,11.16,9.06,8.86,9.93,10.06,10.51,9.72,10.10,10.49,11.04,11.46,12.28,13.31,15.77,Upgrade
5,Forward PE,-,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.58,7.84,8.94,8.94,8.94,9.57,9.52,10.03,10.12,10.66,13.25,Upgrade
6,PS Ratio,0.58,0.64,0.56,0.57,0.55,0.65,0.73,0.72,0.59,0.60,0.65,0.64,0.67,0.67,0.68,0.76,0.80,0.86,0.88,1.03,1.24,Upgrade
7,PB Ratio,0.72,0.68,0.61,0.64,0.64,0.76,-,0.84,0.69,0.68,0.75,0.74,0.78,0.78,0.80,0.90,0.89,1.01,1.01,1.10,1.35,Upgrade
8,P/TBV Ratio,0.74,0.74,0.67,0.70,0.70,0.84,-,0.92,0.76,0.74,0.83,0.82,0.87,0.85,0.88,0.98,0.98,1.10,1.11,1.21,1.49,Upgrade
9,P/FCF Ratio,-,-23.48,-,-,-29.68,18.31,-,-,44.22,-95.35,-,-,-225.70,-19.70,-,-,-202.73,-67.33,-,-,63.51,Upgrade
10,P/OCF Ratio,73.29,73.29,-,-,25.99,11.10,13.78,-,13.93,12.43,-,-,11.21,37.70,-,-,18.07,36.44,-,-,17.94,Upgrade
11,PEG Ratio,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,Upgrade
12,EV/Sales Ratio,0.45,0.52,0.41,0.37,0.38,0.49,0.56,0.50,0.45,0.46,0.48,0.41,0.53,0.54,0.49,0.51,0.65,0.72,0.68,0.77,1.09,Upgrade
13,EV/EBITDA Ratio,5.96,6.92,5.24,4.58,4.60,6.05,6.44,5.81,5.33,5.04,5.62,4.94,6.36,6.88,5.82,5.94,7.55,7.38,7.22,7.38,10.28,Upgrade
14,EV/EBIT Ratio,8.09,9.43,7.11,6.11,6.13,8.15,8.48,7.80,7.15,6.65,7.47,6.50,8.21,8.93,7.45,7.45,9.76,9.38,9.27,9.53,13.03,Upgrade
15,EV/FCF Ratio,-16.57,-19.32,-,-,-20.53,14.00,-,-,34.17,-73.96,-,-,-177.73,-15.71,-,-,-165.04,-56.41,-,-,55.73,Upgrade
16,Debt / Equity Ratio,0.01,0.01,0.02,0.01,0.02,0.01,-,0.01,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.04,0.02,0.04,Upgrade
17,Debt / EBITDA Ratio,0.09,0.08,0.25,0.08,0.26,0.09,-,0.12,0.34,0.14,0.30,0.14,0.24,0.19,0.28,0.16,0.49,0.23,0.36,0.22,0.33,Upgrade
18,Debt / FCF Ratio,-,-0.24,-,-,-0.90,0.22,-,-,1.71,-2.54,-,-,-6.38,-0.49,-,-,-7.33,-2.31,-,-,1.81,Upgrade
19,Asset Turnover,0.42,0.45,0.49,-,-,-,0.55,0.64,0.51,0.53,0.58,0.58,0.56,0.57,0.62,0.58,0.64,0.65,0.48,0.56,Upgrade,
20,Inventory Turnover,1.24,0.98,1.08,1.28,-,-,-,1.47,1.67,1.25,1.37,1.58,1.48,1.47,1.51,1.69,1.54,1.58,1.63,1.24,1.40,Upgrade
21,Quick Ratio,0.73,0.73,0.69,0.74,0.77,0.81,-,0.77,0.77,0.70,0.69,0.74,0.74,0.69,0.66,0.73,0.78,0.68,0.63,0.68,0.71,Upgrade
22,Current Ratio,1.41,1.41,1.40,1.44,1.43,1.48,-,1.46,1.43,1.42,1.42,1.46,1.44,1.47,1.47,1.51,1.51,1.43,1.42,1.49,1.47,Upgrade
