,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,25.18,33.04,33.11,56.28,16.69,17.74,11.91,16.32,16.84,12.25,Upgrade
1,Short-Term Investments,1.61,4.5,4.47,-,47.81,50.65,46.36,45.69,26.23,82.4,Upgrade
2,Trading Asset Securities,172.57,239.93,180.6,218.32,245.41,236.1,263.88,239.95,182.47,177.92,Upgrade
3,Cash & Short-Term Investments,199.35,277.47,218.17,274.59,309.91,304.49,322.15,301.96,225.54,272.58,Upgrade
4,Cash Growth,-8.63%,1.05%,-29.60%,-9.82%,-3.80%,0.84%,42.84%,10.78%,-32.94%,-46.26%,Upgrade
5,Other Receivables,9.57,7.8,39.58,44.84,67.4,83.81,71.37,74,91.6,108.5,Upgrade
6,Receivables,9.57,7.8,39.58,44.84,67.4,83.81,71.37,74,91.6,108.5,Upgrade
7,Prepaid Expenses,0.17,0.29,0.2,0.4,0.61,0.23,0.86,2.73,66.03,0.74,Upgrade
8,Other Current Assets,-,0.03,-,0.05,13.12,0.57,0.58,2.67,6.94,12.06,Upgrade
9,Total Current Assets,209.09,285.6,257.95,319.89,391.04,389.1,394.97,381.35,390.1,393.87,Upgrade
10,"Property, Plant & Equipment",0.21,0.29,0.38,0.47,0.55,0.64,-,-,-,-,Upgrade
11,Long-Term Investments,143.67,119.93,120.27,138.69,120.1,143.84,159.34,154.7,99.69,122.26,Upgrade
12,Total Assets,352.97,405.82,378.59,459.05,511.7,533.58,554.32,536.05,489.78,516.13,Upgrade
13,Accrued Expenses,1.49,-,1.74,-,4.16,-,4.2,-,4.5,-,Upgrade
14,Short-Term Debt,43.18,19.75,36.58,10.38,6.08,-,-,-,-,-,Upgrade
15,Other Current Liabilities,0.8,27.88,1.5,22.85,15.88,34.03,23.9,25.52,23.71,27.84,Upgrade
16,Total Current Liabilities,45.47,47.63,39.82,33.23,26.11,34.03,28.1,25.52,28.21,27.84,Upgrade
17,Long-Term Debt,-,19.76,18.51,0.86,15.81,-,-,-,12.78,-,Upgrade
18,Long-Term Deferred Tax Liabilities,-,0.21,0.41,15.81,0.86,-,-,-,0.12,-,Upgrade
19,Total Liabilities,45.47,67.59,58.74,49.9,42.79,34.03,28.1,25.52,41.11,27.84,Upgrade
20,Common Stock,105.03,105.03,105.03,105.03,105.03,105.03,85.81,85.81,68.87,68.87,Upgrade
21,Additional Paid-In Capital,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,Upgrade
22,Retained Earnings,-1150,-1116,-1138,-1048,-988.51,-950.12,-901.17,-916.86,-965.22,-920.68,Upgrade
23,Comprehensive Income & Other,37.27,34.68,37.49,37.49,37.49,29.73,26.42,26.42,29.85,24.93,Upgrade
24,Shareholders' Equity,307.51,338.24,319.85,409.15,468.91,499.54,526.21,510.53,448.67,488.29,Upgrade
25,Total Liabilities & Equity,352.97,405.82,378.59,459.05,511.7,533.58,554.32,536.05,489.78,516.13,Upgrade
26,Total Debt,43.18,39.5,55.1,11.24,21.89,-,-,-,12.78,-,Upgrade
27,Net Cash (Debt),156.18,237.97,163.08,263.35,288.02,304.49,322.15,301.96,212.75,272.58,Upgrade
28,Net Cash Growth,-4.23%,-9.64%,-43.38%,-13.51%,-10.59%,0.84%,51.42%,10.78%,-36.74%,-46.26%,Upgrade
29,Net Cash Per Share,0.37,0.57,0.39,0.63,0.67,0.75,0.82,0.87,0.77,0.99,Upgrade
30,Filing Date Shares Outstanding,420.13,420.13,420.13,420.13,420.13,420.13,343.24,343.24,275.49,275.49,Upgrade
31,Total Common Shares Outstanding,420.13,420.13,420.13,420.13,420.13,420.13,343.24,343.24,275.49,275.49,Upgrade
32,Working Capital,163.63,237.97,218.13,286.67,364.93,355.06,366.87,355.83,361.89,366.04,Upgrade
33,Book Value Per Share,0.73,0.81,0.76,0.97,1.12,1.19,1.53,1.49,1.63,1.77,Upgrade
34,Tangible Book Value,307.51,338.24,319.85,409.15,468.91,499.54,526.21,510.53,448.67,488.29,Upgrade
35,Tangible Book Value Per Share,0.73,0.81,0.76,0.97,1.12,1.19,1.53,1.49,1.63,1.77,Upgrade
36,Machinery,2.33,-,2.97,-,4.97,-,4.28,-,9.57,-,Upgrade
