,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Other Revenue,-50.96,48.11,-37.36,-60.21,14.08,-40.5,29.74,53.53,2.14,-48.91,Upgrade
1,Revenue,-50.96,48.11,-37.36,-60.21,14.08,-40.5,29.74,53.53,2.14,-48.91,Upgrade
2,Revenue Growth (YoY),-,-,-,-,-52.67%,-,1290.95%,-,-,-,Upgrade
3,Gross Profit,-50.96,48.11,-37.36,-60.21,14.08,-40.5,29.74,53.53,2.14,-48.91,Upgrade
4,"Selling, General & Admin",2.54,7.59,6.23,8.43,11.31,5.72,6.04,5.55,7.99,8.88,Upgrade
5,Operating Expenses,-16.57,26.7,10.14,4.51,11.31,9.82,6.04,8.36,7.99,10.99,Upgrade
6,Operating Income,-34.39,21.41,-47.51,-64.72,2.76,-50.32,23.71,45.17,-5.85,-59.9,Upgrade
7,Interest Expense,-3.16,-3.24,-4.73,-1.37,-1.51,-1.56,-0.76,-0.9,-1.03,-1.04,Upgrade
8,Other Non Operating Income (Expenses),-20.73,-,-3.3,-,-18.18,-,-2.64,2.77,-20.51,-,Upgrade
9,EBT Excluding Unusual Items,-58.28,18.18,-55.53,-66.09,-16.93,-51.88,20.3,47.04,-27.39,-60.94,Upgrade
10,Gain (Loss) on Sale of Investments,19.98,-,-34.5,6.33,-21.47,2.15,-4.79,-,-20.15,-,Upgrade
11,Gain (Loss) on Sale of Assets,0.16,-,0.28,-,-,-,0.24,-,3,-,Upgrade
12,Other Unusual Items,-0.36,-,-,-,-,-,-0.07,-,-,-,Upgrade
13,Pretax Income,-38.51,18.18,-89.75,-59.76,-38.39,-49.73,15.68,47.04,-44.54,-60.94,Upgrade
14,Income Tax Expense,-0.21,-0.21,-0.45,-,-,-,-,-,-,-,Upgrade
15,Earnings From Continuing Operations,-38.3,18.38,-89.3,-59.76,-38.39,-49.73,15.68,47.04,-44.54,-60.94,Upgrade
16,Net Income,-38.3,18.38,-89.3,-59.76,-38.39,-49.73,15.68,47.04,-44.54,-60.94,Upgrade
17,Net Income to Common,-38.3,18.38,-89.3,-59.76,-38.39,-49.73,15.68,47.04,-44.54,-60.94,Upgrade
18,Shares Outstanding (Basic),420,420,420,420,428,406,344,339,275,275,Upgrade
19,Shares Outstanding (Diluted),420,420,420,420,428,406,392,348,275,275,Upgrade
20,Shares Change (YoY),-,-,-1.88%,3.46%,9.14%,16.81%,42.45%,26.20%,-0.03%,-0.00%,Upgrade
21,EPS (Basic),-0.09,0.04,-0.21,-0.14,-0.09,-0.12,0.05,0.14,-0.16,-0.22,Upgrade
22,EPS (Diluted),-0.09,0.04,-0.21,-0.14,-0.09,-0.12,0.04,0.14,-0.16,-0.22,Upgrade
23,Free Cash Flow,7.3,-17.98,9.85,-29.15,-10,-24.86,-3.77,-16.22,-1.52,-20.48,Upgrade
24,Free Cash Flow Per Share,0.02,-0.04,0.02,-0.07,-0.02,-0.06,-0.01,-0.05,-0.01,-0.07,Upgrade
25,Operating Margin,-,44.51%,-,-,19.64%,-,79.71%,84.39%,-273.61%,-,Upgrade
26,Profit Margin,-,38.21%,-,-,-272.72%,-,52.73%,87.87%,-2083.01%,-,Upgrade
27,Free Cash Flow Margin,-,-37.37%,-,-,-71.06%,-,-12.68%,-30.31%,-71.23%,-,Upgrade
28,EBITDA,-34.31,21.5,-47.42,-64.63,2.85,-50.27,23.72,45.19,-5.85,-59.87,Upgrade
29,D&A For EBITDA,0.09,0.09,0.09,0.09,0.09,0.05,0.01,0.01,-,0.03,Upgrade
30,EBIT,-34.39,21.41,-47.51,-64.72,2.76,-50.32,23.71,45.17,-5.85,-59.9,Upgrade
