,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,40.31,59.26,26.99,56.64,42.74,40.69,36.69,73.47,48.8,64.7,57.78,74.63,56.27,119.09,50.34,157.95,83.41,77.84,37.01,160.81,Upgrade
1,Other Revenue,-0.82,0.82,-,2.93,-2.26,2.26,-,1.14,-0.48,0.48,-,1.03,-0.58,0.58,-,1.14,-0.4,0.4,-,1.66,Upgrade
2,Revenue,39.49,60.08,26.99,59.58,40.48,42.95,36.69,74.61,48.32,65.17,57.78,75.65,55.7,119.67,50.34,159.09,83.01,78.24,37.01,162.47,Upgrade
3,Revenue Growth (YoY),-2.43%,39.88%,-26.43%,-20.15%,-16.22%,-34.10%,-36.50%,-1.38%,-13.25%,-45.54%,14.79%,-52.45%,-32.91%,52.96%,36.00%,-2.08%,14.81%,21.73%,-14.86%,8.25%,Upgrade
4,Cost of Revenue,28.61,49.22,17.73,91.69,33.12,34.22,24.72,99.48,36.8,44.56,40.2,65.03,32.17,85.87,34.24,98.57,51.41,56.16,19.49,108.31,Upgrade
5,Gross Profit,10.89,10.86,9.26,-32.12,7.36,8.73,11.97,-24.87,11.51,20.61,17.58,10.62,23.52,33.79,16.09,60.52,31.6,22.07,17.52,54.16,Upgrade
6,"Selling, General & Admin",13.79,7.43,10.59,28.62,11.88,7.27,8.04,12.88,7.47,6.29,8.37,12.04,10.38,7.42,8.34,8.36,12.09,7.94,8.03,21.49,Upgrade
7,Research & Development,8.9,9.4,8.69,25.36,11.97,13.95,2.92,20.19,8.84,8.13,8.67,13.39,8.61,8.74,6.84,7.79,3.28,8.02,5.47,3.64,Upgrade
8,Other Operating Expenses,-7.22,0.82,0.03,9.1,-3.01,-2.33,-2.78,6.06,-2.41,-1.25,-1.43,14.5,-12.14,-1.56,-3.73,4.3,-4.7,-0.51,-2.05,6.61,Upgrade
9,Operating Expenses,15.51,21.82,20.76,82.45,21.07,22.51,8.78,57.97,13.8,14.77,13.78,44.88,7.65,15.23,12.21,25.94,10.97,14.92,13.51,33.46,Upgrade
10,Operating Income,-4.62,-10.96,-11.5,-114.57,-13.71,-13.78,3.19,-82.84,-2.28,5.84,3.8,-34.26,15.87,18.56,3.89,34.58,20.62,7.15,4.01,20.69,Upgrade
11,Interest Expense,-1.32,-1.41,-1.36,-1.45,-1.34,-1.38,-1.12,-1.73,-1.1,-0.85,-1.08,-1.08,-0.56,-0.49,-0.42,-0.52,-0.5,-0.59,-0.45,-0.36,Upgrade
12,Interest & Investment Income,0.28,0.77,0.36,0.26,0.34,0.21,0.26,0.33,0.31,0.26,0.17,12.62,0.52,1.11,0.97,2.17,0.01,3.83,1.09,3.23,Upgrade
13,Earnings From Equity Investments,-2.12,-0.82,-0.88,4.2,-1.71,-1.33,-1.16,3.41,-0.46,-1.44,-1.51,-,-,-0.56,0.56,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-,-,-,0,-,-,-,-0,-,-,-,-,0,-0,-,-,-,-,-,-0,Upgrade
15,Other Non Operating Income (Expenses),0.36,0.36,-0.01,-10.66,-0.08,-0.02,0.07,-1.06,0.19,-0.02,-0.01,-0.38,0.09,-0.11,-0.04,0.32,1,-1.03,-0.01,3.52,Upgrade
16,EBT Excluding Unusual Items,-7.43,-12.06,-13.38,-122.21,-16.52,-16.3,1.25,-81.89,-3.34,3.79,1.36,-23.11,15.92,18.51,4.96,36.54,21.13,9.35,4.63,27.09,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,0.6,-0.61,-,-,-,-1.61,-,-,-,-,-,-,-,-,-,0.29,-0.29,1.66,Upgrade
18,Gain (Loss) on Sale of Assets,-,-0.07,0.01,-0,-,0.02,0,-0.01,-,-,-,-0.06,-,-,-,-1.64,-,-,-,2.19,Upgrade
19,Asset Writedown,-0.07,-0.06,0.04,-76.99,-0.11,-0.16,0.16,-0.43,0.12,0.06,-0.06,-1.03,0.33,-0.32,0.32,-1.06,0.76,-0.09,0.09,-0.08,Upgrade
