,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,131599,127323,128740,138085,112315,153133,182129,155951,140147,137127,Upgrade
1,Trading Asset Securities,38,-,-,887,938,61,56,-,-,2,Upgrade
2,Cash & Short-Term Investments,131637,127323,128740,138972,113253,153194,182185,155951,140147,137129,Upgrade
3,Cash Growth,2.25%,-8.38%,13.67%,-9.28%,-37.84%,-1.77%,30.00%,13.73%,13.67%,1.27%,Upgrade
4,Accounts Receivable,18653,20051,19048,19164,18496,21550,20279,22552,19864,20766,Upgrade
5,Other Receivables,13189,13615,17307,13561,15670,15216,15482,14180,16308,15136,Upgrade
6,Receivables,31842,33666,36355,32725,34166,36766,35761,36732,36172,35902,Upgrade
7,Inventory,25162,24473,24742,23283,23461,23625,24163,24565,23478,23847,Upgrade
8,Prepaid Expenses,14141,16361,21752,22978,16693,19415,19768,18680,16585,18353,Upgrade
9,Other Current Assets,857,563,175,6317,3082,1489,734,1648,2398,1601,Upgrade
10,Total Current Assets,203639,202386,211764,224275,190655,234489,262611,237576,218780,216832,Upgrade
11,"Property, Plant & Equipment",171190,181024,179646,171987,181082,207951,207639,215906,198938,202839,Upgrade
12,Long-Term Investments,312260,316233,316307,306041,307007,289664,293985,290010,298171,298252,Upgrade
13,Goodwill,268714,271136,270548,268008,282543,289340,293709,319718,309855,308986,Upgrade
14,Other Intangible Assets,143735,147660,147861,144383,146144,159004,162364,158397,150009,151662,Upgrade
15,Long-Term Accounts Receivable,9683,9800,2688,2637,2458,2978,3480,3728,3282,3727,Upgrade
16,Long-Term Deferred Tax Assets,20520,21074,19651,18509,19467,21188,22515,19926,20462,20353,Upgrade
17,Long-Term Deferred Charges,4227,4290,4071,3660,3436,3775,3921,4095,3407,2985,Upgrade
18,Other Long-Term Assets,4519,5300,6298,8937,4978,5137,5396,5240,2892,5340,Upgrade
19,Total Assets,1138487,1158903,1158834,1148437,1137770,1213526,1255620,1254596,1205796,1210976,Upgrade
20,Accounts Payable,21817,23017,21776,21356,23495,23382,25225,25042,22969,27539,Upgrade
21,Accrued Expenses,33175,36471,34599,35995,35472,40636,37294,38774,-,-,Upgrade
22,Short-Term Debt,327,438,438,472,472,427,427,380,380,380,Upgrade
23,Current Portion of Long-Term Debt,71334,58324,43622,70130,47197,66506,74954,49525,31832,40658,Upgrade
24,Current Portion of Leases,12415,13616,13445,12128,13689,16085,18573,18621,17908,18079,Upgrade
25,Current Income Taxes Payable,3703,4166,3623,4001,2130,2402,2100,2639,1475,1869,Upgrade
26,Current Unearned Revenue,5347,5948,6592,6027,5825,6933,6655,6160,5706,6188,Upgrade
27,Other Current Liabilities,18679,20545,20362,26406,23218,25042,29260,32305,62272,64588,Upgrade
28,Total Current Liabilities,166797,162525,144457,176515,151498,181413,194488,173446,142542,159301,Upgrade
29,Long-Term Debt,209824,216843,242289,216763,240596,260729,279020,304240,321687,305645,Upgrade
30,Long-Term Leases,51691,54307,55640,53931,57707,68994,70101,75644,71474,75609,Upgrade
31,Long-Term Deferred Tax Liabilities,19578,19572,19525,19290,17203,17383,17800,17672,16954,16819,Upgrade
32,Other Long-Term Liabilities,30549,31571,32429,31899,31540,37286,48454,49727,52066,53516,Upgrade
33,Total Liabilities,481527,488354,496548,501128,500653,569271,612802,624533,608196,614013,Upgrade
34,Common Stock,3830,3830,3830,3830,3834,3834,3848,3856,3856,3856,Upgrade
35,Additional Paid-In Capital,242972,242972,242972,242972,243161,243169,243920,244377,244377,244377,Upgrade
36,Retained Earnings,671941,669173,660797,657443,644143,631181,617887,604451,596607,592705,Upgrade
37,Comprehensive Income & Other,-379302,-367374,-365768,-376171,-372324,-352618,-339596,-345973,-366704,-364243,Upgrade
38,Total Common Equity,539441,548601,541831,528074,518814,525566,526059,506711,478136,476695,Upgrade
39,Minority Interest,117519,121948,120455,119235,118303,118689,116759,123352,119464,120268,Upgrade
40,Shareholders' Equity,656960,670549,662286,647309,637117,644255,642818,630063,597600,596963,Upgrade
41,Total Liabilities & Equity,1138487,1158903,1158834,1148437,1137770,1213526,1255620,1254596,1205796,1210976,Upgrade
42,Total Debt,345591,343528,355434,353424,359661,412741,443075,448410,443281,440371,Upgrade
43,Net Cash (Debt),-213954,-216205,-226694,-214452,-246408,-259547,-260890,-292459,-303134,-303242,Upgrade
44,Net Cash Per Share,-55.86,-56.45,-59.19,-55.94,-64.26,-67.60,-67.67,-75.84,-78.61,-78.64,Upgrade
45,Filing Date Shares Outstanding,3830,3830,3830,3830,3834,3835,3848,3856,3856,3856,Upgrade
46,Total Common Shares Outstanding,3830,3830,3830,3830,3834,3835,3848,3856,3856,3856,Upgrade
47,Working Capital,36842,39861,67307,47760,39157,53076,68123,64130,76238,57531,Upgrade
48,Book Value Per Share,140.84,142.04,140.30,136.69,134.13,133.82,133.49,128.18,120.79,120.40,Upgrade
49,Tangible Book Value,126992,129805,123422,115683,90127,77222,69986,28596,18272,16047,Upgrade
50,Tangible Book Value Per Share,33.16,32.70,31.05,29.01,22.34,16.90,14.98,4.20,1.54,0.94,Upgrade
51,Land,30763,30939,30194,28981,28452,29665,30063,29239,-,27507,Upgrade
52,Machinery,84866,82238,77889,70505,75345,82425,77942,81084,-,65638,Upgrade
53,Construction In Progress,-,22227,-,18753,-,18865,-,17055,-,15353,Upgrade
