,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,177140,143244,160287,183268,179438,203419,192882,232829,208623,192041,286519,Upgrade
1,Market Cap Growth,-21.84%,-21.84%,-10.67%,-9.91%,-6.97%,-12.63%,-7.54%,21.24%,-27.19%,-35.32%,-1.20%,Upgrade
2,Enterprise Value,508613,481397,507436,517846,544149,581655,570531,648640,631221,615551,723698,Upgrade
3,Last Close Price,46.25,36.79,39.40,44.25,41.55,46.26,42.42,50.31,43.77,39.79,56.94,Upgrade
4,PE Ratio,7.87,6.37,6.82,6.36,4.89,5.94,5.76,6.76,7.16,5.57,7.19,Upgrade
5,Forward PE,7.67,5.41,5.83,6.01,5.58,6.01,5.46,6.57,6.29,5.41,6.96,Upgrade
6,PS Ratio,0.64,0.51,0.58,0.69,0.68,0.74,0.69,0.84,0.78,0.70,0.96,Upgrade
7,PB Ratio,0.33,0.22,0.24,0.28,0.28,0.32,0.30,0.36,0.33,0.32,0.48,Upgrade
8,P/TBV Ratio,1.13,1.13,1.23,1.48,1.55,2.26,2.50,3.33,7.30,10.51,17.85,Upgrade
9,P/FCF Ratio,5.46,4.41,5.38,6.98,5.47,8.18,7.68,5.19,4.53,4.53,7.73,Upgrade
10,P/OCF Ratio,2.69,2.69,3.12,3.67,3.16,3.96,3.70,3.18,2.85,2.69,4.14,Upgrade
11,PEG Ratio,12.48,-,-,-,-,9.55,0.65,2.93,6.14,1.07,1.41,Upgrade
12,EV/Sales Ratio,1.83,1.73,1.84,1.96,2.07,2.10,2.03,2.34,2.37,2.23,2.42,Upgrade
13,EV/EBITDA Ratio,6.16,9.45,10.29,11.10,11.49,10.94,10.19,11.41,11.36,9.90,10.09,Upgrade
14,EV/EBIT Ratio,11.04,16.48,18.41,20.28,21.23,19.33,17.46,18.26,17.96,14.19,13.80,Upgrade
15,EV/FCF Ratio,15.66,14.83,17.05,19.73,16.58,23.40,22.70,14.45,13.70,14.51,19.52,Upgrade
16,Debt / Equity Ratio,0.53,0.53,0.51,0.54,0.55,0.56,0.64,0.69,0.71,0.74,0.74,Upgrade
17,Debt / FCF Ratio,10.64,10.64,11.54,13.54,10.77,14.47,16.43,9.87,9.73,10.45,11.88,Upgrade
18,Return on Capital Employed (ROCE),3.01%,3.01%,2.77%,2.52%,2.64%,3.05%,3.17%,3.35%,3.25%,4.08%,4.99%,Upgrade
19,Earnings Yield,12.70%,15.71%,14.66%,15.71%,20.44%,16.85%,17.36%,14.79%,13.97%,17.97%,13.90%,Upgrade
20,FCF Yield,18.33%,22.67%,18.57%,14.32%,18.30%,12.22%,13.03%,19.29%,22.08%,22.10%,12.94%,Upgrade
21,Dividend Yield,5.33%,6.70%,6.42%,6.42%,7.04%,5.84%,6.27%,4.97%,5.29%,7.32%,5.57%,Upgrade
22,Buyback Yield / Dilution,0.05%,-,0.10%,0.12%,0.15%,0.55%,0.43%,0.02%,-,-,0.01%,Upgrade
23,Total Shareholder Return,5.37%,6.70%,6.52%,6.54%,7.20%,6.38%,6.70%,4.99%,5.29%,7.32%,5.58%,Upgrade
