,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,2713,3630,2451,3166,3546,3847,4013,4846,3886,3605,5629,6403,8521,8793,17585,14583,15826,12079,11937,13292,14806,Upgrade
1,Market Cap Growth,-5.63%,-5.63%,-38.92%,-34.67%,-8.76%,6.70%,-28.72%,-24.32%,-54.39%,-59.00%,-67.99%,-56.09%,-46.16%,-27.20%,47.32%,9.71%,6.90%,-21.34%,-20.55%,-24.34%,22.63%,Upgrade
2,Enterprise Value,2764,3679,2173,3146,3526,3481,4005,4475,3516,3260,5461,6179,8297,8240,16859,12692,13936,10298,10451,11706,13220,Upgrade
3,Last Close Price,13.03,16.50,11.06,13.22,16.80,18.23,19.02,22.80,18.29,16.96,26.49,29.83,39.69,40.96,81.91,67.79,73.57,56.15,55.49,61.20,68.17,Upgrade
4,PE Ratio,-,-,-,-,54.68,48.02,47.74,-,83.94,-133.18,-,-,94.99,67.26,65.91,55.05,156.08,48.14,49.29,-,28.02,Upgrade
5,Forward PE,-,73.63,18.28,29.38,18.56,18.46,18.20,21.67,8.85,12.07,22.28,26.42,22.28,27.32,35.33,29.44,32.64,21.34,21.68,22.35,22.72,Upgrade
6,PS Ratio,0.64,0.88,0.54,0.65,0.72,0.76,0.79,0.96,0.73,0.61,0.87,0.92,1.17,1.21,2.37,2.01,2.43,1.83,1.87,2.00,2.04,Upgrade
7,PB Ratio,0.77,1.03,0.68,0.81,0.98,1.08,1.15,1.39,1.09,1.02,1.63,1.84,2.38,2.45,4.99,4.15,4.52,3.54,3.67,3.95,4.21,Upgrade
8,P/TBV Ratio,1.71,1.71,1.12,1.30,1.65,1.86,2.00,2.46,1.86,1.20,1.94,2.16,2.80,2.88,5.86,4.88,5.23,4.16,4.24,4.51,4.78,Upgrade
9,P/FCF Ratio,12.28,16.42,-15.89,-,34.62,-,-898.42,-,-21.71,11.71,-44.78,-,-15.99,-,-46.66,-,-34.40,-29.45,-24.42,-,-80.49,Upgrade
10,P/OCF Ratio,8.12,8.12,4.13,-,4.44,9.33,21.57,-,83.01,5.43,7.38,-,15.81,35.60,61.86,-,119.86,54.31,47.55,-,23.92,Upgrade
11,EV/Sales Ratio,0.67,0.89,0.48,0.65,0.72,0.69,0.79,0.89,0.66,0.55,0.85,0.88,1.14,1.13,2.27,1.75,2.14,1.56,1.64,1.76,1.82,Upgrade
12,EV/EBITDA Ratio,18.13,36.66,-,-,10.46,10.61,12.73,-,13.86,23.75,71.79,-,-,35.56,41.56,33.46,86.65,32.77,36.75,-,21.64,Upgrade
13,EV/EBIT Ratio,-,-44.35,-,-,34.38,44.41,55.49,-,142.55,-38.54,-42.06,-,-,124.01,66.96,51.80,-,50.78,58.84,-,25.63,Upgrade
