,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Operating Revenue,328.15,93.27,784.2,131.12,519.65,232.35,24.54,-,30.81,-,Upgrade
1,Other Revenue,-,-,-,-,-,-2.93,-,-,0.56,-,Upgrade
2,Revenue,328.15,93.27,784.2,131.12,519.65,229.42,24.54,-,31.36,-,Upgrade
3,Revenue Growth (YoY),-58.15%,-28.87%,50.91%,-42.85%,2017.28%,-,-21.75%,-,-24.83%,-,Upgrade
4,Cost of Revenue,325.85,91.5,669.02,87.96,364.04,137.83,5.49,-,12.67,-,Upgrade
5,Gross Profit,2.3,1.77,115.18,43.16,155.61,91.59,19.05,-,18.69,-,Upgrade
6,Other Operating Expenses,5.32,199.02,12.56,6.38,19.56,24.06,5.22,-,14.74,-,Upgrade
7,Operating Expenses,6.26,199.33,14.38,6.74,21.43,25.44,6.65,-,15.37,-,Upgrade
8,Operating Income,-3.96,-197.56,100.8,36.42,134.17,66.15,12.41,-,3.33,-,Upgrade
9,Interest Expense,-20.94,-22.56,-20.68,-16.3,-17.71,-20.88,-15.97,-,-11.85,-,Upgrade
10,Interest & Investment Income,0.12,0.16,0.19,0.18,0.07,0.21,0.26,-,0.16,-,Upgrade
11,Other Non Operating Income (Expenses),0.3,13.18,0.4,6.48,0.55,0.83,2.44,-,-3.37,-,Upgrade
12,EBT Excluding Unusual Items,-24.47,-206.78,80.71,26.78,117.08,46.31,-0.87,-,-11.74,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,0.08,-,-,-2.67,4.52,-,3.11,-,Upgrade
14,Asset Writedown,-21.68,-20.67,-29.53,-15.59,-7.07,0.56,-12.11,-,-39.32,-,Upgrade
15,Other Unusual Items,-,-,-,-,-,-10.97,-,-,-,-,Upgrade
16,Pretax Income,-46.15,-227.46,51.26,11.2,110.01,33.22,-8.45,-,-47.94,-,Upgrade
17,Income Tax Expense,-4.31,-13.61,-49.05,12.52,29.59,8.71,0.38,-,0.18,-,Upgrade
18,Earnings From Continuing Operations,-41.84,-213.84,100.32,-1.33,80.42,24.51,-8.83,-,-48.13,-,Upgrade
19,Net Income to Company,-41.84,-213.84,100.32,-1.33,80.42,24.51,-8.83,-,-48.13,-,Upgrade
20,Minority Interest in Earnings,2.45,41.14,-42.68,-3.1,-45.63,-10.7,3.04,-,17.97,-,Upgrade
21,Net Income,-39.39,-172.7,57.64,-4.42,34.79,13.81,-5.79,-,-30.16,-,Upgrade
22,Net Income to Common,-39.39,-172.7,57.64,-4.42,34.79,13.81,-5.79,-,-30.16,-,Upgrade
23,Net Income Growth,-,-,65.68%,-,-,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),3428,3428,3428,2958,2576,2309,2309,-,1515,-,Upgrade
25,Shares Outstanding (Diluted),3428,3428,4674,2984,2712,2309,2309,-,1515,-,Upgrade
26,Shares Change (YoY),-26.65%,14.91%,72.37%,29.23%,17.45%,-,52.43%,-,40.54%,-,Upgrade
27,EPS (Basic),-0.01,-0.05,0.02,-0.00,0.01,0.01,-0.00,-,-0.02,-,Upgrade
28,EPS (Diluted),-0.01,-0.05,0.01,-0.00,0.01,0.01,-0.00,-,-0.02,-,Upgrade
29,EPS Growth,-,-,7.09%,-,-,-,-,-,-,-,Upgrade
30,Free Cash Flow,8.39,-64.79,-157.05,13.78,343.44,153.65,201.21,-,60.58,-,Upgrade
31,Free Cash Flow Per Share,0.00,-0.02,-0.03,0.00,0.13,0.07,0.09,-,0.04,-,Upgrade
32,Operating Margin,-1.21%,-211.82%,12.85%,27.77%,25.82%,28.83%,50.55%,-,10.60%,-,Upgrade
33,Profit Margin,-12.00%,-185.16%,7.35%,-3.37%,6.69%,6.02%,-23.60%,-,-96.15%,-,Upgrade
34,Free Cash Flow Margin,2.56%,-69.46%,-20.03%,10.51%,66.09%,66.98%,819.82%,-,193.16%,-,Upgrade
35,EBITDA,-3.02,-197.66,102.62,36.38,136.04,66.93,13.83,-,4.02,-,Upgrade
36,D&A For EBITDA,0.94,-0.1,1.82,-0.04,1.87,0.78,1.42,1.26,0.69,-0.48,Upgrade
37,EBIT,-3.96,-197.56,100.8,36.42,134.17,66.15,12.41,-,3.33,-,Upgrade
