,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,14883,15449,14019,14572,14318,13940,12224,13007,10945,11817,Upgrade
1,Revenue Growth (YoY),6.16%,6.02%,-2.08%,4.53%,17.13%,7.17%,11.68%,10.07%,3.74%,3.03%,Upgrade
2,Cost of Revenue,10241,10221,9841,10039,10328,9741,8538,8474,7105,7590,Upgrade
3,Gross Profit,4642,5228,4179,4533,3989,4199,3686,4533,3840,4226,Upgrade
4,"Selling, General & Admin",3716,4130,3421,3923,3331,3597,2950,3642,3226,3082,Upgrade
5,Other Operating Expenses,-84.7,-135.45,259.32,-482.37,-48.97,-129.5,-32.21,-166.35,9.8,-245.49,Upgrade
6,Operating Expenses,3631,3995,3680,3440,3282,3468,2918,3475,3236,2837,Upgrade
7,Operating Income,1011,1233,498.58,1092,707.47,731.3,768.29,1058,604.09,1389,Upgrade
8,Interest Expense,-18.62,-14.83,-27.43,-26.32,-35.09,-25.58,-11.7,-19.85,-31.38,-25.06,Upgrade
9,Interest & Investment Income,134.92,117.77,125.36,127.32,138.51,130.89,115.2,117.55,122.2,107.42,Upgrade
10,Earnings From Equity Investments,33.75,25.63,32.87,17.05,7.39,18.75,8.89,26.08,22.63,23.15,Upgrade
11,Currency Exchange Gain (Loss),-0.15,-38.6,-0.55,-,-0.02,0.17,-0.18,0.02,-0.53,-0.24,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-4.83,-,-,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,1161,1323,628.83,1206,818.26,855.52,880.51,1181,717,1495,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,53.92,-,52.84,-,56.93,-,57.62,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,351.56,-,4.21,-,23.05,-,57.29,-,Upgrade
16,Pretax Income,1161,1323,1034,1206,875.31,855.52,960.49,1181,831.92,1495,Upgrade
17,Income Tax Expense,277.12,357.54,243.85,329.01,267.52,241.15,307.04,334.09,271.32,429.43,Upgrade
18,Net Income,883.43,965.69,790.45,876.61,607.79,614.37,653.45,847.26,560.59,1065,Upgrade
19,Net Income to Common,883.43,965.69,790.45,876.61,607.79,614.37,653.45,847.26,560.59,1065,Upgrade
20,Net Income Growth,11.76%,10.16%,30.05%,42.69%,-6.99%,-27.49%,16.56%,-20.45%,52.03%,6.78%,Upgrade
21,Shares Outstanding (Basic),4319,4319,4319,4319,4319,4319,4319,4319,4319,4319,Upgrade
22,Shares Outstanding (Diluted),4319,4319,4319,4319,4319,4319,4319,4319,4319,4319,Upgrade
23,EPS (Basic),0.20,0.22,0.18,0.20,0.14,0.14,0.15,0.20,0.13,0.25,Upgrade
24,EPS (Diluted),0.20,0.22,0.18,0.20,0.14,0.14,0.15,0.20,0.13,0.25,Upgrade
25,EPS Growth,11.76%,10.16%,30.05%,42.69%,-6.99%,-27.49%,16.56%,-20.45%,52.03%,6.78%,Upgrade
26,Free Cash Flow,-,1061,1739,362.29,1014,-23.43,1779,264.34,1956,941.35,Upgrade
27,Free Cash Flow Per Share,-,0.25,0.40,0.08,0.23,-0.01,0.41,0.06,0.45,0.22,Upgrade
28,Operating Margin,6.79%,7.98%,3.56%,7.50%,4.94%,5.25%,6.29%,8.13%,5.52%,11.76%,Upgrade
29,Profit Margin,5.94%,6.25%,5.64%,6.02%,4.25%,4.41%,5.35%,6.51%,5.12%,9.01%,Upgrade
30,Free Cash Flow Margin,-,6.87%,12.40%,2.49%,7.08%,-0.17%,14.55%,2.03%,17.87%,7.97%,Upgrade
31,EBITDA,1540,1744,1023,1608,1221,1260,1324,1631,1181,2001,Upgrade
32,D&A For EBITDA,529.64,510.58,524.74,515.47,513.97,528.83,555.61,573.51,576.48,611.48,Upgrade
33,EBIT,1011,1233,498.58,1092,707.47,731.3,768.29,1058,604.09,1389,Upgrade
34,Advertising Expenses,-,1033,-,917.13,-,849.64,-,1101,-,906.73,Upgrade
