,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1459,3017,2203,3916,1608,2930,1601,2125,923.24,2234,Upgrade
1,Revenue Growth (YoY),-33.77%,-22.94%,37.06%,33.65%,0.43%,37.85%,73.38%,-4.85%,-19.23%,-0.71%,Upgrade
2,Cost of Revenue,1096,2036,1627,2856,1107,2077,1155,1430,681.24,1539,Upgrade
3,Gross Profit,363.1,980.82,576.57,1059,500.6,852.52,445.45,695.81,242,695.08,Upgrade
4,"Selling, General & Admin",230.6,341.98,271.21,337.08,266.57,296.59,283.08,237.1,186.83,213.71,Upgrade
5,Other Operating Expenses,21.05,7.5,-34.64,-97.78,-18.55,-25.44,-22.78,-97.31,-8.89,-41.09,Upgrade
6,Operating Expenses,251.65,349.47,236.57,239.3,248.02,271.15,260.3,139.79,177.94,196.53,Upgrade
7,Operating Income,111.45,631.35,340,819.87,252.57,581.37,185.15,556.02,64.06,498.55,Upgrade
8,Interest Expense,-171.7,-200.94,-112.15,-135.12,-135.24,-164.61,-104.6,-152.37,-87.09,-162.97,Upgrade
9,Interest & Investment Income,32.11,25.23,25.05,-,56.93,46.3,31.16,55.02,23.31,54.12,Upgrade
10,Earnings From Equity Investments,50.05,62.95,-69,-30.25,-76.09,159.47,-59.48,92.48,39.85,105.36,Upgrade
11,Currency Exchange Gain (Loss),-2.78,9.26,-12.23,-24.03,0.5,-1.89,-,-1.7,0.68,0.01,Upgrade
12,EBT Excluding Unusual Items,19.13,527.84,171.66,630.46,98.67,620.65,52.23,549.45,40.81,495.07,Upgrade
13,Gain (Loss) on Sale of Investments,-0.54,20.64,0.39,2.46,-0.85,282.3,85.74,89.99,0.11,-5.6,Upgrade
14,Gain (Loss) on Sale of Assets,2.98,101,-1.19,-24.37,18.78,-8.51,1.4,41.05,0.09,132.23,Upgrade
15,Asset Writedown,13.78,148.62,12.92,203.83,61.96,13.7,37.38,-31.95,117.68,115.01,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,0.01,9.68,-,Upgrade
17,Pretax Income,35.35,798.1,183.77,812.38,178.56,908.13,176.75,648.54,168.37,736.72,Upgrade
18,Income Tax Expense,32.15,310.52,144.52,363.08,105.47,364.98,107.29,211.03,65.42,261.07,Upgrade
19,Earnings From Continuing Operations,3.2,487.58,39.26,449.3,73.08,543.15,69.46,437.51,102.95,475.64,Upgrade
20,Minority Interest in Earnings,14.41,-62.73,42.61,-32.66,46.36,-12.13,39.73,-93.28,17.15,-47.58,Upgrade
21,Net Income,17.61,424.85,81.86,416.64,119.45,531.02,109.18,344.24,120.1,428.06,Upgrade
22,Net Income to Common,17.61,424.85,81.86,416.64,119.45,531.02,109.18,344.24,120.1,428.06,Upgrade
23,Net Income Growth,-78.48%,1.97%,-31.47%,-21.54%,9.40%,54.26%,-9.09%,-19.58%,-14.95%,-2.32%,Upgrade
24,Shares Outstanding (Basic),7360,7559,7574,7574,7574,7574,7574,7574,7574,7647,Upgrade
25,Shares Outstanding (Diluted),7360,7559,7574,7574,7574,7574,7574,7574,7574,7647,Upgrade
26,Shares Change (YoY),-2.83%,-0.20%,-,-,-,-,-,-0.95%,-0.95%,0.24%,Upgrade
27,EPS (Basic),0.00,0.06,0.01,0.06,0.02,0.07,0.01,0.05,0.02,0.06,Upgrade
28,EPS (Diluted),0.00,0.06,0.01,0.06,0.02,0.07,0.01,0.05,0.02,0.06,Upgrade
29,EPS Growth,-77.86%,2.17%,-31.47%,-21.54%,9.41%,54.26%,-9.09%,-18.81%,-14.13%,-2.55%,Upgrade
30,Free Cash Flow,-354.88,946.35,-586.88,746.83,-643.37,407.22,-294.96,645.2,-568.16,434.69,Upgrade
31,Free Cash Flow Per Share,-0.05,0.13,-0.08,0.10,-0.08,0.05,-0.04,0.09,-0.08,0.06,Upgrade
32,Operating Margin,7.64%,20.92%,15.43%,20.94%,15.71%,19.84%,11.57%,26.16%,6.94%,22.32%,Upgrade
33,Profit Margin,1.21%,14.08%,3.72%,10.64%,7.43%,18.12%,6.82%,16.20%,13.01%,19.16%,Upgrade
34,Free Cash Flow Margin,-24.32%,31.36%,-26.64%,19.07%,-40.02%,13.90%,-18.43%,30.36%,-61.54%,19.46%,Upgrade
35,EBITDA,156.6,673.5,382.24,856.31,282.17,616.35,223.13,603.34,112.35,537.14,Upgrade
36,D&A For EBITDA,45.15,42.15,42.25,36.44,29.6,34.98,37.98,47.32,48.29,38.59,Upgrade
37,EBIT,111.45,631.35,340,819.87,252.57,581.37,185.15,556.02,64.06,498.55,Upgrade
