,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Cash & Equivalents,125.5,125.5,139.64,139.64,129.74,-,109.7,-,113.79,-,119.78,-,115.92,-,112.49,-,100.08,-,120.32,-,Upgrade
1,Short-Term Investments,2.79,2.79,2.73,2.73,3.12,-,2.45,-,3.23,-,3.16,-,9.48,-,7.27,-,14.07,-,11.27,-,Upgrade
2,Cash & Short-Term Investments,128.28,128.28,142.37,142.37,132.86,112.16,112.16,117.02,117.02,122.93,122.93,-,125.4,119.76,119.76,-,114.15,131.59,131.59,-,Upgrade
3,Cash Growth,-3.44%,14.38%,26.94%,21.67%,13.54%,-8.77%,-8.77%,-,-6.68%,2.65%,2.65%,-,9.86%,-8.99%,-8.99%,-,3.62%,11.84%,11.84%,-,Upgrade
4,Accounts Receivable,90.83,90.83,93.62,93.62,203.89,-,193.73,-,163.41,-,128.25,-,152.95,-,109.65,-,227.61,-,212.52,-,Upgrade
5,Other Receivables,-,-,0.61,0.61,-,-,-,-,-,-,2.69,-,0.7,-,2.15,-,-,-,-,-,Upgrade
6,Receivables,90.83,90.83,94.22,94.22,203.89,-,193.73,-,163.41,-,130.95,-,153.65,-,111.8,-,227.61,-,212.52,-,Upgrade
7,Total Current Assets,219.11,219.11,236.59,236.59,336.74,-,305.88,-,280.43,-,253.88,-,279.04,-,231.56,-,341.76,-,344.1,-,Upgrade
8,"Property, Plant & Equipment",3.13,3.13,4.42,4.42,1.7,-,2.73,-,3.02,-,5.02,-,5.16,-,7.15,-,6.22,-,7.06,-,Upgrade
9,Long-Term Investments,14.2,14.2,14.2,14.2,14.69,-,14.69,-,14.65,-,14.65,-,13.2,-,13.2,-,7.09,-,7.09,-,Upgrade
10,Goodwill,9.54,9.54,9.54,9.54,9.54,-,9.54,-,9.54,-,9.54,-,9.54,-,9.54,-,9.54,-,9.54,-,Upgrade
11,Other Intangible Assets,-,-,-,-,-,-,-,-,2.42,-,2.42,-,2.42,-,2.42,-,2.51,-,0.18,-,Upgrade
12,Long-Term Deferred Tax Assets,1.13,1.13,1.12,1.12,1.14,-,1.23,-,1.2,-,1.19,-,1.09,-,0.93,-,0.29,-,0.29,-,Upgrade
13,Other Long-Term Assets,0.48,0.48,0.48,0.48,0.4,-,0.4,-,0.34,-,0.34,-,0.6,-,0.61,-,1.32,-,2.6,-,Upgrade
14,Total Assets,247.6,247.6,266.36,266.36,364.21,-,334.48,-,311.59,-,287.04,-,311.06,-,265.41,-,368.74,-,370.86,-,Upgrade
15,Accounts Payable,93.57,93.57,110.56,110.56,207.33,-,181.83,-,148.33,-,124.15,-,134.98,-,102.22,-,185.54,-,201.84,-,Upgrade
16,Accrued Expenses,2.23,2.23,1.92,1.92,1.31,-,3.36,-,1.19,-,2.17,-,1.31,-,2.26,-,2.24,-,3.05,-,Upgrade
17,Current Portion of Leases,2.4,2.4,2.67,2.67,0.97,-,1.4,-,1.43,-,2.66,-,3.12,-,3.03,-,2.26,-,2.25,-,Upgrade
18,Current Income Taxes Payable,0.01,0.01,-,-,2.65,-,0.85,-,1.19,-,-,-,-,-,-,-,4.78,-,3.09,-,Upgrade
19,Current Unearned Revenue,4.88,4.88,5.4,5.4,0.43,-,1.72,-,12.58,-,15,-,18.03,-,6.25,-,16.47,-,5.66,-,Upgrade
20,Total Current Liabilities,103.07,103.07,120.56,120.56,212.69,-,189.16,-,164.72,-,143.98,-,157.44,-,113.75,-,211.3,-,215.88,-,Upgrade
21,Long-Term Leases,0.53,0.53,1.45,1.45,0.21,-,0.62,-,0.42,-,0.91,-,1.04,-,2.45,-,2.37,-,2.75,-,Upgrade
22,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-,0.03,-,Upgrade
23,Total Liabilities,104,104,122.38,122.38,212.9,-,189.78,-,165.14,-,144.89,-,158.48,-,116.2,-,213.68,-,218.65,-,Upgrade
24,Common Stock,1.55,1.55,1.55,1.55,1.55,-,1.55,-,1.55,-,1.55,-,1.55,-,1.55,-,1.55,-,1.55,-,Upgrade
