,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Revenue,73.06,73.06,75.75,75.75,168.94,107.65,115.8,174.53,135.23,92.04,64.63,137.8,122.21,88.48,16.27,163.44,156.62,144.95,156.13,134.51,Upgrade
1,Revenue Growth (YoY),-56.75%,-32.13%,-34.59%,-56.60%,24.93%,16.96%,79.19%,26.65%,10.65%,4.02%,297.12%,-15.68%,-21.97%,-38.96%,-89.58%,21.51%,-6.69%,-19.27%,-36.56%,-26.76%,Upgrade
2,Cost of Revenue,69.74,69.74,72.94,72.94,157.17,99.95,120.61,153.94,123.33,86.28,72.2,127.32,109.58,81.3,27.17,152.24,146.28,129.75,136.76,117.85,Upgrade
3,Gross Profit,3.32,3.32,2.81,2.81,11.77,7.7,-4.81,20.58,11.89,5.77,-7.57,10.49,12.63,7.19,-10.89,11.19,10.35,15.2,19.37,16.66,Upgrade
4,"Selling, General & Admin",4.2,4.2,7.63,7.63,5.38,5.51,7.85,6.72,6.96,6.09,8.04,7.3,7.26,6.43,9.11,9.72,10.48,7.23,7.34,9.62,Upgrade
5,Other Operating Expenses,-,-,-0,-0,-,-,-1.71,-,0.72,-,-0.05,-,-,-,-3.73,-,-,-0.62,-,-,Upgrade
6,Operating Expenses,4.17,4.17,7.93,7.93,5.28,5.18,7.11,7.07,7.68,5.68,9.01,7.36,7.53,6.99,6.84,8.36,12.02,6.61,8.66,9.62,Upgrade
7,Operating Income,-0.85,-0.85,-5.12,-5.12,6.48,2.52,-11.92,13.51,4.22,0.09,-16.57,3.13,5.1,0.2,-17.73,2.83,-1.67,8.59,10.71,7.04,Upgrade
8,Interest Expense,-0.04,-0.04,-0.04,-0.04,-0.02,-0.02,-0.02,-0.02,-0.03,-0.04,-0.04,-0.05,-0.05,-0.06,-0.01,-0.07,-0.07,-0.07,-0.09,-0.08,Upgrade
