,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,520106,445990,484982,480470,508908,439512,498592,477023,427988,355106,367511,446906,467689,512247,427685,572090,546600,509975,476461,461604,-,Upgrade
1,Market Cap Growth,1.47%,1.47%,-2.73%,0.72%,18.91%,23.77%,35.67%,6.74%,-8.49%,-30.68%,-14.07%,-21.88%,-14.44%,0.45%,-10.24%,23.94%,-,-,-,-,-,Upgrade
2,Enterprise Value,390768,324831,371294,365624,395155,337329,401374,379555,331006,263572,278385,357288,379662,441816,354824,495523,472615,436199,407863,413688,-,Upgrade
3,Last Close Price,161.40,136.72,147.94,145.75,158.27,135.33,152.85,145.48,130.89,108.26,111.35,134.85,134.16,146.24,121.86,162.56,145.84,136.00,126.78,122.48,-,Upgrade
4,PE Ratio,16.50,14.11,15.91,15.52,15.50,13.56,17.34,17.21,16.50,15.44,15.09,20.55,22.52,24.76,29.17,39.79,35.57,35.60,29.52,17.62,-,Upgrade
5,Forward PE,13.42,12.23,13.09,12.61,14.19,12.65,15.98,17.37,17.05,16.14,16.16,19.05,18.66,20.25,19.77,25.37,24.62,22.66,22.04,23.18,-,Upgrade
6,PS Ratio,4.61,3.98,4.14,4.19,4.46,3.86,4.57,4.47,3.82,3.26,3.49,4.09,4.18,4.76,4.27,5.99,5.97,5.83,5.99,6.41,-,Upgrade
7,PB Ratio,3.47,2.94,3.23,3.33,3.59,3.11,3.75,3.73,3.32,2.89,3.04,3.64,3.72,4.20,3.67,4.83,4.69,4.58,4.31,4.31,-,Upgrade
8,P/TBV Ratio,3.12,3.12,3.42,3.52,3.81,3.43,4.01,4.01,3.58,3.26,3.29,3.95,4.05,4.74,4.44,5.80,5.65,5.84,5.15,5.16,-,Upgrade
