,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,26748,26210,25486,26852,27140,27270,24011,25046,25354,24427,23159,23556,24374,22191,20525,20517,19762,18658,18185,17062,Upgrade
1,Revenue Growth (YoY),-1.45%,-3.89%,6.14%,7.21%,7.04%,11.64%,3.68%,6.33%,4.02%,10.08%,12.84%,14.81%,23.34%,18.93%,12.87%,20.25%,25.59%,27.48%,25.86%,18.31%,Upgrade
2,Cost of Revenue,10475,9733,9444,9836,10315,10304,9636,10150,12110,10683,10218,10719,11456,10380,9335,9465,9834,8772,8393,7685,Upgrade
3,Gross Profit,16272,16477,16042,17016,16825,16966,14375,14897,13244,13744,12941,12836,12918,11811,11190,11053,9928,9886,9792,9378,Upgrade
4,"Selling, General & Admin",3981,4905,4593,5219,5477,5061,4404,3927,4721,5033,4413,3931,4462,4274,4025,3717,3886,4227,3214,2749,Upgrade
5,Research & Development,4470,4424,4456,4175,4479,4347,3909,3750,4090,3969,3582,3398,3848,3761,3407,3060,3029,2789,2408,2143,Upgrade
6,Operating Expenses,8451,9330,9049,9393,9957,9408,8313,7676,8811,9002,7995,7329,8310,8036,7431,6777,6916,7016,5622,4891,Upgrade
7,Operating Income,7821,7147,6993,7622,6868,7558,6063,7220,4433,4742,4946,5507,4608,3775,3758,4276,3012,2870,4170,4486,Upgrade
8,Interest Expense,-,-,-,-,-884.1,-,-,-,-650.2,-,-,-,-191.3,-,-,-,-247.8,-,-,-,Upgrade
9,Interest & Investment Income,1174,1861,1290,1457,2137,1704,1223,1247,1242,1903,505.99,458.24,2214,349.55,1276,1084,385.94,1727,1108,345.18,Upgrade
10,Currency Exchange Gain (Loss),1535,-1056,-239.38,15.01,-810.9,-400.48,1465,-386.57,-594.24,1398,865.28,-97.88,-331.39,153.31,-591.72,279.32,-1802,-1571,17.01,244.06,Upgrade
11,Other Non Operating Income (Expenses),278.95,43.6,85.69,193.89,434.76,240.02,120.83,258.03,344.88,164.44,121.18,216.33,297.24,117.64,147.59,147.97,217.92,109.94,421.2,66.71,Upgrade
12,EBT Excluding Unusual Items,10810,7996,8130,9288,7745,9101,8872,8339,4776,8208,6439,6084,6597,4396,4590,5787,1566,3136,5716,5142,Upgrade
13,Gain (Loss) on Sale of Investments,-506.08,-,-,-,-,-,-,-,-,-,-707.49,-548.7,-,-264.61,-,-,-,-,-,-109.73,Upgrade
14,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-78.6,-,-,-,Upgrade
15,Pretax Income,10304,7996,8130,9288,7745,9101,8872,8339,4776,8208,5731,5535,6597,4131,4590,5787,1487,3136,5716,5033,Upgrade
16,Income Tax Expense,1385,1290,1301,1486,1069,1290,712.09,1629,966.57,1587,1259,1219,933.99,807.65,1113,1273,552.66,342.7,1064,1082,Upgrade
17,Earnings From Continuing Operations,8919,6706,6829,7802,6676,7811,8160,6710,3810,6621,4472,4316,5663,3323,3476,4514,934.84,2793,4651,3951,Upgrade
18,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-,624.86,-,-,-,-,-,-,-,-,-,Upgrade
19,Net Income to Company,8919,6706,6829,7802,6676,7811,8160,6710,3810,6621,5097,4316,5663,3323,3476,4514,934.84,2793,4651,3951,Upgrade
20,Minority Interest in Earnings,-152.47,-168,-69.85,-168.41,-94.07,26.01,83.15,44.24,143.04,78.36,194.64,78.26,31.45,-141.66,65.39,-74.53,40.87,204.77,-113.47,-399.65,Upgrade
21,Net Income,8766,6538,6759,7634,6582,7837,8243,6755,3953,6699,5291,4394,5694,3182,3542,4439,975.7,2998,4538,3551,Upgrade
22,Net Income to Common,8766,6538,6759,7634,6582,7837,8243,6755,3953,6699,5291,4394,5694,3182,3542,4439,975.7,2998,4538,3551,Upgrade
23,Net Income Growth,33.18%,-16.57%,-18.00%,13.02%,66.52%,16.98%,55.77%,53.72%,-30.58%,110.55%,49.40%,-1.02%,483.60%,6.12%,-21.95%,25.01%,-68.05%,-76.45%,47.75%,49.07%,Upgrade
24,Shares Outstanding (Basic),3174,3199,3218,3212,3212,3214,3219,3221,3239,3263,3275,3277,3281,3326,3348,3350,3363,3384,3242,3231,Upgrade
25,Shares Outstanding (Diluted),3206,3224,3243,3249,3253,3250,3249,3257,3269,3294,3306,3316,3323,3362,3386,3400,3411,3431,3281,3274,Upgrade
26,Shares Change (YoY),-1.45%,-0.79%,-0.18%,-0.22%,-0.49%,-1.34%,-1.71%,-1.80%,-1.62%,-2.02%,-2.38%,-2.47%,-2.58%,-2.03%,3.20%,3.85%,4.43%,5.44%,1.04%,1.32%,Upgrade
27,EPS (Basic),2.76,2.04,2.10,2.38,2.05,2.44,2.56,2.10,1.22,2.05,1.62,1.34,1.74,0.96,1.06,1.33,0.29,0.89,1.40,1.10,Upgrade
