,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,47170,50556,50297,47738,40565,42843,53380,51600,46859,54577,43229,43351,60055,62926,47302,49202,41295,38041,34868,34169,43079,Upgrade
1,Market Cap Growth,18.00%,18.00%,-5.78%,-7.49%,-13.43%,-21.50%,23.48%,19.03%,-21.97%,-13.27%,-8.61%,-11.89%,45.43%,65.41%,35.66%,44.00%,-4.14%,-17.91%,-37.22%,-45.26%,-22.67%,Upgrade
2,Enterprise Value,260611,254911,248157,252220,234077,246887,264547,270909,256773,267673,272222,270495,265120,266793,247709,251074,235264,227359,225275,233603,236904,Upgrade
3,PE Ratio,8.53,15.42,15.84,17.21,-,23.99,-170.52,315.63,-,-,-3.90,-,-,-,12.98,12.73,11.44,14.72,16.02,23.26,-,Upgrade
4,PS Ratio,0.21,0.37,0.38,0.35,0.30,0.33,0.41,0.39,0.35,0.43,0.34,0.32,0.47,0.51,0.39,0.42,0.36,0.35,0.33,0.33,0.40,Upgrade
5,PB Ratio,0.82,0.48,0.49,0.47,0.42,0.43,0.57,0.51,0.54,0.68,0.46,0.46,0.64,0.59,0.43,0.45,0.38,0.39,0.37,0.38,0.47,Upgrade
6,P/FCF Ratio,-,-60.90,-,28.08,-,-9.07,-,-15.84,-,-8.42,-7.31,-6.07,-,11.67,4.17,4.80,-,2.31,3.31,3.11,4.16,Upgrade
7,P/OCF Ratio,1.76,1.76,1.87,1.85,1.74,2.11,3.32,2.45,2.03,4.48,3.54,4.02,-,2.43,1.55,1.65,1.30,1.21,1.33,1.41,1.78,Upgrade
8,EV/Sales Ratio,1.92,1.87,1.89,1.86,1.74,1.91,2.05,2.06,1.94,2.10,2.14,2.02,2.08,2.17,2.03,2.14,2.07,2.09,2.16,2.25,2.22,Upgrade
9,EV/EBITDA Ratio,8.79,8.68,8.72,9.30,9.33,11.63,14.70,14.67,13.64,28.79,37.42,30.93,-,10.91,7.85,7.85,7.38,7.21,7.74,8.24,8.18,Upgrade
10,EV/EBIT Ratio,18.31,17.91,17.93,20.07,22.58,35.35,72.56,78.02,-,-51.50,-32.24,-33.57,-,-,16.85,16.58,15.48,14.52,16.27,17.69,17.54,Upgrade
11,EV/FCF Ratio,-313.93,-307.07,-,148.34,-,-52.25,-,-83.15,-,-41.29,-46.03,-37.89,-,49.46,21.86,24.49,-,13.83,21.37,21.29,22.89,Upgrade
12,Debt / Equity Ratio,1.98,1.98,1.95,1.90,2.03,1.89,2.11,2.06,2.50,2.58,2.25,2.39,2.39,1.84,1.76,1.72,1.75,1.88,1.91,2.03,2.07,Upgrade
13,Debt / EBITDA Ratio,7.03,6.81,6.05,6.52,8.38,6.44,7.36,9.90,20.38,12.54,7.92,9.00,-,26.84,6.10,6.20,6.77,5.38,5.65,6.64,6.40,Upgrade
14,Debt / FCF Ratio,-,-250.98,-,113.54,-,-40.16,-,-63.32,-,-31.92,-35.85,-31.48,-,36.61,17.05,18.43,-,11.26,17.16,16.71,18.32,Upgrade
15,Quick Ratio,0.37,0.37,0.36,0.36,0.33,0.40,0.36,0.36,0.30,0.30,0.35,0.35,0.34,0.38,0.39,0.38,0.33,0.37,0.36,0.37,0.33,Upgrade
16,Current Ratio,0.51,0.51,0.50,0.50,0.44,0.54,0.50,0.52,0.42,0.43,0.46,0.46,0.48,0.48,0.49,0.47,0.43,0.46,0.46,0.47,0.42,Upgrade
17,Asset Turnover,0.42,0.36,0.40,0.42,0.43,0.40,0.37,0.39,0.43,0.35,0.41,0.39,0.35,0.36,0.36,0.38,0.35,0.32,0.31,0.37,Upgrade,
18,Return on Equity (ROE),9.03%,10.82%,7.63%,-4.80%,9.71%,8.70%,0.02%,-7.74%,-3.91%,8.86%,-2.15%,-56.96%,-10.53%,5.49%,4.96%,4.03%,8.22%,8.31%,4.37%,0.20%,Upgrade,
19,Return on Assets (ROA),2.83%,3.29%,2.82%,1.50%,2.95%,2.28%,1.03%,-0.91%,0.37%,2.08%,1.48%,-8.07%,-1.84%,2.79%,2.53%,1.97%,3.66%,3.25%,2.53%,2.76%,Upgrade,
20,Return on Capital (ROIC),3.13%,3.67%,3.19%,1.68%,3.29%,2.57%,1.18%,-1.03%,0.41%,2.35%,1.69%,-9.12%,-2.05%,3.10%,2.81%,2.19%,4.08%,3.66%,2.85%,3.10%,Upgrade,
