,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,32676,27573,30737,30099,32418,30152,28050,27334,32695,24751,29803,103610,-49870,24641,25229,25084,24916,21883,22137,25208,Upgrade
1,Other Revenue,-,-,-,1686,-,-,-,2245,-1044,1044,-,-75307,74628,678.91,-,1593,-457.95,457.95,-,1201,Upgrade
2,Revenue,32676,27573,30737,31785,32418,30152,28050,29579,31652,25795,29803,28302,24758,25320,25229,26678,24459,22341,22137,26409,Upgrade
3,Revenue Growth (YoY),0.80%,-8.56%,9.58%,7.46%,2.42%,16.89%,-5.88%,4.51%,27.84%,1.87%,18.13%,6.09%,1.23%,13.33%,13.97%,1.02%,1.90%,-0.15%,-2.33%,8.72%,Upgrade
4,Operations & Maintenance,-3.16,3.16,-,0.93,-1.2,1.2,-,0.34,-1.26,1.26,-,8.72,-1.87,1.87,-,11.75,-9.5,9.5,-,2.9,Upgrade
5,"Selling, General & Admin",635.58,531.83,490.88,2497,614.69,505.58,468.83,2135,671.08,480.37,468.8,2009,556.47,472.75,501.96,2034,526.35,560.98,492.25,1800,Upgrade
6,Provision for Bad Debts,3.87,-,-,5.56,-1,-,-,5.68,0.51,0.09,-0.01,-423.87,436.41,83.05,-0.76,26.59,-2.84,-0.42,-0.06,-491.86,Upgrade
7,Other Operating Expenses,28506,22978,26798,27449,28238,26869,26320,28511,30545,22873,27587,36003,25835,21639,21899,22401,19868,18105,18786,21948,Upgrade
8,Total Operating Expenses,29146,23515,27289,29973,28854,27378,26790,30668,31221,23357,28057,37628,26826,22196,22401,24484,20382,18675,19278,23289,Upgrade
9,Operating Income,3530,4058,3448,1812,3564,2774,1260,-1090,430.26,2438,1747,-9325,-2068,3124,2828,2193,4076,3666,2859,3121,Upgrade
10,Interest Expense,-1402,-1266,-1370,-1342,-1399,-1455,-1532,-1612,-1654,-1674,-1722,-1668,-1647,-1623,-1615,-1724,-1638,-1706,-1744,-1749,Upgrade
11,Interest Income,721.58,1336,42.86,1193,547.16,834.36,470.93,1512,619.09,900.17,22.73,-470.17,1153,737.6,278.09,1752,444.44,382.57,55.08,948.81,Upgrade
12,Net Interest Expense,-680.1,69.26,-1328,-148.48,-852.16,-621.01,-1061,-100.38,-1035,-773.65,-1699,-2138,-493.47,-885.24,-1337,28.23,-1194,-1323,-1689,-800.15,Upgrade
13,Currency Exchange Gain (Loss),1.4,-1.4,-,-3.61,0.04,-0.04,-,-1.36,0.43,-0.43,-,-1.25,-0.13,0.13,-,6.05,-1.37,1.37,-,-15.56,Upgrade
14,Other Non-Operating Income (Expenses),-17.59,-24.06,9.6,-234.07,-7.91,45.93,28.76,-32.72,48.29,-51.75,63.83,-68.14,12.64,-40.24,6.9,-177.49,86.47,-70.08,78.11,-472.01,Upgrade
15,EBT Excluding Unusual Items,2834,4101,2130,1425,2704,2199,227.09,-1224,-556.05,1612,111.21,-11532,-2549,2198,1497,2050,2967,2274,1248,1833,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-32.55,-,-,-,-104.36,Upgrade
17,Gain (Loss) on Sale of Investments,-,-22.47,-,-126.06,-,63.45,-,-52.44,-,448.39,-238.28,-98.86,-0.38,136.06,-,-336.88,-,-27.31,-,10.05,Upgrade
18,Gain (Loss) on Sale of Assets,-1.92,1.72,0.06,-4.9,1.87,16.22,-0.02,3.29,-42.44,45.75,-6.71,-22.82,6.79,22.61,5.24,293.91,206.03,68.86,1.79,222.92,Upgrade
19,Asset Writedown,-1.54,-959.35,-,-1337,-,-,-,-355.46,-,-,-,-478.93,0.1,-668.61,-,-908.93,-837.29,-,-,-1731,Upgrade
20,Other Unusual Items,-99.66,99.66,-,402.39,-,-,-,234.93,-,-,-,383.09,-,-,-,237.75,-,-,-,308.18,Upgrade
21,Pretax Income,2730,3221,2130,359.78,2706,2279,227.07,-1394,-598.49,2107,-133.78,-11750,-2543,1689,1503,1303,2336,2316,1249,538.67,Upgrade
22,Income Tax Expense,583.24,669.94,393.61,1451,513.86,379.03,222.09,48.87,150.65,374.58,275.26,10.92,-175.21,429.25,362.32,407.9,564.14,563.13,353.43,497.38,Upgrade
23,Earnings From Continuing Ops.,2147,2551,1736,-1091,2192,1900,4.99,-1443,-749.14,1732,-409.04,-11761,-2367,1259,1140,895.57,1772,1753,895.97,41.29,Upgrade
24,Minority Interest in Earnings,-825.99,-774.42,-404.79,-378.87,-873.66,-519.23,131.96,271.32,113.56,81.18,-4.79,2516,746.98,-414.79,-217.13,-525.53,-879.53,-680.74,-190,-447.77,Upgrade
25,Net Income,1321,1777,1331,-1470,1318,1380,136.95,-1171,-635.58,1813,-413.84,-9245,-1620,844.5,923.24,370.04,892.31,1072,705.97,-406.47,Upgrade
26,Net Income to Common,1321,1777,1331,-1470,1318,1380,136.95,-1171,-635.58,1813,-413.84,-9245,-1620,844.5,923.24,370.04,892.31,1072,705.97,-406.47,Upgrade
27,Net Income Growth,0.24%,28.71%,872.26%,-,-,-23.87%,-,-,-,114.69%,-,-,-,-21.22%,30.78%,-,45.80%,149.01%,64.26%,-,Upgrade
28,Shares Outstanding (Basic),23732,23685,26366,18507,18507,18507,18507,18507,18507,18507,18507,18507,18507,18507,18507,18507,27687,18507,18507,18507,Upgrade
29,Shares Outstanding (Diluted),23732,23685,26366,18507,18507,18507,18507,18507,18507,18507,18507,18507,18507,18507,18507,18507,27687,18507,18507,18507,Upgrade
30,Shares Change (YoY),28.23%,27.98%,42.46%,-,-,-,-,-,-,-,-,-,-33.16%,-,-,-,5.86%,-19.95%,-16.03%,0.28%,Upgrade
31,EPS (Basic),0.06,0.08,0.05,-0.08,0.07,0.07,0.01,-0.06,-0.03,0.10,-0.02,-0.50,-0.09,0.05,0.05,0.02,0.03,0.06,0.04,-0.02,Upgrade
32,EPS (Diluted),0.06,0.08,0.05,-0.08,0.07,0.07,0.01,-0.06,-0.03,0.10,-0.02,-0.50,-0.09,0.05,0.05,0.02,0.03,0.06,0.04,-0.02,Upgrade
33,EPS Growth,-21.83%,0.57%,582.52%,-,-,-23.87%,-,-,-,114.69%,-,-,-,-21.22%,30.78%,-,37.73%,211.06%,95.62%,-,Upgrade
