,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Revenue,387.48,348.14,317.9,275.87,292.62,230.82,263.35,249.6,208.9,342.13,Upgrade
1,Revenue Growth (YoY),21.89%,26.20%,8.64%,19.52%,11.12%,-7.52%,26.06%,-27.05%,-46.60%,42.19%,Upgrade
2,Cost of Revenue,330.29,285.6,265.21,221.47,246.25,213.56,219.9,192.67,165.17,278.96,Upgrade
3,Gross Profit,57.19,62.54,52.69,54.4,46.37,17.27,43.45,56.93,43.73,63.17,Upgrade
4,"Selling, General & Admin",28.79,28.14,24.51,34.45,20.17,24.53,19.84,27.5,19.46,28.8,Upgrade
5,Operating Expenses,28.79,36.04,24.51,35.95,20.17,25.24,19.84,28.14,19.46,28.8,Upgrade
6,Operating Income,28.4,26.5,28.18,18.45,26.2,-7.97,23.61,28.79,24.27,34.36,Upgrade
7,Interest Expense,-1.18,-1.73,-1.75,-1.54,-0.58,-0.42,-0.75,-0.34,-0.59,-0.99,Upgrade
8,Interest & Investment Income,-,4.01,-,0.72,-,0.05,-,0.68,-,0.54,Upgrade
9,Currency Exchange Gain (Loss),-,1.89,-,-,-,-,-,0.04,-,-,Upgrade
10,Other Non Operating Income (Expenses),3.49,-3.75,2.62,-2.39,2.44,-0.28,0.86,-2.53,3.81,0.1,Upgrade
11,EBT Excluding Unusual Items,30.71,26.93,29.06,15.24,28.06,-8.61,23.72,26.64,27.49,34.01,Upgrade
12,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-0.65,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,-0.24,-,-,-,0.18,Upgrade
14,Asset Writedown,-,-0.29,-,-0.14,-,-0.25,-,0.26,-,-0.78,Upgrade
15,Other Unusual Items,-,0.06,-,2.14,-,-,-,4.81,-,-,Upgrade
16,Pretax Income,30.71,26.69,29.06,17.24,28.06,-9.1,23.72,31.71,27.49,32.76,Upgrade
17,Income Tax Expense,5.62,4.53,4.85,3.52,4.63,-1.09,4.2,4.74,4.29,5.1,Upgrade
18,Earnings From Continuing Operations,25.09,22.17,24.21,13.72,23.43,-8.02,19.52,26.97,23.2,27.66,Upgrade
19,Net Income,25.09,22.17,24.21,13.72,23.43,-8.02,19.52,26.97,23.2,27.66,Upgrade
20,Net Income to Common,25.09,22.17,24.21,13.72,23.43,-8.02,19.52,26.97,23.2,27.66,Upgrade
21,Net Income Growth,3.61%,61.57%,3.34%,-,20.02%,-,-15.85%,-2.48%,-11.10%,83.35%,Upgrade
22,Shares Outstanding (Basic),557,557,557,583,600,600,600,600,600,600,Upgrade
23,Shares Outstanding (Diluted),557,557,557,583,600,600,600,600,600,600,Upgrade
24,Shares Change (YoY),-,-4.43%,-7.18%,-2.87%,-,-,-,-,-,-,Upgrade
25,EPS (Basic),0.05,0.04,0.04,0.02,0.04,-0.01,0.03,0.04,0.04,0.05,Upgrade
26,EPS (Diluted),0.05,0.04,0.04,0.02,0.04,-0.01,0.03,0.04,0.04,0.05,Upgrade
27,EPS Growth,3.61%,69.07%,11.33%,-,20.02%,-,-15.85%,-2.48%,-11.10%,83.35%,Upgrade
28,Free Cash Flow,16.18,66.39,40.46,39.01,-35.34,21.22,-15.08,-25.24,39.1,82.8,Upgrade
29,Free Cash Flow Per Share,0.03,0.12,0.07,0.07,-0.06,0.04,-0.03,-0.04,0.07,0.14,Upgrade
30,Operating Margin,7.33%,7.61%,8.87%,6.69%,8.95%,-3.45%,8.96%,11.53%,11.62%,10.04%,Upgrade
31,Profit Margin,6.47%,6.37%,7.62%,4.97%,8.01%,-3.47%,7.41%,10.81%,11.10%,8.08%,Upgrade
32,Free Cash Flow Margin,4.18%,19.07%,12.73%,14.14%,-12.08%,9.19%,-5.72%,-10.11%,18.72%,24.20%,Upgrade
33,EBITDA,29.17,27.73,29.03,19.41,26.98,-6.96,25,30.01,25.8,35.65,Upgrade
34,D&A For EBITDA,0.77,1.23,0.85,0.97,0.78,1.01,1.4,1.22,1.53,1.29,Upgrade
35,EBIT,28.4,26.5,28.18,18.45,26.2,-7.97,23.61,28.79,24.27,34.36,Upgrade
