,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Cash & Equivalents,132.7,170.23,119.67,114.82,107.31,105.4,87.38,116.65,148.59,125.84,Upgrade
1,Short-Term Investments,1.7,1.74,0.68,10.66,10.93,0.46,3.24,2.36,2.32,2.23,Upgrade
2,Cash & Short-Term Investments,134.4,171.97,120.35,125.48,118.24,105.86,90.62,119.01,150.9,128.07,Upgrade
3,Cash Growth,11.68%,37.05%,1.78%,18.54%,30.48%,-11.05%,-39.95%,-7.07%,205.65%,51.79%,Upgrade
4,Accounts Receivable,309.31,278.46,326.76,310.32,363.88,227.11,307.65,249.03,237.69,240.3,Upgrade
5,Other Receivables,14.31,36.01,3.99,10.44,4.95,11.67,4.1,5.46,0.5,3.65,Upgrade
6,Receivables,323.63,314.47,330.75,320.75,368.83,238.78,311.75,254.49,238.19,243.95,Upgrade
7,Inventory,15.46,14.93,9.97,17.71,19.6,18.23,10.75,11.07,7.16,8.64,Upgrade
8,Prepaid Expenses,5.94,5.32,2.87,13.49,3.03,12.13,1.81,1.64,1.73,1.39,Upgrade
9,Other Current Assets,-,-,-,-,-,-,22,-,-,0.1,Upgrade
10,Total Current Assets,479.43,506.69,463.94,477.43,509.7,375,436.93,386.21,397.98,382.16,Upgrade
11,"Property, Plant & Equipment",12.28,14.87,11.89,13.59,15.41,18.67,16.79,17.47,22.59,24.72,Upgrade
12,Goodwill,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,Upgrade
13,Long-Term Deferred Tax Assets,0.41,0.41,0.14,0.14,1.13,1.13,0.14,0.14,0.15,0.15,Upgrade
14,Other Long-Term Assets,4.16,4.07,5.75,6.22,6.19,6.74,5.07,26.98,26.42,26.32,Upgrade
15,Total Assets,496.87,526.63,482.32,497.98,533.01,402.13,459.54,431.39,447.74,433.94,Upgrade
16,Accounts Payable,78.93,95.99,59.11,68.95,99.23,67.17,59.55,53.19,43.42,51.53,Upgrade
17,Accrued Expenses,13.25,11.33,6.8,9.52,-,4.77,-,-,-,-,Upgrade
18,Short-Term Debt,-,9.28,20,45.87,41.64,2.54,-,-,-,-,Upgrade
19,Current Portion of Leases,4.94,5.31,4.47,5.49,6.97,7.52,6.44,6.6,7.38,7.27,Upgrade
20,Current Income Taxes Payable,5.83,3.25,5.89,1.61,1.54,0.1,6.5,4.18,10.42,4.82,Upgrade
21,Current Unearned Revenue,78.45,76.38,66.82,55.51,69.2,27.84,65.42,50.35,97.28,79.33,Upgrade
22,Other Current Liabilities,39.61,28.55,47.08,43.77,50.53,38.57,60.71,43.02,39.38,47.61,Upgrade
23,Total Current Liabilities,221,230.09,210.16,230.72,269.1,148.5,198.61,157.34,197.87,190.56,Upgrade
24,Long-Term Leases,2.39,4.18,2.06,3.41,3.8,6.16,5.13,5.06,8.25,10.63,Upgrade
25,Long-Term Deferred Tax Liabilities,0.02,0.02,0.06,0.06,0.09,0.1,0.77,0.77,0.88,0.88,Upgrade
26,Total Liabilities,223.4,234.28,212.27,234.18,272.99,154.76,204.52,163.17,207,202.06,Upgrade
27,Common Stock,5.57,5.57,5.57,5.57,6,6,6,6,6,6,Upgrade
28,Additional Paid-In Capital,23.83,23.83,23.83,23.83,33.94,33.94,33.94,33.94,33.94,33.94,Upgrade
29,Retained Earnings,237.4,256.87,234.7,227.2,213.48,199.05,191.42,204.9,177.93,169.73,Upgrade
30,Comprehensive Income & Other,6.67,6.09,5.95,7.19,6.6,8.37,23.66,23.38,22.86,22.2,Upgrade
31,Total Common Equity,273.47,292.35,270.05,263.79,260.02,247.37,255.02,268.23,240.74,231.87,Upgrade
32,Shareholders' Equity,273.47,292.35,270.05,263.79,260.02,247.37,255.02,268.23,240.74,231.87,Upgrade
33,Total Liabilities & Equity,496.87,526.63,482.32,497.98,533.01,402.13,459.54,431.39,447.74,433.94,Upgrade
34,Total Debt,7.32,18.76,26.53,54.77,52.41,16.22,11.57,11.66,15.62,17.89,Upgrade
35,Net Cash (Debt),127.08,153.22,93.82,70.72,65.83,89.64,79.05,107.34,135.28,110.17,Upgrade
36,Net Cash Growth,35.45%,116.66%,42.51%,-21.11%,-16.72%,-16.49%,-41.56%,-2.57%,263.52%,87.62%,Upgrade
37,Net Cash Per Share,0.23,0.28,0.17,0.12,0.11,0.15,0.13,0.18,0.23,0.18,Upgrade
38,Filing Date Shares Outstanding,556.93,556.93,556.93,556.93,600,600,600,600,600,600,Upgrade
39,Total Common Shares Outstanding,556.93,556.93,556.93,556.93,600,600,600,600,600,600,Upgrade
40,Working Capital,258.43,276.6,253.78,246.71,240.6,226.5,238.32,228.87,200.11,191.59,Upgrade
41,Book Value Per Share,0.49,0.52,0.48,0.47,0.43,0.41,0.43,0.45,0.40,0.39,Upgrade
42,Tangible Book Value,272.87,291.75,269.45,263.19,259.42,246.76,254.42,267.62,240.13,231.27,Upgrade
43,Tangible Book Value Per Share,0.49,0.52,0.48,0.47,0.43,0.41,0.42,0.45,0.40,0.39,Upgrade
44,Machinery,-,20.95,-,18.5,-,17.59,-,16.8,-,17.05,Upgrade
45,Leasehold Improvements,-,2.99,-,3.15,-,3.13,-,3.12,-,3.11,Upgrade
46,Order Backlog,619,-,1022,-,-,-,-,-,-,-,Upgrade
