,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Market Capitalization,3384,2344,2049,2484,3280,3669,4807,5469,4423,4160,3931,4029,4198,4113,5099,4652,4637,3923,3005,1541,1653,Upgrade
1,Market Cap Growth,-36.10%,-36.10%,-57.37%,-54.59%,-25.85%,-11.81%,22.29%,35.75%,5.36%,1.16%,-22.91%,-13.40%,-9.46%,4.84%,69.66%,201.93%,180.46%,159.75%,87.21%,-15.69%,5.24%,Upgrade
2,Enterprise Value,3790,2738,2349,2588,3384,3606,4725,6252,5207,4663,4346,4307,4390,4303,5306,5095,5080,4145,3216,1771,1883,Upgrade
3,Last Close Price,7.91,5.48,4.70,5.64,7.44,8.33,10.91,12.41,13.05,12.27,11.60,11.76,12.25,12.00,14.94,15.00,14.95,12.65,9.67,4.96,5.32,Upgrade
4,PE Ratio,-,-,-,-26.94,-,-,-,-100.97,-,-,52.88,43.55,38.11,38.50,45.89,72.85,89.53,131.41,249.22,92.93,-,Upgrade
5,Forward PE,34.39,9.45,8.26,12.08,20.49,24.23,23.64,27.04,30.55,24.04,9.88,14.01,16.20,17.81,24.42,32.20,26.62,26.62,26.62,26.62,26.62,Upgrade
6,PS Ratio,2.38,1.77,1.49,1.94,2.47,2.71,3.53,3.79,3.10,2.97,3.03,3.47,3.93,4.18,5.74,5.81,6.63,6.20,4.89,2.39,2.51,Upgrade
7,PB Ratio,1.96,1.35,1.16,1.37,1.81,1.88,2.41,2.74,4.32,3.67,3.45,3.53,3.69,3.69,4.56,4.39,6.48,6.10,4.87,2.47,2.37,Upgrade
8,P/TBV Ratio,1.58,1.58,1.36,1.59,2.11,2.24,2.86,3.09,5.50,4.63,4.36,4.34,4.55,4.51,5.61,5.50,9.27,8.51,5.77,2.93,2.88,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-10.79,-,-10.40,-,-,-,-,-,-,-,-177.92,-,-,-,-,Upgrade
10,P/OCF Ratio,713.71,-,188.31,-,45.02,-,-26.12,-,-17.36,-,-70.25,-,-115.91,-,-69700.58,-,94.66,72.25,44.32,-,36.63,Upgrade
11,EV/Sales Ratio,2.86,2.07,1.71,2.03,2.55,2.66,3.47,4.33,3.65,3.32,3.35,3.71,4.11,4.37,5.97,6.36,7.27,6.55,5.23,2.75,2.86,Upgrade
