,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2413,2201,2010,2104,2439,2644,2925,3168,2566,2428,2764,2358,3003,2117,2457,2402,2396,3354,2430,2384,2348,Upgrade
1,Market Cap Growth,-16.77%,-16.77%,-31.29%,-33.58%,-4.96%,8.92%,5.84%,34.33%,-14.55%,14.68%,12.48%,-1.84%,25.33%,-36.88%,1.12%,0.79%,2.06%,63.46%,13.54%,-2.24%,10.37%,Upgrade
2,Enterprise Value,1859,1693,1519,1622,1957,2115,2397,2981,2379,2258,2632,2186,2831,1954,2289,2202,2196,3129,2277,2336,2301,Upgrade
3,Last Close Price,10.23,9.33,8.44,8.84,10.24,11.10,12.16,13.17,11.98,11.33,12.78,10.91,13.89,9.79,11.36,10.91,10.88,15.23,11.04,10.68,10.52,Upgrade
4,PE Ratio,40.96,38.67,44.75,43.92,49.58,79.70,41.89,43.42,-,28.18,43.52,37.49,42.00,23.30,25.78,24.63,25.67,38.07,29.78,27.50,29.31,Upgrade
5,Forward PE,26.92,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,Upgrade
6,PS Ratio,3.10,2.93,2.77,2.97,3.36,3.41,3.59,3.99,3.25,3.05,3.68,3.09,3.96,2.86,3.32,3.31,3.46,5.14,3.78,3.59,3.62,Upgrade
7,PB Ratio,1.86,1.70,1.61,1.67,1.95,2.14,2.35,2.54,2.10,2.64,3.13,2.69,3.51,2.47,2.86,2.71,2.78,3.97,2.88,2.83,2.86,Upgrade
8,P/TBV Ratio,1.94,1.94,1.82,1.90,2.23,2.38,2.55,2.67,2.21,2.82,3.36,2.89,3.78,2.66,3.09,2.92,3.00,4.30,3.12,3.09,3.12,Upgrade
9,P/FCF Ratio,41.32,37.68,198.11,-361.14,-,-,25.29,27.60,25.99,390.56,-148.64,302.14,-,-,61.57,-,31.20,50.36,46.68,34.82,74.64,Upgrade
10,P/OCF Ratio,18.93,18.93,21.00,20.56,21.17,13.92,14.93,16.64,14.67,25.56,37.76,28.26,43.35,24.91,26.95,19.87,15.60,23.61,19.52,19.86,26.64,Upgrade
11,EV/Sales Ratio,2.47,2.25,2.09,2.29,2.70,2.73,2.94,3.76,3.01,2.83,3.51,2.86,3.74,2.64,3.09,3.04,3.17,4.79,3.54,3.52,3.55,Upgrade
12,EV/EBITDA Ratio,17.13,15.79,15.96,16.25,19.02,27.44,26.91,33.66,-,21.59,24.87,20.16,23.64,14.03,15.55,14.88,15.75,24.19,19.36,20.00,21.54,Upgrade
13,EV/EBIT Ratio,29.22,24.18,25.69,26.16,29.51,50.67,45.06,55.95,-,33.08,37.32,29.81,33.04,18.39,19.71,18.15,19.16,29.38,23.76,24.16,26.20,Upgrade
14,EV/FCF Ratio,31.84,28.99,149.69,-278.36,-,-,20.73,25.97,24.10,363.35,-141.53,280.04,-,-,57.35,-,28.60,46.98,43.74,34.14,73.14,Upgrade
15,Debt / Equity Ratio,0.10,0.10,0.11,0.13,0.12,0.12,0.13,0.13,0.13,0.20,0.21,0.23,0.24,0.24,0.23,0.15,0.19,0.20,0.20,0.30,0.28,Upgrade
16,Debt / EBITDA Ratio,1.22,1.27,1.23,1.36,1.45,2.63,1.23,1.24,-,1.79,1.40,1.37,5.01,1.92,1.40,0.70,1.44,1.18,1.16,1.60,3.04,Upgrade
17,Debt / FCF Ratio,2.27,2.27,14.12,-28.17,-,-,1.43,1.43,1.67,29.74,-9.97,26.27,-,-,4.95,-,2.15,2.49,3.18,3.75,7.21,Upgrade
18,Asset Turnover,0.48,0.55,0.47,0.37,0.43,0.50,0.51,0.53,0.65,0.57,0.63,0.64,0.52,0.63,0.64,0.61,0.56,0.59,0.53,0.48,Upgrade,
19,Inventory Turnover,3.96,4.09,4.97,3.96,3.00,3.88,4.06,3.67,4.26,3.74,3.22,3.22,4.28,2.90,3.20,3.19,3.96,3.26,3.68,3.02,2.84,Upgrade
20,Quick Ratio,2.59,2.59,2.64,2.65,2.55,2.75,2.53,2.64,2.39,1.71,1.53,1.51,1.46,1.64,1.62,1.79,1.73,1.76,1.82,1.52,1.66,Upgrade
21,Current Ratio,3.04,3.04,3.08,3.10,2.99,3.19,2.93,3.11,2.86,2.14,2.00,2.10,1.93,2.07,2.06,2.36,2.18,2.27,2.29,2.06,2.08,Upgrade
22,Return on Equity (ROE),4.38%,5.78%,6.00%,1.94%,0.63%,6.78%,6.51%,-3.73%,17.14%,11.03%,10.52%,0.25%,7.44%,10.85%,14.34%,9.31%,9.68%,12.29%,13.06%,7.18%,Upgrade,
23,Return on Assets (ROA),2.47%,3.15%,3.16%,2.09%,0.83%,3.55%,3.80%,-1.93%,3.22%,4.55%,5.57%,0.00%,3.78%,5.26%,8.29%,4.26%,6.09%,6.39%,6.86%,2.59%,Upgrade,
24,Return on Capital (ROIC),2.87%,3.59%,3.60%,2.38%,0.95%,4.10%,4.40%,-2.27%,3.86%,5.40%,6.61%,0.00%,4.48%,6.26%,9.91%,5.05%,7.13%,7.41%,7.91%,3.00%,Upgrade,
25,Return on Capital Employed (ROCE),4.87%,5.36%,4.68%,4.88%,5.24%,3.34%,4.23%,4.23%,-,7.32%,7.85%,8.25%,9.87%,12.17%,13.31%,13.52%,13.13%,12.44%,11.20%,11.33%,10.57%,Upgrade
26,Earnings Yield,2.36%,2.59%,2.23%,2.28%,2.02%,1.25%,2.39%,2.30%,2.95%,3.55%,2.30%,2.67%,2.38%,4.29%,3.88%,4.06%,3.90%,2.63%,3.36%,3.64%,3.41%,Upgrade
27,FCF Yield,2.42%,2.65%,0.50%,-0.28%,0.24%,3.08%,3.95%,3.62%,3.85%,0.26%,-0.67%,0.33%,-0.21%,1.66%,1.62%,1.97%,3.20%,1.99%,2.14%,2.87%,1.34%,Upgrade
28,Dividend Yield,0.77%,-,-,-,0.78%,-,-,-,1.00%,-,-,-,0.86%,-,-,-,1.84%,-,-,-,1.52%,Upgrade
29,Payout Ratio,46.17%,76.77%,71.71%,8.20%,17.13%,1626.06%,6.50%,7.24%,-,75.27%,9.23%,7.04%,-,7.53%,192.26%,11.90%,8.39%,8.26%,137.69%,8.79%,16.84%,Upgrade
