,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,196.9,156.75,174.5,161.51,172.29,163.59,256.93,230.88,254.18,156.5,Upgrade
1,Revenue Growth (YoY),12.84%,-2.95%,1.29%,-1.27%,-32.94%,-29.14%,1.08%,47.53%,8.84%,-23.62%,Upgrade
2,Cost of Revenue,87.9,63.42,69.13,66.55,70.69,76.06,96.61,85.2,106.31,63.94,Upgrade
3,Gross Profit,109,93.33,105.38,94.97,101.6,87.53,160.32,145.68,147.87,92.56,Upgrade
4,"Selling, General & Admin",129.89,121.5,106.33,101.85,98.67,109.16,138.72,126.51,124.2,109.86,Upgrade
5,Other Operating Expenses,2.22,-1.83,-1.37,-2.8,-1.09,-3,1.15,-2.52,0.52,-6.33,Upgrade
6,Operating Expenses,132.14,119.52,103.01,96.91,101.91,106.55,135.89,123.99,126.92,103.39,Upgrade
7,Operating Income,-23.14,-26.19,2.37,-1.95,-0.31,-19.01,24.44,21.69,20.95,-10.83,Upgrade
8,Interest Expense,-3.95,-4.09,-4.17,-3.96,-3,-1.35,-1.07,-0.75,-0.86,-0.8,Upgrade
9,Interest & Investment Income,0.35,0.5,1.51,-,1.65,-,1.07,0.99,1.11,0.63,Upgrade
10,Currency Exchange Gain (Loss),-1.11,1.11,0.4,-0.4,0.07,2.36,0.06,-0.06,-1.48,-0.21,Upgrade
11,EBT Excluding Unusual Items,-27.85,-28.67,0.1,-6.31,-1.58,-18,24.5,21.86,19.72,-11.21,Upgrade
12,Impairment of Goodwill,-24.81,-,-,-,-,-2.13,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Assets,0.01,-,0.1,-,-,-,-,-0.2,0.09,-,Upgrade
14,Asset Writedown,-23.88,-,-5.76,-,1.35,-5.15,-3.05,3.58,0.38,-,Upgrade
15,Other Unusual Items,-,-,-,-,1.97,-,1.77,-,-,-,Upgrade
16,Pretax Income,-76.53,-28.67,-5.56,-6.31,1.73,-25.28,23.22,25.24,20.19,-11.21,Upgrade
17,Income Tax Expense,-3.37,1.78,0.15,3.1,1.96,4.97,4.99,8.21,5.99,-4.76,Upgrade
18,Earnings From Continuing Operations,-73.16,-30.45,-5.71,-9.41,-0.22,-30.25,18.23,17.03,14.21,-6.45,Upgrade
19,Net Income,-73.16,-30.45,-5.71,-9.41,-0.22,-30.25,18.23,17.03,14.21,-6.45,Upgrade
20,Net Income to Common,-73.16,-30.45,-5.71,-9.41,-0.22,-30.25,18.23,17.03,14.21,-6.45,Upgrade
21,Net Income Growth,-,-,-,-,-,-,28.34%,-,165.12%,-,Upgrade
22,Shares Outstanding (Basic),2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,Upgrade
23,Shares Outstanding (Diluted),2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,Upgrade
24,EPS (Basic),-0.04,-0.02,-0.00,-0.00,-0.00,-0.02,0.01,0.01,0.01,-0.00,Upgrade
25,EPS (Diluted),-0.04,-0.02,-0.00,-0.00,-0.00,-0.02,0.01,0.01,0.01,-0.00,Upgrade
26,EPS Growth,-,-,-,-,-,-,28.33%,-,165.13%,-,Upgrade
27,Free Cash Flow,-6.12,-48.84,-27.84,-19.55,-30.09,-2.66,25.12,-18.62,-13.86,-29.86,Upgrade
28,Free Cash Flow Per Share,-0.00,-0.02,-0.01,-0.01,-0.02,-0.00,0.01,-0.01,-0.01,-0.01,Upgrade
29,Operating Margin,-11.75%,-16.71%,1.36%,-1.21%,-0.18%,-11.62%,9.51%,9.39%,8.24%,-6.92%,Upgrade
30,Profit Margin,-37.16%,-19.43%,-3.27%,-5.82%,-0.13%,-18.49%,7.10%,7.38%,5.59%,-4.12%,Upgrade
31,Free Cash Flow Margin,-3.11%,-31.16%,-15.95%,-12.11%,-17.47%,-1.63%,9.78%,-8.06%,-5.45%,-19.08%,Upgrade
32,EBITDA,-7.92,-15.11,11.99,9.41,11.06,-6.45,37.26,34.78,33.66,3.85,Upgrade
33,D&A For EBITDA,15.23,11.08,9.63,11.35,11.37,12.57,12.82,13.09,12.71,14.67,Upgrade
34,EBIT,-23.14,-26.19,2.37,-1.95,-0.31,-19.01,24.44,21.69,20.95,-10.83,Upgrade
35,Advertising Expenses,-,18.2,-,-,-,-,-,18,-,-,Upgrade
