,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,116.51,100.91,166.81,157.05,168.61,183.76,193.34,160.54,161.98,129.63,Upgrade
1,Short-Term Investments,2.93,3.26,2.13,1.87,1.71,2.07,3.34,2.85,2.9,-,Upgrade
2,Cash & Short-Term Investments,119.44,104.17,168.93,158.92,170.32,185.83,196.68,163.38,164.88,129.63,Upgrade
3,Cash Growth,-29.30%,-34.45%,-0.82%,-14.48%,-13.40%,13.74%,19.28%,26.04%,11.38%,-18.79%,Upgrade
4,Accounts Receivable,68.17,78.72,77.42,84.26,75.8,82.52,115.16,117.57,113.71,84,Upgrade
5,Other Receivables,4.03,2.25,5.82,1.24,3.36,2.82,1.27,7.34,1.81,7.29,Upgrade
6,Receivables,72.2,80.96,83.23,85.5,79.16,85.34,116.43,124.91,115.52,91.28,Upgrade
7,Inventory,81.2,86.65,77.61,86.28,98.83,110.66,120.96,119.57,103.28,101.86,Upgrade
8,Prepaid Expenses,14.49,28.23,13.27,17.04,16.31,35.43,12.06,32.85,12.03,14.66,Upgrade
9,Restricted Cash,1.24,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,0.2,0.02,0.24,0,0.28,0.38,4.21,4.47,4.77,4.04,Upgrade
11,Total Current Assets,288.76,300.04,343.29,347.74,364.9,417.65,450.33,445.19,400.48,341.47,Upgrade
12,"Property, Plant & Equipment",274.49,271.55,270.65,251.09,238.13,390.44,416.8,379.75,366.58,356.75,Upgrade
13,Goodwill,-,24.6,25.16,24.7,25.68,26.42,29.61,29.14,28.82,26.87,Upgrade
14,Other Intangible Assets,-,-,-,-,-,-,5.65,5.97,14.05,14.48,Upgrade
15,Long-Term Deferred Tax Assets,18.12,13.64,14.26,13.48,13.95,24.02,18.26,13.1,10.24,9.88,Upgrade
16,Other Long-Term Assets,191.56,212.76,219.08,219.25,229.65,9.18,9.79,11.91,11.8,7.93,Upgrade
17,Total Assets,772.93,822.6,872.43,856.26,872.31,867.7,930.44,885.05,831.97,757.38,Upgrade
18,Accounts Payable,25.6,34.94,20.74,17.85,9.76,26.45,15.15,42.33,26.15,29.04,Upgrade
19,Accrued Expenses,35.27,30.78,30.73,26.22,35.77,61.3,55.5,43.6,52.59,23.71,Upgrade
20,Short-Term Debt,68.21,118.09,168.31,-,83.38,-,53.32,-,37.74,-,Upgrade
21,Current Portion of Long-Term Debt,-,41.22,-,158.5,30.46,90.92,34.48,77.32,16.53,28.39,Upgrade
22,Current Portion of Leases,6.09,3.01,3.43,4.74,5.57,4.7,7.02,5.45,5.21,9.29,Upgrade
23,Current Income Taxes Payable,1.13,-,3.03,1.89,7.54,4.44,19.28,9.16,9.68,2.77,Upgrade
24,Current Unearned Revenue,18.34,16.44,19.64,17.84,16.81,22,13.55,13.33,11.83,23.26,Upgrade
25,Other Current Liabilities,32.87,39.89,37.48,42.14,61.49,43.34,39.67,46.26,44.93,46.07,Upgrade
26,Total Current Liabilities,187.51,284.37,283.36,269.17,250.78,253.13,237.97,237.43,204.67,162.53,Upgrade
27,Long-Term Debt,124.04,2.08,3.5,4.7,6.02,7.57,9.48,10.77,13.25,23.71,Upgrade
28,Long-Term Leases,13.79,9.76,11.05,12.74,18.05,18.54,24.78,6.57,2.28,16.75,Upgrade
29,Total Liabilities,325.34,296.21,297.91,286.6,274.85,279.52,272.53,255.32,220.74,203.64,Upgrade
30,Common Stock,200.21,200.21,200.21,200.21,200.21,200.21,200.21,200.21,200.21,200.21,Upgrade
31,Additional Paid-In Capital,71.56,71.56,71.56,71.56,71.56,71.56,77.56,83.57,83.57,83.57,Upgrade
32,Retained Earnings,115.95,189.12,219.57,225.27,234.68,234.9,265.15,240.92,229.89,215.68,Upgrade
33,Comprehensive Income & Other,59.87,65.5,83.19,72.61,91.01,81.51,114.99,105.04,97.56,54.27,Upgrade
34,Shareholders' Equity,447.59,526.38,574.52,569.65,597.46,588.18,657.92,629.73,611.23,553.73,Upgrade
35,Total Liabilities & Equity,772.93,822.6,872.43,856.26,872.31,867.7,930.44,885.05,831.97,757.38,Upgrade
36,Total Debt,212.13,174.17,186.29,180.68,143.48,121.72,129.07,100.11,75.02,78.13,Upgrade
37,Net Cash (Debt),-92.69,-70,-17.36,-21.76,26.84,64.11,67.6,63.28,89.86,51.5,Upgrade
38,Net Cash Growth,-,-,-,-,-60.29%,1.32%,-24.77%,22.87%,-5.59%,-60.93%,Upgrade
39,Net Cash Per Share,-0.05,-0.03,-0.01,-0.01,0.01,0.03,0.03,0.03,0.04,0.03,Upgrade
40,Filing Date Shares Outstanding,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,Upgrade
41,Total Common Shares Outstanding,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,Upgrade
42,Working Capital,101.25,15.67,59.93,78.57,114.12,164.51,212.37,207.75,195.82,178.95,Upgrade
43,Book Value Per Share,0.22,0.26,0.29,0.28,0.30,0.29,0.33,0.31,0.31,0.28,Upgrade
44,Tangible Book Value,447.59,501.79,549.37,544.95,571.78,561.76,622.65,594.63,568.36,512.38,Upgrade
45,Tangible Book Value Per Share,0.22,0.25,0.27,0.27,0.29,0.28,0.31,0.30,0.28,0.26,Upgrade
46,Land,15.7,-,16.95,-,16.86,-,18.65,-,18.29,-,Upgrade
47,Buildings,230.56,-,240.59,-,233.18,-,196.07,-,190.18,-,Upgrade
48,Machinery,189.88,-,148.05,-,149.93,-,157.14,-,146.55,-,Upgrade
49,Construction In Progress,7.06,-,53.59,-,13.28,-,181.31,-,151.86,-,Upgrade
50,Leasehold Improvements,61.32,-,54.88,-,55.13,-,55.98,-,62.03,-,Upgrade
