,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,114.59,93.8,204.02,171.24,379.52,376.08,363.34,285.91,292.65,278.45,271.42,218.06,204.06,237.92,326.59,324.05,343.82,239.93,384.61,Upgrade
1,Short-Term Investments,-,-,150.84,-,-,-,4.51,-,56.43,-,7.72,-,71.25,-,79.29,-,46.82,-,149.83,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,0,-,-,-,0.06,0.02,0.02,0.02,-,-,-,0,Upgrade
3,Cash & Short-Term Investments,114.59,114.59,244.64,204.02,171.24,379.52,380.59,363.34,342.34,292.65,286.17,271.42,289.37,204.07,317.23,326.6,370.87,343.82,389.76,384.62,Upgrade
4,Cash Growth,-33.08%,-69.81%,-35.72%,-43.85%,-49.98%,29.68%,32.99%,33.86%,18.31%,43.40%,-9.79%,-16.89%,-21.98%,-40.65%,-18.61%,-15.08%,-7.65%,98.88%,128.56%,205.42%,Upgrade
5,Accounts Receivable,-,264.14,288.17,263.07,287.88,264.59,246.87,258.95,307.11,281.58,280.84,281.3,291.35,266.77,257,241.96,226.47,194.17,183.96,166.73,Upgrade
6,Other Receivables,-,1.13,0.94,1.24,1.96,1.68,1.55,1.61,1.71,2.79,2.94,2.48,2.73,1.54,10.82,1.84,1.29,2.7,2.59,2.46,Upgrade
7,Receivables,-,265.27,289.1,264.31,289.83,266.27,248.42,260.56,308.82,284.37,283.78,283.78,294.09,268.31,267.81,243.8,227.76,196.87,186.54,169.2,Upgrade
8,Inventory,-,197.55,199.52,204.65,177.77,174.65,176.91,167.11,131.84,163.82,210.72,202.84,205.59,202.29,222.24,179.29,114.43,112.73,117.42,136.77,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,0.31,-,0.26,-,0.16,-,0,-,1.09,-,0,-,Upgrade
10,Other Current Assets,-,170.18,14.36,17.52,15.17,20.01,14.69,20.55,6.39,32.81,3.96,45.64,15.06,91.79,17.64,50.12,20.03,61.34,11.85,63.76,Upgrade
11,Total Current Assets,-,747.6,747.63,690.5,654.01,840.45,820.61,811.56,789.7,773.64,784.89,803.68,804.27,766.46,824.92,799.82,734.18,714.76,705.57,754.34,Upgrade
12,"Property, Plant & Equipment",-,354.84,361.06,369.14,376.62,372.03,379.3,386.92,391.19,375.14,375.74,377.09,372.05,341.51,336.96,331.47,328.26,275.25,276.66,276.47,Upgrade
13,Other Intangible Assets,-,62.4,62.86,63.32,63.78,66.44,66.98,67.52,68.06,68.99,69.59,70.05,70.52,70.07,65.19,65.63,66.07,63.09,63.51,69.45,Upgrade
14,Long-Term Deferred Tax Assets,-,2.6,2.76,2.61,2.79,4.97,4.93,2.34,2.57,2.3,2.19,2.03,2.09,2.13,2.14,2.07,2.02,1.76,1.82,1.71,Upgrade
15,Other Long-Term Assets,-,188.17,169.03,200.37,200.4,7.28,6.29,6.44,7.37,15.11,16.39,16.89,19.34,43.99,38.36,44.15,20.91,39.46,29.49,8.33,Upgrade
16,Total Assets,-,1356,1343,1326,1298,1291,1278,1275,1259,1235,1249,1270,1268,1224,1268,1243,1151,1094,1077,1110,Upgrade
17,Accounts Payable,-,180.58,167.89,159.93,167.96,179.66,175.76,175.57,166.23,157.44,179.44,185.42,190.98,162.6,217.92,193.35,125.94,106.76,89.86,114.13,Upgrade
18,Accrued Expenses,-,24.92,30.6,25.75,30.97,24.33,31.33,23.1,26.47,18.49,22.88,19.72,24.41,17.58,19.71,16.33,22.77,14.46,16.86,13.75,Upgrade
19,Short-Term Debt,-,1,0.5,1,0.8,0.5,0.5,0.5,0.5,0.5,0.5,-,0.5,0.5,0.5,0.5,0.5,0.5,1.5,1.5,Upgrade
20,Current Portion of Long-Term Debt,-,3.77,3.65,2.51,1.38,-,-,-,0.7,2.59,2.9,2.44,1,1.73,1.26,0.81,0.35,0.99,0.7,0.22,Upgrade
21,Current Portion of Leases,-,-,-,-,-,-,-,-,-,-,0.23,-,0.23,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,-,6.38,2.11,6.72,4.91,8.99,0.18,3.87,0,5.21,1.36,6.58,3.38,4.08,5.03,5.04,0.02,4.52,0.04,0.62,Upgrade
23,Current Unearned Revenue,-,0.55,0.55,0.24,0.22,0.31,0.48,0.59,0.7,0.41,1.27,0.37,0.31,0.33,0.28,0.39,0.51,0.22,0.22,1,Upgrade
24,Other Current Liabilities,-,11.7,31.69,36.37,14.88,18,22.07,24.67,26.08,16.33,18.63,21.57,28.52,34.42,37.02,59.15,54.58,35.81,49.79,62.88,Upgrade
25,Total Current Liabilities,-,228.91,236.98,232.51,221.11,231.79,230.32,228.3,220.69,200.97,227.21,236.11,249.32,221.23,281.74,275.56,204.68,163.25,158.95,194.11,Upgrade
26,Long-Term Debt,-,210.68,237.4,234.6,231.71,229.36,226.42,223.51,220.59,217.65,214.23,211.34,208.5,206.54,203.58,200.63,197.71,194.83,190.89,185.04,Upgrade
27,Long-Term Leases,-,-,-,-,-,-,-,-,-,-,-,-,0.06,-,-,-,-,-,-,-,Upgrade
