,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Revenue,12.85,12.85,14.86,15.12,14.96,16.59,18.41,22.47,27.01,26.98,26.98,22.03,17.26,18.71,16.48,14.34,11.08,9.78,9.26,9.1,Upgrade
1,Revenue Growth (YoY),-14.11%,-22.52%,-19.26%,-32.71%,-44.61%,-38.53%,-31.78%,1.98%,56.50%,44.18%,63.69%,53.67%,55.74%,91.44%,78.05%,57.49%,18.89%,7.84%,3.06%,6.27%,Upgrade
2,Cost of Revenue,11.79,11.79,13.67,13.82,13.67,15.33,16.98,20.66,25.11,24.05,25.14,20.38,15.76,16.29,14.94,12.9,9.88,8.1,8.31,7.54,Upgrade
3,Gross Profit,1.06,1.06,1.2,1.3,1.3,1.26,1.43,1.81,1.9,2.93,1.85,1.65,1.5,2.42,1.55,1.44,1.2,1.67,0.95,1.56,Upgrade
4,"Selling, General & Admin",1.01,1.01,1.41,1.1,0.99,1.18,1.47,1.23,1.29,1.3,0.64,1.64,1.45,1.52,1.97,1.35,1.41,1.53,1.66,1.8,Upgrade
5,Other Operating Expenses,0.18,0.18,0.19,0.16,0.16,0.26,0.16,0.3,0.14,0.09,1.01,-0.05,-0.03,-0.02,0.33,-0.21,-0.35,-0.02,-0.04,-0.02,Upgrade
6,Operating Expenses,1.37,1.37,1.7,1.43,1.32,1.62,1.84,1.71,1.61,1.57,2.3,1.58,1.42,1.5,2.29,1.14,1.06,1.51,1.67,1.79,Upgrade
7,Operating Income,-0.32,-0.32,-0.5,-0.14,-0.03,-0.36,-0.41,0.09,0.29,1.36,-0.46,0.07,0.08,0.93,-0.74,0.3,0.15,0.16,-0.72,-0.22,Upgrade
8,Interest Expense,-0.01,-0.01,-0.01,-0,-0,-0.01,-,-0.03,-0,-0,-0.01,-0.02,-0.03,-0.01,-0.01,-0,-0.01,-0.01,-0.08,-,Upgrade
