,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Market Capitalization,60,55,45,34,38,35,32,36,37,76,81,102,171,192,354,456,141,103,108,216,294,Upgrade
1,Market Cap Growth,56.90%,56.90%,41.51%,-6.67%,1.61%,-54.33%,-60.74%,-64.71%,-78.25%,-60.31%,-77.12%,-77.63%,21.28%,86.05%,227.78%,111.11%,-52.04%,-63.40%,-83.64%,-65.05%,-69.94%,Upgrade
2,Enterprise Value,-58,-49,-57,-66,-63,-59,-61,-31,-31,20,25,22,91,88,249,362,49,36,36,147,224,Upgrade
3,Last Close Price,0.10,0.09,0.07,0.06,0.06,0.06,0.05,0.06,0.06,0.13,0.14,0.17,0.28,0.32,0.59,0.76,0.23,0.17,0.18,0.36,0.49,Upgrade
4,PE Ratio,6.32,5.75,9.51,3.08,-,-,3.20,-,3.36,6.71,8.02,11.86,60.95,-,87.73,-,-171.22,-31.68,-18.36,-,-,Upgrade
5,PS Ratio,0.19,0.17,0.13,0.09,0.10,0.08,0.06,0.07,0.07,0.13,0.15,0.21,0.40,0.50,1.01,1.50,0.56,0.47,0.53,1.02,1.42,Upgrade
6,PB Ratio,0.48,0.43,0.35,0.28,-,0.30,0.29,0.34,-,0.72,0.81,1.01,-,1.99,3.86,4.90,-,1.16,1.27,2.39,-,Upgrade
7,P/TBV Ratio,0.43,0.43,0.35,0.28,-,0.30,0.29,0.34,-,0.72,0.81,1.01,-,1.99,3.86,4.90,-,1.16,1.27,2.39,-,Upgrade
8,P/FCF Ratio,2.58,3.21,5.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,2.29,3.21,5.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,-,-,-,-,-,-,-,-,-,0.03,0.05,0.05,0.21,0.23,0.71,1.19,0.19,0.16,0.18,0.69,1.08,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,2.36,3.27,-,26.49,18.33,48.68,-,60.71,-17.16,-6.87,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,2.84,4.10,-,47.78,27.10,68.25,-,-71.81,-9.95,-5.28,-,-,Upgrade
13,Debt / Equity Ratio,0.04,0.04,0.04,0.05,-,0.01,0.03,0.03,-,0.04,0.06,0.06,-,0.08,0.10,0.10,-,0.02,0.05,0.05,-,Upgrade
14,Debt / EBITDA Ratio,-,-,-,-,-,14.50,-,-,-,0.50,0.17,-,-,2.13,0.38,-,-,0.31,0.84,-,-,Upgrade
15,Debt / FCF Ratio,0.19,0.26,0.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Asset Turnover,1.80,1.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
17,Quick Ratio,4.39,4.39,4.39,3.61,-,3.67,-,2.64,-,2.31,-,2.38,-,2.28,-,1.96,-,2.66,-,4.27,-,Upgrade
18,Current Ratio,4.42,4.42,4.42,3.64,-,3.70,-,2.66,-,2.33,-,2.40,-,2.31,-,1.98,-,2.69,-,4.34,-,Upgrade
19,Return on Equity (ROE),15.13%,15.72%,2.26%,-,-0.12%,40.42%,-,-,5.36%,25.46%,-,-,-0.59%,21.36%,-,-,1.16%,9.77%,-,-,Upgrade,
20,Return on Assets (ROA),-2.77%,-2.78%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
21,Return on Capital (ROIC),-3.50%,-3.62%,-6.04%,-,-0.33%,-4.72%,-,-,3.79%,18.54%,-,-,1.10%,13.31%,-,-,2.22%,2.41%,-,-,Upgrade,
22,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,6.68%,-,-,-,3.23%,-,-,-,-4.00%,-,-,-,Upgrade
23,Earnings Yield,15.82%,17.39%,10.51%,32.46%,19.22%,23.88%,31.24%,15.10%,29.78%,14.90%,12.48%,8.43%,1.64%,1.89%,1.14%,0.30%,-0.58%,-3.16%,-5.45%,-3.27%,-3.15%,Upgrade
24,FCF Yield,38.75%,31.12%,19.03%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
