,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2000,2052,2488,2482,2143,2131,2078,1949,1207,1334,1296,1138,1195,1372,1515,1925,1761,1356,2175,2512,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,900,-,300,Upgrade
2,Trading Asset Securities,1159,983.4,100.54,200.36,-,-,-,102.12,816.28,812.21,1565,1784,1591,1120,530.5,100.44,0.51,0.55,0.5,0.67,Upgrade
3,Cash & Short-Term Investments,3159,3035,2589,2683,2143,2131,2078,2051,2024,2147,2861,2921,2786,2493,2046,2026,1761,2256,2175,2813,Upgrade
4,Cash Growth,47.39%,42.44%,24.57%,30.81%,5.91%,-0.73%,-27.37%,-29.79%,-27.36%,-13.88%,39.87%,44.20%,58.20%,10.48%,-5.95%,-27.99%,-31.98%,116.17%,131.32%,25.02%,Upgrade
5,Accounts Receivable,222.01,369.25,1098,349.09,439.84,358.09,424.41,198.86,217.53,279.58,478.36,328.99,347.62,514.75,549.75,634.83,431.37,323.3,357.54,433.62,Upgrade
6,Other Receivables,34.79,74.85,53.4,88.26,56.37,105.12,54.9,74.86,102.75,138.19,101.23,113.16,168.26,205.14,240.76,243.03,223.99,209.4,239.5,275.62,Upgrade
7,Receivables,256.8,444.11,1152,437.35,496.21,463.21,479.31,273.72,320.28,417.76,579.59,442.15,515.88,719.89,790.5,877.86,655.36,532.7,597.05,709.24,Upgrade
8,Inventory,1228,1162,1024,1255,1290,1203,1142,1192,1260,1234,1115,1182,1111,1166,1024,938.86,945.97,1073,1035,1164,Upgrade
9,Other Current Assets,201.48,178.32,172.17,163.2,214.61,171.73,190.64,163.92,165.85,158.15,188.23,163.68,119.21,128.95,232,96.78,782.47,161.98,469.11,115.42,Upgrade
10,Total Current Assets,4845,4819,4937,4538,4144,3969,3890,3681,3770,3957,4744,4709,4532,4508,4092,3939,4145,4024,4277,4802,Upgrade
11,"Property, Plant & Equipment",93.12,96.25,99.03,79.14,80.68,84.37,91.26,89.95,94.09,97.93,97.65,101.47,105.37,109.68,113.34,28.5,29.45,30.64,31.82,33.04,Upgrade
12,Long-Term Investments,5093,5145,5163,5192,5200,5139,5248,5184,5815,5759,5512,5564,5807,5776,5904,5722,5845,5948,5951,6030,Upgrade
13,Goodwill,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,Upgrade
14,Other Intangible Assets,0.49,0.54,0.73,0.89,1.02,1.19,1.29,1.47,1.16,1.25,1.4,1.57,1.76,1.91,2.1,2.08,2.65,2.6,2.57,2.49,Upgrade
15,Long-Term Deferred Tax Assets,102.47,102.57,114.44,103.88,90.73,90.67,96.75,95.01,85.86,83.9,83.57,80.62,99.14,98.99,103.12,105.05,86.57,83.84,93.17,85.61,Upgrade
16,Long-Term Deferred Charges,2.48,2.71,2.95,2.59,1.96,2.15,3.01,3.23,4.9,5.37,7.08,7.78,9.46,11,12.03,13.41,15.05,16.69,18.38,20.06,Upgrade
17,Other Long-Term Assets,-,-,-,-,7.08,7.08,7.95,7.95,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Total Assets,10152,10182,10333,9932,9541,9309,9354,9078,9785,9920,10461,10479,10571,10520,10243,9825,10139,10121,10389,10989,Upgrade
19,Accounts Payable,665.28,717.01,769.45,600.27,275.28,227.75,229.17,152.2,168.26,212.4,246.97,283.29,409.93,397.85,417.97,372.57,166.81,229.17,295.19,779.99,Upgrade
20,Accrued Expenses,12.7,30.24,28.3,49.92,13,18.53,11.82,16.85,9.49,13.78,9.84,27.15,9.51,13.47,26.2,36.96,41.3,38.07,98.98,121.09,Upgrade
21,Current Portion of Long-Term Debt,13.73,-,25.31,12.02,32.37,22.04,32.12,20.06,-,-,-,-,-,-,-,-,675.78,675.45,675.12,674.79,Upgrade
22,Current Portion of Leases,-,13.02,-,9.27,-,10.65,-,10.68,21.44,11.58,10.95,10.36,10.89,10.98,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,132.98,117.96,127.54,99.45,96.19,65.05,69.32,45.07,50.92,52.87,113.86,98.7,96.88,90.28,97.7,79.27,46.48,32.95,88.11,118.39,Upgrade
24,Current Unearned Revenue,192.34,198.12,106.95,279.8,450.78,426.87,420.76,377.47,372.05,329.27,321.97,310.35,304.98,287.43,235.46,179.63,227.13,187.39,175.17,-,Upgrade
25,Other Current Liabilities,61.12,20.59,24.14,25.25,19.64,26.92,20.81,25.79,42.57,35.41,33.27,26.4,20.41,30.56,39.66,16.12,16.84,18.61,21.66,261.31,Upgrade
26,Total Current Liabilities,1078,1097,1082,1076,887.27,797.8,784,648.13,664.74,655.3,736.87,756.24,852.6,830.57,817,684.54,1174,1182,1354,1956,Upgrade
27,Long-Term Debt,-,-,-,-,-,-,12,12,22.04,19.13,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Leases,58.5,65.94,70.63,52.86,52.7,55.22,60.43,59.12,62.03,64.87,64.56,67.03,70.11,76.93,75.18,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,60.27,61.28,51.3,71.31,71.6,68.64,67.49,67.58,75.17,72.42,72.67,84.83,84.64,107.21,91.67,92.14,88.11,68.57,54.81,55.19,Upgrade
30,Long-Term Deferred Tax Liabilities,45.7,44.29,46.07,45.6,22.5,25.47,24.36,26.54,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Total Liabilities,1243,1268,1250,1246,1034,947.13,948.27,813.37,823.99,811.72,874.11,908.1,1007,1015,983.85,776.68,1262,1250,1409,2011,Upgrade
32,Common Stock,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,Upgrade
33,Additional Paid-In Capital,1998,1986,1982,1986,1974,1970,1972,1971,1986,1980,1982,1982,1985,1979,1992,1988,2009,2013,2011,2004,Upgrade
34,Retained Earnings,3976,3988,4143,3719,3669,3503,3558,3415,4225,4324,4775,4700,4786,4717,4460,4262,4050,4017,4190,4160,Upgrade
35,Treasury Stock,-150,-150,-150,-150,-150,-150,-150,-150,-129.55,-75,-40.18,-,-,-,-,-,-,-,-,-,Upgrade
36,Comprehensive Income & Other,144.19,148.25,166.04,190.19,74.55,98.37,85.68,88.95,-69.46,-71.17,-80.06,-61.03,-159.07,-143.44,-146.22,-175.61,-157.92,-135.97,-197.98,-162.63,Upgrade
37,Total Common Equity,8901,8905,9075,8679,8501,8355,8400,8258,8946,9092,9570,9554,9545,9487,9240,9008,8835,8828,8936,8935,Upgrade
38,Minority Interest,7.97,8.42,8.56,7.96,5.55,5.96,5.81,6.08,15.73,15.88,16.29,16.85,17.9,18.46,18.98,40.59,42.17,42.59,43.19,43.54,Upgrade
39,Shareholders' Equity,8909,8913,9083,8686,8507,8361,8406,8265,8961,9108,9587,9571,9563,9506,9259,9049,8877,8871,8980,8978,Upgrade
40,Total Liabilities & Equity,10152,10182,10333,9932,9541,9309,9354,9078,9785,9920,10461,10479,10571,10520,10243,9825,10139,10121,10389,10989,Upgrade
41,Total Debt,72.22,78.96,95.94,74.15,85.08,87.91,104.55,101.86,105.51,95.57,75.51,77.39,80.99,87.91,75.18,-,675.78,675.45,675.12,674.79,Upgrade
42,Net Cash (Debt),3087,2956,2493,2609,2058,2043,1974,1949,1918,2051,2786,2844,2705,2405,1970,2026,1085,1581,1500,2138,Upgrade
43,Net Cash Growth,49.97%,44.70%,26.30%,33.84%,7.30%,-0.39%,-29.15%,-31.46%,-29.09%,-14.71%,41.37%,40.38%,149.26%,52.13%,31.36%,-5.26%,-32.08%,3983.72%,-,71.14%,Upgrade
44,Net Cash Per Share,1.13,0.96,0.88,0.76,0.76,0.74,0.65,1.15,0.43,0.63,1.12,1.09,0.89,0.84,0.70,0.97,0.20,1.36,0.51,0.69,Upgrade
45,Filing Date Shares Outstanding,2914,2914,2914,2914,2914,2914,2914,2914,4452,2924,2929,2934,2934,2934,2934,2934,2934,2934,2934,2934,Upgrade
46,Total Common Shares Outstanding,2914,2914,2914,2914,2914,2914,2914,2914,4452,2924,2929,2934,2934,2934,2934,2934,2934,2934,2934,2934,Upgrade
47,Working Capital,3767,3722,3855,3462,3257,3171,3106,3033,3105,3301,4007,3953,3680,3677,3275,3255,2970,2842,2922,2847,Upgrade
48,Book Value Per Share,3.05,3.06,3.11,2.98,2.92,2.87,2.88,2.83,2.02,3.11,3.27,3.26,3.25,3.23,3.15,3.07,3.01,3.01,3.05,3.05,Upgrade
49,Tangible Book Value,8886,8889,9059,8662,8485,8339,8383,8242,8929,9075,9554,9538,9528,9470,9222,8991,8817,8810,8918,8917,Upgrade
50,Tangible Book Value Per Share,3.05,3.05,3.11,2.97,2.91,2.86,2.88,2.83,2.02,3.10,3.26,3.25,3.25,3.23,3.14,3.06,3.01,3.00,3.04,3.04,Upgrade
51,Buildings,-,20.06,-,20.06,-,49.23,-,20.06,-,20.06,-,20.06,-,20.06,-,20.06,-,20.06,-,20.06,Upgrade
52,Machinery,-,55.51,-,53.62,-,29.38,-,57.08,-,56.53,-,55.25,-,58.07,-,59.16,-,60.5,-,60.4,Upgrade
