,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,125.73,245.59,1070,601.84,335.78,191.52,412.78,65.24,135.5,108.78,441.14,167.84,230.19,508.03,239.83,673.15,222.71,31.8,226.3,355.32,Upgrade
1,Other Revenue,-18.07,18.07,-,3.72,-0.96,0.96,-,4.25,-33.27,33.27,-,21.8,-7.35,7.35,-,5.11,-1.08,1.08,-,13.51,Upgrade
2,Revenue,107.66,263.66,1070,605.55,334.83,192.47,412.78,69.5,102.23,142.05,441.14,189.64,222.84,515.38,239.83,678.26,221.62,32.89,226.3,368.84,Upgrade
3,Revenue Growth (YoY),-67.85%,36.99%,159.33%,771.36%,227.52%,35.50%,-6.43%,-63.35%,-54.12%,-72.44%,83.94%,-72.04%,0.55%,1467.03%,5.98%,83.89%,-82.82%,-87.08%,-75.29%,78.70%,Upgrade
4,Cost of Revenue,80.66,187.55,554.13,341.92,209.83,83.9,308.41,139.29,158.15,72.77,329.16,136.84,233.13,206.58,167.8,268.03,145.38,18.72,154.9,349.74,Upgrade
5,Gross Profit,26.99,76.11,516.35,263.64,125,108.57,104.37,-69.79,-55.92,69.28,111.98,52.79,-10.29,308.8,72.03,410.23,76.24,14.17,71.4,19.1,Upgrade
6,"Selling, General & Admin",24.53,25.12,24.12,58.57,19.04,17.56,16.84,46.56,16.9,18.53,16.66,22.39,16.58,20.89,17.05,69.91,16.31,17.19,18.23,113.91,Upgrade
7,Research & Development,7.43,4.31,8.39,16.88,5.34,4.39,5.22,5.25,4.62,4.54,4.28,5.71,4.33,4.9,4.06,4.9,4.18,4.72,3.78,6.53,Upgrade
8,Other Operating Expenses,-24.62,1.06,-0.45,3.24,-6.02,-9.9,-3.05,11.19,-0.35,-4.02,-5.18,37.75,-34.9,-0.4,-1.09,25.61,-2.78,-2.37,-19.76,-7.42,Upgrade
9,Operating Expenses,3.23,15,49.15,111.16,25.68,8.77,32.43,93.11,-5.98,26.85,3.99,83.73,-28.11,26.13,9.85,111.06,26.65,26.55,-1.85,110.12,Upgrade
10,Operating Income,23.76,61.11,467.19,152.48,99.32,99.8,71.94,-162.9,-49.93,42.43,107.98,-30.94,17.82,282.66,62.18,299.17,49.58,-12.38,73.25,-91.03,Upgrade
11,Interest Expense,-11.53,-0.92,-0.93,-42.18,-0.74,-0.79,-1.41,-0.83,-20.08,-0.97,-0.91,-190.67,-0.98,-1.06,-0.87,-4.43,-9,-8.95,-8.9,-9.07,Upgrade
12,Interest & Investment Income,-,14.84,19.93,-,78.48,2.95,67.13,7.63,-,34.33,6.21,-,58.91,29.11,147.61,7.62,6.05,7.13,9.23,69.5,Upgrade
13,Currency Exchange Gain (Loss),0.04,-0.04,-,0.1,-0.22,0.22,-,-0.05,-0.16,0.16,-,0.29,-0.06,0.06,-,-0.26,0.08,-0.08,-,-0.09,Upgrade
14,Other Non Operating Income (Expenses),-3.05,2.72,0.04,-24.41,5.25,-4.24,0.8,-25.47,-25.28,27.07,0.63,9,1.33,12.06,0.22,-92.76,7.48,3.26,-2.12,-66.52,Upgrade
15,EBT Excluding Unusual Items,9.22,77.71,486.23,86,182.09,97.94,138.46,-181.61,-95.46,103.02,113.92,-212.32,77.02,322.83,209.15,209.33,54.2,-11.03,71.46,-97.21,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13,Upgrade
17,Gain (Loss) on Sale of Investments,-3.71,2.5,0.54,-22.93,-,-0.24,-,-679.29,-14.77,31.38,-30.59,-718.22,0.07,-0,0.05,-5.86,3.35,-1.91,-35.92,-150.02,Upgrade
18,Gain (Loss) on Sale of Assets,-,-,-,-0.14,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0.08,Upgrade
19,Asset Writedown,0,-0,-,-,-,-,-,-,0,-0,-,-,0.09,-0.09,-,-0.06,-,-,-,-3.36,Upgrade
20,Other Unusual Items,-11.71,0.65,9.18,10.86,-,-,-,28.77,-,-,-,73.54,-9.05,9.05,-,39.87,-4.51,4.51,-,2.26,Upgrade
