,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jan '25 Jan 8, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,392,361,361,414,525,652,642,711,329,252,403,Upgrade
1,Market Cap Growth,-12.82%,-12.82%,-31.31%,-36.59%,-18.18%,-8.21%,95.16%,182.11%,-18.42%,-47.22%,-15.56%,Upgrade
2,Enterprise Value,2391,2185,2295,2454,2606,2554,1835,2134,1628,1951,1439,Upgrade
3,Last Close Price,0.74,0.68,0.68,0.78,0.97,1.20,1.13,1.25,0.58,0.44,0.71,Upgrade
4,PE Ratio,-,-2.44,-,-,-,1.11,0.78,1.66,-3.83,-,-116.82,Upgrade
5,PS Ratio,0.43,0.39,0.53,0.48,0.43,0.49,0.61,1.13,0.85,0.57,0.79,Upgrade
6,PB Ratio,0.24,0.13,0.13,0.13,0.16,0.18,0.18,0.26,0.17,0.13,0.19,Upgrade
7,P/TBV Ratio,0.22,0.22,0.23,0.23,0.28,0.31,0.33,0.46,0.29,0.23,0.33,Upgrade
8,P/FCF Ratio,-,-,-,-1.02,-,-13.32,-,3.47,2.46,-4.68,-,Upgrade
9,P/OCF Ratio,1.13,1.13,3.17,1.26,0.76,0.80,0.94,1.81,1.62,-18.31,-,Upgrade
10,EV/Sales Ratio,2.59,2.37,3.38,2.82,2.14,1.93,1.75,3.40,4.19,4.42,2.82,Upgrade
11,EV/EBITDA Ratio,8.10,10.02,52.34,-,4.66,3.17,2.97,7.13,474.79,-,12.10,Upgrade
12,EV/EBIT Ratio,-,-130.06,-,-,-,4.40,3.92,11.87,-13.81,-,-316.67,Upgrade
13,EV/FCF Ratio,-18.21,-,-,-6.04,-,-52.18,-,10.41,12.20,-36.27,-,Upgrade
14,Debt / Equity Ratio,0.35,0.35,0.37,0.29,0.30,0.29,0.25,0.34,0.50,0.57,0.57,Upgrade
15,Debt / FCF Ratio,-,-,-,-2.25,-,-21.94,-,4.49,7.39,-20.28,-,Upgrade
16,Return on Capital Employed (ROCE),-,-0.48%,-,-,-,13.51%,12.22%,5.87%,-4.88%,-,-0.17%,Upgrade
17,Earnings Yield,-37.59%,-40.90%,-75.30%,-73.37%,-8.68%,89.95%,128.87%,60.13%,-26.11%,-44.00%,-0.86%,Upgrade
18,FCF Yield,-33.45%,-36.40%,-21.06%,-98.26%,-77.12%,-7.50%,8.06%,28.85%,40.60%,-21.35%,-103.44%,Upgrade
