,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Operating Revenue,316.64,1046,805.33,40.88,2074,69.54,892.73,246.73,61.31,134.82,52.8,1683,133.09,289.55,530.88,390.13,744.92,60.15,1003,65.45,Upgrade
1,Other Revenue,-,-,74.68,-0.78,-,-,84.56,-43.79,43.79,-,96.36,-0.08,0.08,-,115.88,-0.04,0.04,-,118.48,-,Upgrade
2,Revenue,316.64,1046,880.02,40.1,2074,69.54,977.29,202.94,105.1,134.82,149.16,1683,133.17,289.55,646.76,390.09,744.96,60.15,1121,65.45,Upgrade
3,Revenue Growth (YoY),-84.73%,1403.93%,-9.95%,-80.24%,1873.49%,-48.42%,555.20%,-87.94%,-21.08%,-53.44%,-76.94%,331.33%,-82.12%,381.35%,-42.33%,496.02%,1077.70%,87.00%,2532.63%,47.56%,Upgrade
4,Cost of Revenue,230.71,657.54,680.97,24.41,976.97,35.88,468.59,81.96,51,83.63,88.58,682.55,66.38,189.29,525.81,321.39,618.15,38.07,473.55,45.57,Upgrade
5,Gross Profit,85.93,388.27,199.04,15.7,1097,33.66,508.69,120.98,54.1,51.18,60.57,1000,66.79,100.26,120.95,68.7,126.81,22.08,647.86,19.88,Upgrade
6,"Selling, General & Admin",19.63,14.2,33.09,10.75,20.88,39.02,28.78,14.62,26.72,13.85,38.34,22.95,24.02,30.74,37.07,24.86,17.5,21.14,41.36,27.42,Upgrade
7,Other Operating Expenses,25.55,140.25,77.47,4.61,456.41,10.38,234.53,40.25,19.01,-1.52,33.75,347.91,28.52,39.46,44.06,20.39,21.37,7.78,289.16,5.91,Upgrade
8,Operating Expenses,45.17,154.45,109.45,15.42,477.29,49.4,279.09,56.31,45.72,12.32,71.15,371.79,52.54,70.2,81.44,-12.21,38.87,28.93,333.13,30.64,Upgrade
9,Operating Income,40.76,233.82,89.59,0.27,619.82,-15.74,229.6,64.67,8.38,38.86,-10.58,628.21,14.25,30.06,39.51,80.91,87.94,-6.84,314.74,-10.76,Upgrade
10,Interest Expense,-,-,-1.17,-,-5.07,-2.52,-3.4,-3.47,-3.33,-3.17,-2.02,-2.2,-1.3,-1.61,-4.35,-0.06,-1.14,-1.07,-4.05,-1.63,Upgrade
11,Interest & Investment Income,121.69,2.36,-,11.56,2.52,5.07,2.91,10.99,5.73,18.94,1.93,6.74,5.3,4.83,8.9,4.97,4.49,74.38,4.85,0.98,Upgrade
12,Earnings From Equity Investments,-,-,-,-,24.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Non Operating Income (Expenses),1.6,-0.01,-8.28,-1.02,1.01,-0.11,-1.39,0.21,-0.57,-0.47,2.44,-1.75,-0.93,-0.81,12.84,-9.06,-2.62,-4.16,0.73,-2.88,Upgrade
14,EBT Excluding Unusual Items,164.05,236.17,80.14,10.81,642.88,-13.3,227.73,72.41,10.21,54.16,-8.22,631.01,17.33,32.48,56.9,76.76,88.66,62.31,316.26,-14.29,Upgrade
15,Gain (Loss) on Sale of Assets,0,-,0,0.24,-0.01,0,0,-,0.01,-0,-,-,-,-,-,-,-,-0,-,-,Upgrade
16,Asset Writedown,-,-,-0.01,0.01,-,-,-0.01,0.01,-0.01,-,-0.01,0,-0,-,-0,0,-0,-,-0.01,-,Upgrade
17,Other Unusual Items,0.31,-0.31,-3.09,1.54,-,-,-3.19,1.12,-1.12,-,-4.39,2.41,-2.41,-,-6.7,-49.88,49.88,-,-10.07,-,Upgrade
18,Pretax Income,164.36,235.86,77.05,12.59,642.87,-13.3,224.53,73.54,9.09,54.16,-12.63,633.42,14.91,32.48,50.19,26.88,138.54,62.31,306.17,-14.29,Upgrade
19,Income Tax Expense,11.68,58.93,12.94,0.07,150.03,-2.15,69.72,16.97,2.43,10.29,10.26,155.11,6.22,11.31,21.27,8.98,16.71,1.87,102.69,1.01,Upgrade
20,Earnings From Continuing Operations,152.68,176.93,64.1,12.52,492.84,-11.15,154.81,56.56,6.67,43.87,-22.89,478.31,8.69,21.17,28.92,17.9,121.83,60.44,203.49,-15.31,Upgrade
21,Minority Interest in Earnings,1.67,0.56,-35.83,0.73,1.33,0.31,0.65,0.12,0.34,0.16,0.88,0.74,0.84,0.76,-9.75,-1.25,-17.64,0.8,4.08,2.76,Upgrade
22,Net Income,154.35,177.49,28.27,13.25,494.17,-10.84,155.46,56.69,7,44.03,-22.01,479.04,9.54,21.93,19.17,16.65,104.19,61.24,207.56,-12.55,Upgrade
23,Net Income to Common,154.35,177.49,28.27,13.25,494.17,-10.84,155.46,56.69,7,44.03,-22.01,479.04,9.54,21.93,19.17,16.65,104.19,61.24,207.56,-12.55,Upgrade
24,Net Income Growth,-68.77%,-,-81.82%,-76.62%,6955.90%,-,-,-88.17%,-26.56%,100.80%,-,2776.45%,-90.85%,-64.20%,-90.76%,-,-,-,-,-,Upgrade
25,Shares Outstanding (Basic),1616,1618,1619,1617,1616,1618,1618,1622,1611,1619,1619,1624,1615,1612,1620,1617,1618,1616,1616,1609,Upgrade
26,Shares Outstanding (Diluted),1616,1618,1619,1617,1616,1618,1618,1622,1611,1619,1619,1624,1615,1612,1620,1617,1618,1616,1616,1609,Upgrade
27,Shares Change (YoY),-0.01%,0.02%,0.03%,-0.33%,0.33%,-0.06%,-0.05%,-0.12%,-0.22%,0.40%,-0.07%,0.45%,-0.22%,-0.22%,0.24%,0.52%,0.84%,-0.14%,-0.13%,-0.15%,Upgrade
28,EPS (Basic),0.10,0.11,0.02,0.01,0.31,-0.01,0.10,0.03,0.00,0.03,-0.01,0.29,0.01,0.01,0.01,0.01,0.06,0.04,0.13,-0.01,Upgrade
29,EPS (Diluted),0.10,0.11,0.02,0.01,0.31,-0.01,0.10,0.03,0.00,0.03,-0.01,0.29,0.01,0.01,0.01,0.01,0.06,0.04,0.13,-0.01,Upgrade
30,EPS Growth,-68.76%,-,-81.82%,-76.54%,6932.60%,-,-,-88.15%,-26.38%,100.00%,-,2763.67%,-90.83%,-64.12%,-90.78%,-,-,-,-,-,Upgrade
31,Free Cash Flow,94.18,-218.93,-26.25,-48.44,106.35,-350.97,296.36,268.79,236.79,90.63,291.08,512.56,203.31,260.64,296.88,229.76,98.78,148.78,-2.18,301.69,Upgrade
32,Free Cash Flow Per Share,0.06,-0.14,-0.02,-0.03,0.07,-0.22,0.18,0.17,0.15,0.06,0.18,0.32,0.13,0.16,0.18,0.14,0.06,0.09,-0.00,0.19,Upgrade
33,Gross Margin,27.14%,37.13%,22.62%,39.14%,52.90%,48.40%,52.05%,59.61%,51.48%,37.96%,40.61%,59.43%,50.15%,34.63%,18.70%,17.61%,17.02%,36.71%,57.77%,30.38%,Upgrade
34,Operating Margin,12.87%,22.36%,10.18%,0.68%,29.88%,-22.64%,23.49%,31.87%,7.97%,28.83%,-7.09%,37.34%,10.70%,10.38%,6.11%,20.74%,11.80%,-11.38%,28.07%,-16.44%,Upgrade
35,Profit Margin,48.75%,16.97%,3.21%,33.05%,23.83%,-15.59%,15.91%,27.93%,6.66%,32.66%,-14.76%,28.47%,7.16%,7.57%,2.96%,4.27%,13.99%,101.80%,18.51%,-19.17%,Upgrade
36,Free Cash Flow Margin,29.74%,-20.93%,-2.98%,-120.80%,5.13%,-504.71%,30.32%,132.45%,225.31%,67.23%,195.14%,30.46%,152.67%,90.01%,45.90%,58.90%,13.26%,247.33%,-0.19%,460.95%,Upgrade
37,EBITDA,41.04,234.01,89.77,0.5,620.01,-15.52,229.83,65.03,8.61,39.23,-10.21,628.6,14.63,30.46,39.9,81.31,88.33,-6.45,315.13,-10.35,Upgrade
38,EBITDA Margin,12.96%,22.38%,10.20%,1.24%,29.89%,-22.31%,23.52%,32.05%,8.19%,29.10%,-6.85%,37.36%,10.99%,10.52%,6.17%,20.84%,11.86%,-10.72%,28.10%,-15.82%,Upgrade
39,D&A For EBITDA,0.27,0.19,0.19,0.23,0.19,0.23,0.23,0.36,0.23,0.36,0.36,0.39,0.38,0.39,0.39,0.4,0.39,0.4,0.4,0.41,Upgrade
40,EBIT,40.76,233.82,89.59,0.27,619.82,-15.74,229.6,64.67,8.38,38.86,-10.58,628.21,14.25,30.06,39.51,80.91,87.94,-6.84,314.74,-10.76,Upgrade
41,EBIT Margin,12.87%,22.36%,10.18%,0.68%,29.88%,-22.64%,23.49%,31.87%,7.97%,28.83%,-7.09%,37.34%,10.70%,10.38%,6.11%,20.74%,11.80%,-11.38%,28.07%,-16.44%,Upgrade
42,Effective Tax Rate,7.11%,24.98%,16.80%,0.54%,23.34%,-,31.05%,23.08%,26.70%,19.01%,-,24.49%,41.72%,34.81%,42.38%,33.40%,12.06%,3.00%,33.54%,-,Upgrade
43,Revenue as Reported,-,1046,880.02,40.1,-,69.54,977.29,202.94,105.1,134.82,149.16,1683,133.17,289.55,646.76,390.09,744.96,60.15,1121,65.45,Upgrade
