,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,27880,30539,26117,21624,34633,36156,31508,22078,26762,23884,21240,20501,21575,19823,18964,15351,17478,17514,19584,15460,Upgrade
1,Short-Term Investments,-,1975,-,1796,-,1242,-,1634,-,1489,-,1100,-,589.48,-,265.02,-,316.69,-,205.89,Upgrade
2,Trading Asset Securities,3926,2686,3645,2522,4828,4177,4086,2106,4351,3204,2651,3854,3190,2984,2692,2601,3107,3212,2403,2634,Upgrade
3,Cash & Short-Term Investments,31807,35201,29762,25941,39461,41576,35594,25818,31113,28577,23891,25454,24764,23396,21656,18217,20585,21043,21987,18299,Upgrade
4,Cash Growth,-19.40%,-15.33%,-16.39%,0.48%,26.83%,45.49%,48.99%,1.43%,25.64%,22.14%,10.32%,39.73%,20.30%,11.18%,-1.51%,-0.45%,24.23%,38.88%,16.19%,24.64%,Upgrade
5,Accounts Receivable,20969,20177,18076,16873,19491,19284,17679,16970,18863,19806,18168,16355,15894,16452,13844,12246,13552,13233,11069,10185,Upgrade
6,Other Receivables,2106,2496,2305,1911,2920,1723,2034,1458,2570,1822,1805,1376,3226,2218,2152,1592,1918,2092,2099,1641,Upgrade
7,Receivables,23074,22673,20382,19271,22411,21017,19713,18916,21433,21647,19974,18706,19120,18670,15996,13837,15470,15325,13169,11826,Upgrade
8,Inventory,49354,55547,57268,37736,48058,45884,49432,34978,43042,48462,47156,29006,42313,41075,40355,23346,30673,27158,26377,19688,Upgrade
9,Prepaid Expenses,-,2228,-,1806,-,1867,-,1449,-,1709,-,1339,-,1283,-,-,-,1285,-,1025,Upgrade
10,Other Current Assets,39593,32494,39484,24837,34117,25591,29957,20777,30603,29856,32661,15482,29766,23763,25836,15447,22440,19437,19913,10297,Upgrade
11,Total Current Assets,143828,148142,146895,109591,144047,135936,134696,101938,126191,130251,123681,89987,115964,108186,103843,70848,89168,84247,81446,61136,Upgrade
12,"Property, Plant & Equipment",16790,16982,16944,17132,14355,13900,13980,14029,13277,13083,12176,11372,10524,10678,10383,9419,9918,9552,8871,8795,Upgrade
13,Long-Term Investments,14842,15423,14766,8250,7930,7676,7017,6142,6150,6984,6829,6425,5936,6045,4742,4574,5158,5057,5229,5091,Upgrade
14,Goodwill,1826,1828,1850,1850,1891,1832,1901,1836,1853,1853,1123,1123,1251,1268,1258,1259,1341,1341,1288,1288,Upgrade
15,Other Intangible Assets,4719,4692,4853,4794,5630,5651,5678,5754,5657,5422,5184,5232,5083,4391,4333,4332,1931,1657,1631,1610,Upgrade
16,Long-Term Accounts Receivable,-,-,-,-,-,9138,-,-,-,7482,-,-,-,8781,-,8560,-,7709,-,7941,Upgrade
17,Long-Term Deferred Tax Assets,1821,1719,1689,1660,1598,1662,1353,1619,1226,1296,1203,1177,1187,1172,1117,1127,909,880.22,915.38,880.78,Upgrade
18,Long-Term Deferred Charges,644.02,657.33,597.29,618.06,578.78,612.78,614.09,584.22,535.05,549.71,543.13,452.08,390.47,383.33,385.67,392.12,431.59,363.88,354.42,367.85,Upgrade
19,Other Long-Term Assets,13034,13332,12981,19472,14388,3832,12042,11492,11498,3783,11108,11788,12117,3486,12063,3765,11158,3366,11314,3605,Upgrade
20,Total Assets,202446,207242,204031,166135,192772,182012,179294,145256,167834,172859,163387,129450,155775,147260,141211,106653,122421,116564,113426,93332,Upgrade
21,Accounts Payable,39581,43165,39308,31173,46783,44362,37821,30883,38269,39297,33839,25145,31665,32320,30262,23169,26419,27129,23933,21709,Upgrade
22,Accrued Expenses,1353,1535,954.86,2203,1453,1633,1028,2471,1397,1448,941.38,2639,1239,1744,817.72,2477,877.36,1077,521.03,1334,Upgrade
23,Short-Term Debt,30980,43087,36899,33033,34227,35746,26577,21125,17193,32572,26140,20796,20882,33340,21290,14929,14763,21119,15488,8836,Upgrade
24,Current Portion of Long-Term Debt,5643,5554,2252,1852,917.2,536.33,807.6,518.78,1018,2031,3590,3427,319.31,185.53,-,9.57,459.12,233.16,311.42,321.33,Upgrade
25,Current Portion of Leases,-,158.48,-,191.26,-,145.19,-,208.79,-,122.86,-,209.71,-,-,-,-,-,-,-,-,Upgrade
26,Current Income Taxes Payable,943.63,508.35,1058,835.09,1019,636.9,1346,953.67,1132,641.06,1594,1252,1344,1033,1979,1171,1017,663.3,928.56,663.08,Upgrade
27,Current Unearned Revenue,32078,29958,28218,16707,25983,22947,26024,16604,29416,26754,24533,16967,25144,20504,19543,11787,19936,16439,16278,10112,Upgrade
28,Other Current Liabilities,25245,16798,24618,13678,18270,14722,24121,13788,20723,14767,23411,12512,24845,13035,21864,10418,17019,9047,15392,10741,Upgrade
29,Total Current Liabilities,135824,140763,133308,99672,128653,120728,117725,86551,109148,117633,114049,82947,105438,102161,95757,63960,80490,75708,72853,53716,Upgrade
30,Long-Term Debt,9812,11229,14845,12327,11819,9901,9913,9478,9660,7892,4343,4169,7625,6261,7704,6965,7700,7884,8047,7614,Upgrade
31,Long-Term Leases,1173,815.29,856.28,771.48,887.78,838.85,978.95,845.03,910.68,870.55,1008,805.14,1038,952.77,933.21,-,-,-,-,-,Upgrade
32,Long-Term Unearned Revenue,198.19,179.67,178.42,242.16,188.88,193.15,182.89,191.39,220.36,185.45,302.24,181.29,187.77,189.76,172.12,189.02,339.51,330.11,303.36,316.1,Upgrade
33,Long-Term Deferred Tax Liabilities,1213,1111,1032,1052,1135,1122,905.54,1094,915.33,1006,815.24,845.57,883.63,818.6,696.28,774.02,491.19,551.02,480.77,511.96,Upgrade
34,Other Long-Term Liabilities,528.36,586.37,729.71,727.28,1083,1215,1797,1110,2206,2277,1950,1202,1486,1299,930.24,863.18,773.97,560.83,483.47,501.12,Upgrade
35,Total Liabilities,148748,154685,150949,114792,143767,134000,131502,99270,123060,129879,122467,90150,116659,111698,106192,72751,89795,85051,82167,62677,Upgrade
36,Common Stock,5193,5193,5193,5193,5193,5193,5195,5195,5195,5195,5196,5196,5196,5196,5062,5062,5062,5062,5062,5062,Upgrade
37,Additional Paid-In Capital,8507,8512,8489,8468,8381,8347,8316,8240,8203,8131,7999,7987,7242,7246,6967,6984,6989,6986,6877,6877,Upgrade
38,Retained Earnings,21556,20882,21227,20399,19655,18883,18747,17784,17074,15962,15811,14777,14097,13009,12834,11909,11740,10883,11143,10533,Upgrade
39,Treasury Stock,-114.25,-228.67,-231.03,-231.03,-385.91,-385.91,-390.11,-390.11,-390.11,-390.11,-393.52,-393.52,-393.52,-393.52,-,-,-,-,-,-,Upgrade
40,Comprehensive Income & Other,3489,3400,3364,2936,2965,2969,2905,2919,2918,2899,2819,2812,4792,2922,2933,2926,2669,2690,2698,2693,Upgrade
41,Total Common Equity,38630,37758,38042,36766,35808,35006,34772,33748,33000,31797,31432,30379,30934,27980,27796,26880,26461,25621,25780,25165,Upgrade
42,Minority Interest,15068,14799,15040,14577,13197,13006,13019,12237,11774,11183,9488,8921,8182,7582,7223,7022,6165,5892,5479,5490,Upgrade
43,Shareholders' Equity,53698,52557,53082,51343,49005,48012,47791,45986,44774,42979,40920,39300,39116,35562,35018,33902,32626,31513,31258,30655,Upgrade
44,Total Liabilities & Equity,202446,207242,204031,166135,192772,182012,179294,145256,167834,172859,163387,129450,155775,147260,141211,106653,122421,116564,113426,93332,Upgrade
45,Total Debt,47608,60843,54852,48175,47852,47167,38276,32175,28781,43488,35081,29406,29865,40739,29927,21903,22922,29237,23847,16771,Upgrade
46,Net Cash (Debt),-15801,-25642,-25090,-22234,-8391,-5591,-2682,-6357,2332,-14911,-11190,-3952,-5100,-17343,-8271,-3686,-2337,-8194,-1859,1528,Upgrade
47,Net Cash Per Share,-3.06,-4.52,-4.85,-4.18,-1.58,-1.04,-0.50,-1.19,0.45,-2.85,-2.06,-0.76,-0.94,-3.40,-1.59,-0.69,-0.44,-1.59,-0.35,0.27,Upgrade
48,Filing Date Shares Outstanding,5193,5193,5193,5193,5193,5193,5195,5195,5195,5195,5196,5196,5196,5196,5062,5062,5062,5062,5062,5062,Upgrade
49,Total Common Shares Outstanding,5193,5193,5193,5193,5193,5193,5195,5195,5195,5195,5196,5196,5196,5196,5062,5062,5062,5062,5062,5062,Upgrade
50,Working Capital,8004,7379,13588,9919,15394,15208,16971,15386,17043,12617,9633,7040,10526,6026,8086,6888,8677,8539,8593,7420,Upgrade
51,Book Value Per Share,7.05,6.91,6.97,6.72,6.54,6.38,6.33,6.14,5.99,5.76,6.05,5.49,5.95,5.38,5.49,4.92,5.23,5.06,5.09,4.97,Upgrade
52,Tangible Book Value,32086,31237,31339,30121,28286,27524,27193,26158,25491,24523,25125,24024,24600,22321,22204,21290,23188,22623,22861,22266,Upgrade
53,Tangible Book Value Per Share,5.79,5.66,5.67,5.44,5.09,4.94,4.88,4.68,4.55,4.36,4.84,4.26,4.73,4.30,4.39,3.81,4.58,4.47,4.52,4.40,Upgrade
54,Buildings,-,11159,-,11001,-,7161,-,6881,-,6292,-,5305,-,4953,-,4958,-,4615,-,4150,Upgrade
55,Machinery,-,13172,-,12943,-,11205,-,10738,-,10241,-,8974,-,8258,-,8038,-,7529,-,7223,Upgrade
56,Construction In Progress,-,1089,-,1025,-,1480,-,1915,-,1670,-,1300,-,1464,-,1104,-,1931,-,1619,Upgrade
