,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,23.21,23.21,24.89,26.33,32.53,23.86,37.72,33.99,30.39,16.43,22.57,24.37,32.13,19.91,26.09,21.6,18.9,14.29,23.16,28.28,Upgrade
1,Revenue Growth (YoY),-28.66%,-2.74%,-34.02%,-22.55%,7.04%,45.27%,67.18%,39.47%,-5.40%,-17.48%,-13.50%,12.83%,69.98%,39.32%,12.62%,-23.60%,-20.95%,-20.59%,25.07%,-22.97%,Upgrade
2,Cost of Revenue,15.41,15.41,18.23,17.78,21.13,16.73,26.67,22.89,21.04,12.55,20.08,17.63,21.23,15.39,18.73,15.84,12.11,10.86,20.47,17.79,Upgrade
3,Gross Profit,7.8,7.8,6.66,8.55,11.4,7.13,11.06,11.11,9.35,3.87,2.49,6.74,10.9,4.52,7.36,5.77,6.79,3.43,2.69,10.49,Upgrade
4,"Selling, General & Admin",8.8,8.8,7.95,8.29,10.97,9.56,7.79,10.62,8.96,8.58,9.18,9.28,8.89,8.93,8.97,9.76,9.99,10.17,8,11.79,Upgrade
5,Other Operating Expenses,-0.52,-0.52,-1.98,-0.96,-0.76,-0.65,0.15,-5.69,-1.9,-0.35,0.73,-2.27,-0.24,-0.36,0.08,-2.16,-2.84,-0.19,-0.19,0.08,Upgrade
6,Operating Expenses,8.28,8.28,10.02,7.33,10.21,8.91,12.57,4.92,7.07,8.23,10.47,7.02,8.65,8.57,9.72,7.61,7.15,9.97,13.19,11.87,Upgrade
7,Operating Income,-0.48,-0.48,-3.35,1.22,1.19,-1.78,-1.51,6.18,2.29,-4.35,-7.98,-0.27,2.25,-4.05,-2.36,-1.84,-0.36,-6.54,-10.5,-1.38,Upgrade
8,Interest Expense,-1.8,-1.8,-1.77,-1.77,-1.74,-1.81,-1.61,-1.73,-1.53,-1.54,-1.47,-1.47,-1.45,-1.45,-1.62,-1.17,-1.32,-1.04,-1.06,-1.04,Upgrade
9,Interest & Investment Income,-,-,0.37,-,-,0.01,0.01,-,-,-,0.01,-,-,0,0.01,-,-,0,0.06,-,Upgrade
10,Currency Exchange Gain (Loss),-,-,-0.11,-,-,-,0.02,-,-,-,0.01,-,-,-,-0.07,-,-,-,-0.05,-,Upgrade
11,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,-,-21.32,-,-,-,-,-,-,-,-16.41,-,Upgrade
12,EBT Excluding Unusual Items,-2.28,-2.28,-4.86,-0.55,-0.55,-3.59,-3.1,4.45,0.76,-5.9,-30.76,-1.75,0.8,-5.5,-4.04,-3.01,-1.68,-7.59,-27.96,-2.42,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,0.04,-,-,-,-1.13,-,-,-,-0.24,-,-,-,0.31,-,-,-,-2.09,-,Upgrade
14,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.11,-,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,1.4,-,-,-,-,-,-,-,-,-,-,-,0.59,-,Upgrade
16,Pretax Income,-2.28,-2.28,-4.35,-0.55,-0.55,-3.59,-2.83,4.45,0.76,-5.9,-31,-1.75,0.8,-5.5,-3.73,-3.01,-1.68,-7.59,-29.57,-2.42,Upgrade
