,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,30.11,30.11,36.15,-,36.18,-,36.25,-,34.09,-,37.13,-,42.24,-,37.25,-,31.06,-,30.49,-,Upgrade
1,Short-Term Investments,2.68,2.68,1.74,-,-,-,1.12,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,32.79,32.79,37.89,36.18,36.18,36.25,37.38,-,34.09,37.13,37.13,-,42.24,37.25,37.25,-,31.06,30.49,30.49,-,Upgrade
3,Cash Growth,-9.37%,-9.56%,1.38%,-,6.13%,-2.35%,0.67%,-,-19.29%,-0.33%,-0.33%,-,36.00%,22.16%,22.16%,-,-41.77%,-22.15%,-22.15%,-,Upgrade
4,Accounts Receivable,54.9,54.9,56.11,-,65.7,-,66.21,-,54.3,-,45.95,-,42.38,-,37.88,-,35.5,-,38.79,-,Upgrade
5,Other Receivables,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.8,-,-,-,Upgrade
6,Receivables,54.9,54.9,56.11,-,65.7,-,66.21,-,54.3,-,45.95,-,42.38,-,37.88,-,36.3,-,38.79,-,Upgrade
7,Inventory,2.48,2.48,1.86,-,1.85,-,3.16,-,3.07,-,3.14,-,3.85,-,4.55,-,5.82,-,2.36,-,Upgrade
8,Prepaid Expenses,1.18,1.18,1.16,-,0.29,-,3.99,-,0.07,-,1.7,-,22.13,-,30.81,-,1.45,-,31.18,-,Upgrade
9,Other Current Assets,-,-,-,-,5.15,-,-,-,4.36,-,2.9,-,4.17,-,3.11,-,37.55,-,6.74,-,Upgrade
10,Total Current Assets,91.34,91.34,97.02,-,109.17,-,110.74,-,95.89,-,90.81,-,114.76,-,113.61,-,112.16,-,109.56,-,Upgrade
11,"Property, Plant & Equipment",17.91,17.91,22.33,-,21.79,-,25.35,-,25.87,-,25.03,-,26.69,-,29.5,-,24.51,-,28.24,-,Upgrade
12,Goodwill,0.94,0.94,0.94,-,0.94,-,0.94,-,0.94,-,0.94,-,0.94,-,0.94,-,0.94,-,0.94,-,Upgrade
13,Total Assets,110.18,110.18,120.28,-,131.9,-,137.02,-,122.7,-,116.78,-,142.39,-,144.05,-,137.61,-,138.74,-,Upgrade
14,Accounts Payable,12.14,12.14,15.57,-,24.15,-,22.77,-,20.84,-,12.65,-,13.95,-,10.42,-,7.89,-,5.56,-,Upgrade
15,Accrued Expenses,16.44,16.44,8.09,-,14.77,-,10.91,-,4.87,-,9.16,-,2.77,-,3.94,-,3.82,-,3.94,-,Upgrade
16,Short-Term Debt,70.63,70.63,46.9,-,46.88,-,46.93,-,67.25,-,45.8,-,64.25,-,64.25,-,64.25,-,56.25,-,Upgrade
17,Current Portion of Leases,3.51,3.51,4.56,-,3.32,-,4.29,-,3.72,-,3.43,-,2.52,-,3.03,-,3.01,-,4.61,-,Upgrade
18,Current Income Taxes Payable,0.1,0.1,0.1,-,0.02,-,0.02,-,2.98,-,0.47,-,2.27,-,0.27,-,0.6,-,0.16,-,Upgrade
19,Other Current Liabilities,5.67,5.67,8.15,-,11.09,-,13.81,-,13.83,-,14.71,-,12.04,-,12.59,-,4.21,-,4.14,-,Upgrade
20,Total Current Liabilities,108.49,108.49,83.37,-,100.22,-,98.73,-,113.48,-,86.22,-,97.79,-,94.5,-,83.78,-,74.65,-,Upgrade
21,Long-Term Debt,9.06,9.06,37.51,-,29.25,-,29.25,-,-,-,18.45,-,-,-,-,-,-,-,-,-,Upgrade
22,Long-Term Leases,5.7,5.7,7.45,-,7.92,-,9.37,-,10.51,-,8.34,-,8.64,-,9.04,-,8.2,-,8.81,-,Upgrade
23,Long-Term Deferred Tax Liabilities,0.5,0.5,0.5,-,0.5,-,0.5,-,0.37,-,0.37,-,0.65,-,0.65,-,0.43,-,0.43,-,Upgrade
24,Total Liabilities,125.97,125.97,131.05,-,137.89,-,137.85,-,124.36,-,113.38,-,107.09,-,104.19,-,92.41,-,83.9,-,Upgrade
25,Common Stock,10.11,10.11,10.11,-,10.11,-,10.11,-,10.11,-,10.11,-,10.11,-,10.11,-,10.11,-,10.11,-,Upgrade
26,Additional Paid-In Capital,268.95,268.95,268.95,-,268.95,-,268.95,-,268.95,-,268.95,-,268.95,-,268.95,-,268.95,-,268.95,-,Upgrade
27,Retained Earnings,-309.01,-309.01,-304.79,-,-299.83,-,-295.02,-,-288.67,-,-284.69,-,-253.26,-,-247.84,-,-242.84,-,-234.88,-,Upgrade
28,Comprehensive Income & Other,13.23,13.23,13.56,-,13.37,-,14.21,-,13.86,-,14.82,-,14.5,-,14.02,-,14.2,-,14.98,-,Upgrade
29,Total Common Equity,-16.72,-16.72,-12.18,-7.39,-7.39,-1.75,-1.75,-,4.24,9.19,9.19,-,40.3,45.23,45.23,-,50.42,59.16,59.16,-,Upgrade
30,Minority Interest,0.93,0.93,1.41,-,1.4,-,0.92,-,-5.9,-,-5.8,-,-5,-,-5.38,-,-5.21,-,-4.32,-,Upgrade
31,Shareholders' Equity,-15.79,-15.79,-10.77,-5.99,-5.99,-0.83,-0.83,-,-1.66,3.4,3.4,-,35.3,39.85,39.85,-,45.21,54.84,54.84,-,Upgrade
32,Total Liabilities & Equity,110.18,110.18,120.28,-,131.9,-,137.02,-,122.7,-,116.78,-,142.39,-,144.05,-,137.61,-,138.74,-,Upgrade
33,Total Debt,88.89,88.89,96.42,87.37,87.37,89.84,89.84,-,81.47,76.02,76.02,-,75.41,76.32,76.32,-,75.46,69.67,69.67,-,Upgrade
34,Net Cash (Debt),-56.1,-56.1,-58.52,-51.19,-51.19,-53.58,-52.46,-,-47.39,-38.89,-38.89,-,-33.18,-39.07,-39.07,-,-44.4,-39.18,-39.18,-,Upgrade
35,Net Cash Per Share,-0.06,-0.06,-0.06,-0.05,-0.05,-0.05,-0.05,-,-0.05,-0.04,-0.04,-,-0.03,-0.04,-0.04,-,-0.04,-0.04,-0.04,-,Upgrade
36,Filing Date Shares Outstanding,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,Upgrade
37,Total Common Shares Outstanding,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,Upgrade
38,Working Capital,-17.15,-17.15,13.65,-,8.94,-,12.01,-,-17.59,-,4.59,-,16.97,-,19.11,-,28.39,-,34.9,-,Upgrade
39,Book Value Per Share,-0.02,-0.02,-0.01,-0.01,-0.01,-0.00,-0.00,-,0.00,0.01,0.01,-,0.04,0.04,0.04,-,0.05,0.06,0.06,-,Upgrade
40,Tangible Book Value,-17.65,-17.65,-13.11,-8.33,-8.33,-2.69,-2.69,-,3.31,8.26,8.26,-,39.36,44.3,44.3,-,49.48,58.22,58.22,-,Upgrade
41,Tangible Book Value Per Share,-0.02,-0.02,-0.01,-0.01,-0.01,-0.00,-0.00,-,0.00,0.01,0.01,-,0.04,0.04,0.04,-,0.05,0.06,0.06,-,Upgrade
42,Machinery,-,-,71.16,-,-,-,79.87,-,-,-,82.55,-,-,-,81.94,-,-,-,72.39,-,Upgrade
