,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Revenue,54.48,54.48,59.05,51.99,54.88,46.67,48.93,46,64.25,58.68,65.66,61.09,67.31,54.99,55.73,46.59,33.55,35.68,59.17,51.46,Upgrade
1,Revenue Growth (YoY),-0.73%,16.74%,20.67%,13.02%,-14.57%,-20.47%,-25.48%,-24.69%,-4.55%,6.73%,17.82%,31.11%,100.59%,54.10%,-5.81%,-9.45%,-40.57%,-22.30%,34.99%,-9.74%,Upgrade
2,Cost of Revenue,41.43,41.43,43.81,37.72,41.28,34.86,35.61,34.58,46.25,43.43,47.89,47.06,52.8,42.95,43.69,37.56,27.14,28.81,47.51,41.35,Upgrade
3,Gross Profit,13.05,13.05,15.23,14.27,13.6,11.81,13.32,11.43,18,15.25,17.77,14.02,14.51,12.04,12.04,9.03,6.42,6.87,11.66,10.11,Upgrade
4,"Selling, General & Admin",10.59,10.59,13.46,13.35,12.94,9.47,12.66,10,12.14,11.93,15.69,11.04,10.83,9.64,15.07,10.25,9.28,8.28,13.31,7.57,Upgrade
5,Operating Expenses,10.56,10.56,13.69,13.29,12.91,9.48,12.54,9.68,12.09,11.89,15.71,11,11,9.33,18.47,11.16,9.42,8.77,13.11,8.62,Upgrade
6,Operating Income,2.49,2.49,1.54,0.98,0.69,2.34,0.78,1.74,5.91,3.36,2.06,3.02,3.51,2.71,-6.43,-2.13,-3.01,-1.9,-1.45,1.49,Upgrade
7,Interest Expense,-1.48,-1.48,-1.77,-0.89,-0.97,-0.46,-0.74,-0.33,-0.41,-0.41,-0.31,-0.44,-0.36,-0.29,-0.36,-0.22,-0.51,-0.29,-0.86,-0.68,Upgrade
8,Interest & Investment Income,0.02,0.02,0.22,0.2,0.29,0.08,0.26,0,0.01,0.01,0.01,0,0.02,0.02,0.04,0.1,0.15,0.2,0.24,0.19,Upgrade
9,Currency Exchange Gain (Loss),0.59,0.59,-0.85,-0.07,1.53,0.3,3.52,-0.39,-0.78,0.02,-1.11,-0.03,0.22,-0.09,-1.33,-0.61,0.59,-0.25,0.21,0.14,Upgrade
10,Other Non Operating Income (Expenses),0.79,0.79,-1.61,0.86,0.37,0.47,-1.38,0.51,0.47,0.37,-1.2,0.54,0.31,0.36,-1.21,0.69,0.74,0.02,-1.11,0.43,Upgrade
