,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Cash & Equivalents,401.61,405.96,506.33,645.81,254.22,359.85,397.5,240.19,463.56,339.43,446.99,558.06,199.71,290.29,416.96,869.07,311.1,346.54,308.91,336.08,Upgrade
1,Short-Term Investments,-,-,-,-,-,95.09,-,-,-,-,-,-,-,3,-,3.02,-,-,-,-,Upgrade
2,Trading Asset Securities,292.49,141.74,249.33,64.85,339.67,101.23,358.57,483.4,162,303.9,320.81,160,219.26,389.02,370,101.15,191.25,189.98,345.3,302.17,Upgrade
3,Cash & Short-Term Investments,694.1,547.7,755.65,710.66,593.89,556.18,756.07,723.59,625.56,643.33,767.79,718.06,418.97,682.31,786.96,973.24,502.34,536.52,654.21,638.25,Upgrade
4,Cash Growth,16.87%,-1.52%,-0.05%,-1.79%,-5.06%,-13.55%,-1.53%,0.77%,49.31%,-5.71%,-2.44%,-26.22%,-16.60%,27.17%,20.29%,52.49%,258.82%,20.92%,225.64%,64.32%,Upgrade
5,Accounts Receivable,681.47,790.91,602.48,720.13,682.17,589.65,485,744.89,996.84,655.79,607.6,855.13,954.78,571.17,666.27,647.72,580.26,414.31,395.36,518.8,Upgrade
6,Other Receivables,5.2,23.32,10.39,14.17,4.72,24.86,5.17,19.55,24.49,20.72,4.05,17.09,6.13,10.53,5.19,22.86,11.95,15.27,38.75,10.95,Upgrade
7,Receivables,686.66,814.23,612.88,734.3,686.89,614.52,490.17,764.44,1021,676.51,611.65,872.23,960.91,581.71,671.46,670.59,592.22,429.58,434.11,529.76,Upgrade
8,Inventory,409.16,451.22,378.13,305.52,335.62,422.74,372.64,416,630.99,661.87,466.62,406.12,505.28,546.59,531.26,418.04,358.94,291.58,304.24,233.22,Upgrade
