,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,76.95,72.07,59.21,169.78,90.7,154.46,109.16,102.48,161.9,91.86,272.59,338.35,277.62,273.77,415.28,385.13,625.49,335.33,256.84,629.9,Upgrade
1,Other Revenue,-2.94,2.94,-,6.79,-,-,-,5.55,-1.73,1.73,-,15.78,-5.55,5.55,-,12.22,-4.09,4.09,-,15.34,Upgrade
2,Revenue,74.01,75.01,59.21,176.57,90.7,154.46,109.16,108.03,160.17,93.59,272.59,354.13,272.07,279.32,415.28,397.35,621.4,339.42,256.84,645.24,Upgrade
3,Revenue Growth (YoY),-18.40%,-51.44%,-45.75%,63.45%,-43.37%,65.04%,-59.96%,-69.49%,-41.13%,-66.49%,-34.36%,-10.88%,-56.22%,-17.71%,61.69%,-38.42%,-4.72%,-58.95%,-39.50%,12.20%,Upgrade
4,Cost of Revenue,60.26,59.35,48.17,547.83,71.74,116.28,101.08,71.44,126.25,87.77,152.46,180,154.69,148.63,183.74,200.66,261.26,178.75,165.56,295.36,Upgrade
5,Gross Profit,13.75,15.66,11.05,-371.26,18.96,38.18,8.08,36.59,33.92,5.82,120.13,174.13,117.37,130.69,231.54,196.69,360.14,160.67,91.28,349.88,Upgrade
6,"Selling, General & Admin",-13.09,15.93,16.5,24.75,49.52,15.13,16.99,12.56,18.69,23.69,19.71,50.08,33.26,34.54,22.18,43.24,57.25,29.11,19.28,54.55,Upgrade
7,Research & Development,38.83,-,-,-,34.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,-6.93,6.42,0.52,7.06,-61.89,28.02,33.76,-8,33.2,8.67,47.91,56.76,50.88,51.69,95.02,69.94,170.36,50.88,34.17,168.52,Upgrade
9,Operating Expenses,19.44,21.72,17.02,33.63,22.34,42.78,50.66,7.43,52.6,32.26,67.57,112.45,84.12,86.82,116.62,115.05,228.15,79.45,53.46,225.26,Upgrade
10,Operating Income,-5.69,-6.06,-5.97,-404.88,-3.38,-4.6,-42.59,29.16,-18.68,-26.44,52.57,61.68,33.26,43.87,114.92,81.64,131.99,81.22,37.83,124.62,Upgrade
11,Interest Expense,-0.57,-0.56,-0.33,-1.26,-0.43,-,-,-,-1.02,-,-,-0.01,-,-,-,-,-,-,-,-0.04,Upgrade
12,Interest & Investment Income,2.1,3.46,2.16,11.53,1.3,1.98,0.55,1.61,-,1.84,167.88,11.15,3.1,12.19,4.21,22.54,2.17,18.22,2.93,27.41,Upgrade
13,Currency Exchange Gain (Loss),-1.29,1.29,-,1.85,0.01,-0.01,-,1.38,-0.81,0.81,-,-9.32,-0.2,0.2,-,-7.81,-0.03,0.03,-,1.74,Upgrade
14,Other Non Operating Income (Expenses),-1.05,-0.02,-0.07,1.35,-0.07,0.16,-0.28,-7.96,1.52,0.1,0.28,-3.73,0.1,1.89,0.42,29,-0.04,0.53,0.16,-1.71,Upgrade
15,EBT Excluding Unusual Items,-6.5,-1.89,-4.21,-391.41,-2.57,-2.48,-42.32,24.19,-18.99,-23.69,220.72,59.77,36.26,58.15,119.55,125.36,134.09,100,40.91,152.03,Upgrade
16,Gain (Loss) on Sale of Investments,4.24,4.61,5.11,2.84,1.51,1.53,1.94,2.07,1.93,1.98,2.99,3.26,6.24,2.33,-,-,-,-,-,-12.17,Upgrade
17,Gain (Loss) on Sale of Assets,-0.03,0.22,-,-0,-,-,-,-,-,-,-,-0.01,-,-,-,0.01,-,-,-,-,Upgrade
18,Asset Writedown,-,-,-,-0.02,-,-,-,0.49,-0.53,0.27,-0.27,-0.02,-,-0,-,-0.6,0.53,-,-,-0.17,Upgrade
19,Other Unusual Items,1.42,0.02,1.02,0.32,-0.08,0.08,-,4.44,-,-,-,0.79,0.09,-,-,0.13,-,-,-,2.46,Upgrade
20,Pretax Income,-1.06,3.17,1.92,-388.28,-1.14,-0.86,-40.38,31.2,-17.59,-21.44,223.44,63.79,42.59,60.47,119.55,124.9,134.63,100,40.91,142.15,Upgrade
21,Income Tax Expense,-0.37,-0.16,0.38,19.1,0.49,1.34,-3.92,3.31,3.68,-2.78,61.82,8.02,12.95,16.25,31.59,33.81,33.06,30.84,12.76,40.49,Upgrade
