,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Revenue,101.79,101.79,83.05,83.05,81.63,73.02,69.57,59.91,45.24,62.5,39.85,78.06,82.16,75.56,84.67,84.96,83.5,73.53,60.58,53.53,Upgrade
1,Revenue Growth (YoY),24.70%,39.40%,19.39%,38.63%,80.43%,16.83%,74.59%,-23.26%,-44.93%,-17.29%,-52.94%,-8.12%,-1.61%,2.76%,39.77%,58.71%,67.10%,24.52%,-0.37%,-36.74%,Upgrade
2,Cost of Revenue,101.36,101.36,82.8,82.8,81.15,72.36,69.53,59.31,48.82,58.01,58.18,84.46,82.16,74.72,89.93,76.88,83.49,72.68,63.82,52.15,Upgrade
3,Gross Profit,0.43,0.43,0.26,0.26,0.47,0.65,0.03,0.59,-3.58,4.49,-18.33,-6.4,0,0.84,-5.26,8.08,0.01,0.86,-3.24,1.38,Upgrade
4,"Selling, General & Admin",2.23,2.23,4.26,4.26,2.56,2.76,5.65,2.43,2.7,2.51,4.03,2.97,2.67,2.64,3.12,2.84,2.86,3,3.62,2.58,Upgrade
5,Operating Expenses,2.23,2.23,4.26,4.26,2.56,2.76,5.65,2.43,2.7,2.51,4.03,2.97,2.67,2.64,3.12,2.84,2.86,3,3.62,2.58,Upgrade
6,Operating Income,-1.8,-1.8,-4.01,-4.01,-2.08,-2.11,-5.62,-1.84,-6.28,1.98,-22.37,-9.37,-2.67,-1.8,-8.38,5.24,-2.85,-2.15,-6.86,-1.2,Upgrade
7,Interest Expense,-0,-0,-0.01,-0.01,-0.01,-,-0,-,-0,-0,-0,-0.01,-0,-0,-,-0.01,-0.01,-0.01,-0,-0,Upgrade
8,Interest & Investment Income,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.02,0.02,-,0,0,0,0,0,0,0.01,0.06,0.1,0.1,Upgrade
9,Other Non Operating Income (Expenses),-,-,0.05,0.05,-,-,-,-,-,-,-,-,-,-,0.18,0.11,-,-,0.14,0,Upgrade
10,EBT Excluding Unusual Items,-1.77,-1.77,-3.93,-3.93,-2.06,-2.08,-5.59,-1.82,-6.26,1.98,-22.37,-9.37,-2.67,-1.8,-8.2,5.35,-2.85,-2.1,-6.63,-1.1,Upgrade
11,Gain (Loss) on Sale of Assets,-,-,0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-0.31,-,-,-,Upgrade
12,Pretax Income,-1.77,-1.77,-3.92,-3.92,-2.06,-2.08,-5.59,-1.82,-6.26,1.98,-22.37,-9.37,-2.67,-1.8,-8.2,5.35,-3.16,-2.1,-6.63,-1.1,Upgrade
13,Income Tax Expense,0.01,0.01,-0.12,-0.12,-0.01,0.06,0.01,0,-0.05,-0.05,0.44,-0.07,-0.08,-0.08,1.5,-0.29,-0.46,-0.34,-0.7,-0.18,Upgrade
14,Net Income,-1.77,-1.77,-3.8,-3.8,-2.05,-2.14,-5.61,-1.82,-6.21,2.03,-22.81,-9.3,-2.59,-1.72,-9.7,5.64,-2.7,-1.75,-5.93,-0.92,Upgrade
15,Net Income to Common,-1.77,-1.77,-3.8,-3.8,-2.05,-2.14,-5.61,-1.82,-6.21,2.03,-22.81,-9.3,-2.59,-1.72,-9.7,5.64,-2.7,-1.75,-5.93,-0.92,Upgrade
16,Shares Outstanding (Basic),276,276,276,276,265,251,251,251,245,209,225,209,209,145,139,128,120,120,120,120,Upgrade
17,Shares Outstanding (Diluted),276,276,276,276,265,251,251,251,245,209,225,209,209,145,139,128,120,120,120,120,Upgrade
18,Shares Change (YoY),4.11%,9.99%,10.01%,9.99%,8.43%,20.00%,11.90%,20.00%,16.92%,44.45%,61.14%,64.19%,74.50%,20.80%,16.11%,6.28%,-,-,-,-,Upgrade
19,EPS (Basic),-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.01,-0.03,0.01,-0.10,-0.04,-0.01,-0.01,-0.07,0.04,-0.02,-0.01,-0.05,-0.01,Upgrade
20,EPS (Diluted),-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.01,-0.03,0.01,-0.10,-0.04,-0.01,-0.01,-0.07,0.04,-0.02,-0.01,-0.05,-0.01,Upgrade
21,Free Cash Flow,-6.4,-6.4,-5.41,-5.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Free Cash Flow Per Share,-0.02,-0.02,-0.02,-0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Gross Margin,0.42%,0.42%,0.31%,0.31%,0.58%,0.89%,0.04%,0.99%,-7.92%,7.19%,-46.01%,-8.20%,0.00%,1.11%,-6.21%,9.51%,0.01%,1.16%,-5.36%,2.58%,Upgrade
24,Operating Margin,-1.76%,-1.76%,-4.83%,-4.83%,-2.55%,-2.89%,-8.08%,-3.07%,-13.88%,3.17%,-56.13%,-12.00%,-3.24%,-2.38%,-9.90%,6.16%,-3.41%,-2.92%,-11.33%,-2.24%,Upgrade
25,Profit Margin,-1.74%,-1.74%,-4.58%,-4.58%,-2.51%,-2.93%,-8.06%,-3.04%,-13.73%,3.25%,-57.24%,-11.91%,-3.15%,-2.28%,-11.45%,6.64%,-3.23%,-2.38%,-9.79%,-1.71%,Upgrade
26,Free Cash Flow Margin,-6.29%,-6.29%,-6.51%,-6.51%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,EBITDA,-1.68,-1.68,-3.89,-3.89,-1.87,-1.83,-5.34,-1.32,-5.9,2.5,-21.85,-8.78,-2.11,-1.21,-7.8,5.79,-2.27,-1.6,-6.31,-0.84,Upgrade
28,EBITDA Margin,-1.65%,-1.65%,-4.68%,-4.68%,-2.29%,-2.51%,-7.68%,-2.20%,-13.03%,4.00%,-54.83%,-11.25%,-2.56%,-1.60%,-9.21%,6.81%,-2.72%,-2.17%,-10.42%,-1.58%,Upgrade
29,D&A For EBITDA,0.12,0.12,0.12,0.12,0.21,0.28,0.28,0.52,0.38,0.52,0.52,0.59,0.56,0.59,0.59,0.55,0.58,0.55,0.55,0.35,Upgrade
30,EBIT,-1.8,-1.8,-4.01,-4.01,-2.08,-2.11,-5.62,-1.84,-6.28,1.98,-22.37,-9.37,-2.67,-1.8,-8.38,5.24,-2.85,-2.15,-6.86,-1.2,Upgrade
31,EBIT Margin,-1.76%,-1.76%,-4.83%,-4.83%,-2.55%,-2.89%,-8.08%,-3.07%,-13.88%,3.17%,-56.13%,-12.00%,-3.24%,-2.38%,-9.90%,6.16%,-3.41%,-2.92%,-11.33%,-2.24%,Upgrade
