,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Cash & Equivalents,111397,119805,125150,124105,181989,191654,186306,157484,152853,135339,128736,116939,119532,134455,146591,136413,130987,129557,121665,125401,Upgrade
1,Short-Term Investments,-,26773,-,24341,-,12547,-,5415,-,18279,-,16320,-,8925,-,8274,-,9410,-,16640,Upgrade
2,Trading Asset Securities,14539,11663,7780,9614,4754,3474,1239,3867,2628,1123,296.73,-,-,838.51,478.49,370.82,1034,1086,1567,955.21,Upgrade
3,Cash & Short-Term Investments,125936,158241,132929,158060,186743,207675,187545,166767,155481,154742,129032,133259,119532,144219,147069,145058,132020,140053,123233,142996,Upgrade
4,Cash Growth,-32.56%,-23.80%,-29.12%,-5.22%,20.11%,34.21%,45.35%,25.14%,30.07%,7.30%,-12.26%,-8.13%,-9.46%,2.97%,19.34%,1.44%,-4.73%,-4.41%,7.26%,9.14%,Upgrade
5,Accounts Receivable,32617,33363,33329,27256,39386,37159,39801,44345,48409,47939,44037,40608,29307,41327,39558,29790,44501,35127,21548,36740,Upgrade
6,Other Receivables,472.4,1542,784.41,3575,900.89,1034,1022,3211,1234,1527,323.51,525.76,120.86,221.73,-,265.05,-,222.33,-,237.77,Upgrade
7,Receivables,37992,40341,35713,34758,40287,38192,40823,47556,49643,49466,44361,41133,29428,41548,39558,30055,44501,35349,21548,36977,Upgrade
8,Inventory,25337,29123,34227,32579,33583,37932,40540,38314,40547,42935,42269,42766,39675,32728,32910,27880,20670,25910,26654,24085,Upgrade
