,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Operating Revenue,392.71,283.72,268.52,176.44,366.21,253.59,358.4,205.56,411.38,347.27,371.05,262.75,406.69,322.03,290.41,136.96,283.19,193.37,225.04,183.01,Upgrade
1,Other Revenue,-56.7,56.7,-,117.1,-63.55,63.55,-,134.53,-78.49,78.49,-,159.98,-73.71,73.71,-,102.51,-49.74,49.74,-,113.91,Upgrade
2,Revenue,336.01,340.42,268.52,293.54,302.66,317.14,358.4,340.09,332.88,425.77,371.05,422.73,332.98,395.74,290.41,239.47,233.46,243.11,225.04,296.92,Upgrade
3,Revenue Growth (YoY),11.02%,7.34%,-25.08%,-13.69%,-9.08%,-25.51%,-3.41%,-19.55%,-0.03%,7.59%,27.77%,76.53%,42.63%,62.78%,29.05%,-19.35%,-5.54%,-20.27%,-11.12%,7.92%,Upgrade
4,Cost of Revenue,299.04,318.79,240.79,304.35,249.21,293.36,329.3,360.93,283.05,399.56,295.62,410.7,285.74,340.3,258.01,234.2,208.82,213.66,199.53,275.42,Upgrade
5,Gross Profit,36.97,21.63,27.73,-10.82,53.46,23.78,29.1,-20.84,49.84,26.21,75.43,12.03,47.24,55.44,32.4,5.27,24.64,29.45,25.52,21.5,Upgrade
6,"Selling, General & Admin",16.89,12.85,14.24,-7.96,42.2,21.25,16.13,-16.46,51.49,10.34,28.63,-15.6,32.41,24.21,28.37,-4.91,19.37,14.8,18.51,10.83,Upgrade
7,Research & Development,7.02,-0.38,3.33,6.6,4.86,3.32,3.42,4.44,4.09,4.67,1.95,3.01,2.49,2.1,2.24,2.35,2.42,2.21,1.81,1.44,Upgrade
8,Other Operating Expenses,1.22,1.77,1.85,1.61,1.91,1.13,1.01,3.81,0.67,0.75,1.6,1.06,-0.33,6.56,-2.58,9.13,1.26,-0.14,-3.91,2.73,Upgrade
9,Operating Expenses,95.47,20.82,16.84,2.12,45,28.4,19.98,-5.46,54.01,16.02,31.41,-13.93,31.88,36.19,29.81,9.1,21.32,16.32,16.15,13.63,Upgrade
10,Operating Income,-58.49,0.81,10.9,-12.94,8.46,-4.62,9.12,-15.38,-4.18,10.19,44.02,25.96,15.36,19.25,2.6,-3.83,3.32,13.13,9.37,7.87,Upgrade
11,Interest Expense,-3.82,-3.95,-3.61,-4.44,-5.81,-6.39,-5.92,-2.27,-9.98,-4.68,-10.01,-5.58,-9.17,-4.82,-6.26,-0.7,-4.92,-3.29,-3.14,-2.39,Upgrade
