,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,772,755,796,858,928,875,895,949,880,781,Upgrade
1,Revenue Growth (YoY),-3.02%,-12.00%,-14.22%,-1.94%,3.69%,-7.80%,1.70%,21.51%,-4.97%,-19.65%,Upgrade
2,Cost of Revenue,774,625,746,692,831,787,795,817,764,661,Upgrade
3,Gross Profit,-2,130,50,166,97,88,100,132,116,120,Upgrade
4,"Selling, General & Admin",66,181,65,171,66,77,60,76,62,65,Upgrade
5,Other Operating Expenses,-6,-3,-8,-5,-6,-6,-5,-5,-7,-8,Upgrade
6,Operating Expenses,60,178,57,166,60,71,55,71,55,57,Upgrade
7,Operating Income,-62,-48,-7,-,37,17,45,61,61,63,Upgrade
8,Interest Expense,-,-19,-,-19,-22,-12,-14,-17,-19,-22,Upgrade
9,Interest & Investment Income,2,2,3,2,2,1,4,1,4,5,Upgrade
10,Other Non Operating Income (Expenses),-21,-,-16,-,-,-,-,-,-,-,Upgrade
11,EBT Excluding Unusual Items,-81,-65,-20,-17,17,6,35,45,46,46,Upgrade
12,Gain (Loss) on Sale of Investments,1,-,-2,-10,-,-,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,1,-,-,-,-,-,-,2,Upgrade
14,Asset Writedown,-2,-,-,-,-,-,-,-3,-,-,Upgrade
15,Other Unusual Items,-,-,-,5,10,-,-,45,9,-,Upgrade
16,Pretax Income,-82,-65,-21,-22,27,6,35,87,55,48,Upgrade
17,Income Tax Expense,-13,-11,-3,-3,3,2,5,8,7,7,Upgrade
18,Earnings From Continuing Operations,-69,-54,-18,-19,24,4,30,79,48,41,Upgrade
19,Net Income to Company,-69,-54,-18,-19,24,4,30,79,48,41,Upgrade
20,Net Income,-69,-54,-18,-19,24,4,30,79,48,41,Upgrade
21,Net Income to Common,-69,-54,-18,-19,24,4,30,79,48,41,Upgrade
22,Net Income Growth,-,-,-,-,-20.00%,-94.94%,-37.50%,92.68%,128.57%,-16.33%,Upgrade
23,Shares Outstanding (Basic),3047,3047,3047,3047,3047,3047,3047,3047,3047,3047,Upgrade
24,Shares Outstanding (Diluted),3047,3047,3047,3047,3047,3047,3047,3047,3047,3047,Upgrade
25,EPS (Basic),-0.02,-0.02,-0.01,-0.01,0.01,0.00,0.01,0.03,0.02,0.01,Upgrade
26,EPS (Diluted),-0.02,-0.02,-0.01,-0.01,0.01,0.00,0.01,0.03,0.02,0.01,Upgrade
27,EPS Growth,-,-,-,-,-20.00%,-94.94%,-37.50%,92.69%,128.57%,-16.33%,Upgrade
28,Free Cash Flow,21,99,48,158,73,154,124,217,134,157,Upgrade
29,Free Cash Flow Per Share,0.01,0.03,0.02,0.05,0.02,0.05,0.04,0.07,0.04,0.05,Upgrade
30,Dividend Per Share,-,-,-,0.010,0.010,0.010,0.010,0.010,0.010,0.010,Upgrade
31,Dividend Growth,-,-,-,0%,0%,0%,0%,0%,-50.00%,-50.00%,Upgrade
32,Operating Margin,-8.03%,-6.36%,-0.88%,-,3.99%,1.94%,5.03%,6.43%,6.93%,8.07%,Upgrade
33,Profit Margin,-8.94%,-7.15%,-2.26%,-2.21%,2.59%,0.46%,3.35%,8.32%,5.45%,5.25%,Upgrade
34,Free Cash Flow Margin,2.72%,13.11%,6.03%,18.41%,7.87%,17.60%,13.85%,22.87%,15.23%,20.10%,Upgrade
35,EBITDA,-31,-17,24,26,61,42,66,85,83,80,Upgrade
36,D&A For EBITDA,31,31,31,26,24,25,21,24,22,17,Upgrade
37,EBIT,-62,-48,-7,-,37,17,45,61,61,63,Upgrade
