,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Cash & Equivalents,373563,91469,543952,113206,258135,103413,308021,108255,160118,98807,382012,120263,300327,89115,379076,101549,153388,78745,308563,139424,Upgrade
1,Investment Securities,6599253,5430329,6327886,5376692,5870551,5179941,5950565,4756631,5425188,4405959,5340436,4184119,5067685,4058245,5104833,4033921,4937955,3665202,4866950,3766437,Upgrade
2,Trading Asset Securities,991040,997964,982584,890670,876121,858190,872733,865688,854149,829715,802425,756650,542252,502296,537459,430421,437339,426920,423962,315170,Upgrade
3,Total Investments,7590293,6428293,7310470,6267362,6746672,6038131,6823298,5622319,6279337,5235674,6142861,4940769,5609937,4560541,5642292,4464342,5375294,4092122,5290912,4081607,Upgrade
4,Gross Loans,8552373,8658762,8289908,8148893,8102227,7822667,7622902,7210433,7151869,6991064,6808773,6454099,6371353,6442650,5988748,5716258,5652101,5776194,5242248,4974186,Upgrade
5,Allowance for Loan Losses,-,-234216,-,-233648,-,-239500,-236865,-232723,-236591,-233770,-228173,-216900,-218811,-219901,-212260,-203897,-199877,-195174,-174042,-166124,Upgrade
6,Net Loans,8552373,8424546,8289908,7915245,8102227,7583167,7386037,6977710,6915278,6757294,6580600,6237199,6152542,6222749,5776488,5512361,5452224,5581020,5068206,4808062,Upgrade
7,"Property, Plant & Equipment",59048,68743,55801,67008,64407,65702,53276,65747,55033,66814,54722,67238,50232,59981,48841,61031,46617,55570,45964,57635,Upgrade
8,Other Intangible Assets,-,6734,-,6027,7816,5459,-,5408,-,2440,-,2162,-,4122,-,2307,-,4163,-,2060,Upgrade
9,Investments in Real Estate,-,-,-,5,-,6,-,8,-,9,-,28,-,43,-,45,-,513,-,544,Upgrade
10,Accrued Interest Receivable,-,5979,-,4990,-,5395,-,4908,-,4963,-,4832,-,4629,-,3582,-,4002,-,970,Upgrade
11,Other Receivables,-,10409,-,6764,-,12743,-,7703,-,11525,-,7160,-,12629,-,5366,-,10077,-,4575,Upgrade
12,Restricted Cash,-,1251937,-,1243832,-,1213981,-,1189962,-,1165865,-,1119203,-,1179321,-,1131795,-,1071790,-,1059215,Upgrade
13,Other Current Assets,-,4201,-,3472,-,5243,-,4840,-,7898,-,5720,-,3484,-,2931,-,2292,-,2184,Upgrade
14,Long-Term Deferred Tax Assets,62005,61842,61245,62508,65470,64947,63831,63955,62764,61938,59049,56319,57157,57531,55372,53217,52412,51566,47789,47237,Upgrade
15,Other Real Estate Owned & Foreclosed,-,98,-,111,-,129,-,175,-,192,-,211,-,240,-,195,-,253,-,198,Upgrade
16,Other Long-Term Assets,108983,34848,70573,20905,70632,19139,63012,11236,50531,10058,54831,24200,51467,21177,59807,13253,54007,13035,37190,11790,Upgrade
17,Total Assets,16746265,16413529,16331949,15726631,15315359,15123107,14697475,14067282,13523061,13426421,13274075,12587873,12221662,12217051,11961876,11353263,11133942,10966186,10798624,10216706,Upgrade
18,Accounts Payable,-,-,-,-,-,-,-,-,-,-,-,-,-,1944,-,-,-,1801,-,-,Upgrade
19,Accrued Expenses,-,34449,-,40216,18958,33921,-,39543,-,38681,-,37015,-,34648,-,34182,-,28921,-,29687,Upgrade
20,Interest Bearing Deposits,15106961,14872757,14756655,13964797,13560809,13309522,13306241,12725613,12338494,12134232,12025220,11367344,11107400,9975487,10897834,10380206,10098976,9027461,9808677,9317278,Upgrade
21,Non-Interest Bearing Deposits,-,116754,-,88496,-,77950,-,69547,-,129716,-,143604,-,1130633,-,65733,-,911316,-,46190,Upgrade
22,Total Deposits,15106961,14989511,14756655,14053293,13560809,13387472,13306241,12795160,12338494,12263948,12025220,11510948,11107400,11106120,10897834,10445939,10098976,9938777,9808677,9363468,Upgrade
23,Short-Term Borrowings,311858,120298,242766,310794,329523,370439,296523,253625,170090,102718,202281,99700,123093,198921,162518,90797,164425,181133,161655,129519,Upgrade
24,Current Portion of Long-Term Debt,-,63850,-,191308,-,235583,-,1920,-,2230,-,1442,-,6340,-,8007,-,48175,-,22035,Upgrade
25,Current Portion of Leases,-,3153,-,3056,-,2877,-,3101,-,2887,-,3143,-,-,-,3015,-,-,-,-,Upgrade
26,Current Income Taxes Payable,1875,80,54,79,7150,2039,4947,2868,6637,4820,-,4267,-,4551,-,10482,-,3113,-,12931,Upgrade
27,Other Current Liabilities,-,25909,-,25,-,25605,-,25,-,25319,-,18,-,33425,-,14,-,23773,-,14,Upgrade
28,Long-Term Debt,200784,130190,228246,130042,429297,130041,111356,99990,101029,99994,101346,79984,117037,49969,57569,49967,121128,74948,100544,74944,Upgrade
29,Long-Term Leases,-,6295,-,6212,9458,6772,-,6751,-,6638,-,6540,-,9740,-,6263,-,8701,-,8396,Upgrade
30,Long-Term Unearned Revenue,-,2051,-,1790,-,2147,-,1976,-,1977,-,1937,-,1876,-,1746,-,1723,-,1462,Upgrade
31,Pension & Post-Retirement Benefits,-,1930,-,1097,-,1657,-,1330,-,1765,-,1396,-,1137,-,1276,-,1735,-,1939,Upgrade
32,Long-Term Deferred Tax Liabilities,15,13,6,4,9,14,9,11,14,9,9,11,-,-,-,-,-,-,-,-,Upgrade
33,Other Long-Term Liabilities,91904,29001,95521,32099,44681,33849,86888,35168,88790,34197,101690,45923,95011,17995,92974,28645,91171,11670,76687,27432,Upgrade
34,Total Liabilities,15713397,15406730,15323248,14770015,14399885,14232416,13805964,13241468,12705054,12585183,12430546,11792324,11442541,11466666,11210895,10680333,10475700,10324470,10147563,9671827,Upgrade
35,"Preferred Stock, Convertible",-,-,-,-,-,-,-,-,-,47989,47869,47989,47869,47989,47869,47989,47869,47989,47869,47989,Upgrade
36,"Preferred Stock, Other",-,-,-,-,-,-,-,-,-,-120,-,-120,-,-120,-,-120,-,-120,-,-120,Upgrade
37,Total Preferred Equity,-,-,-,-,-,-,-,-,-,47869,47869,47869,47869,47869,47869,47869,47869,47869,47869,47869,Upgrade
38,Common Stock,99161,99161,99161,99161,99161,99161,99161,92384,92384,92384,92384,92384,92384,92384,92384,86979,86979,86979,86979,86203,Upgrade
39,Additional Paid-In Capital,-,160252,-,160252,162682,160252,-,122049,-,122049,-,122049,-,125486,-,97469,-,100906,-,94040,Upgrade
40,Retained Earnings,294915,536594,270305,518010,507229,481140,246122,462458,243482,424348,220158,406312,220686,369803,198803,353331,189400,322790,177525,309999,Upgrade
41,Comprehensive Income & Other,636884,208979,637461,177450,144702,148475,544634,147334,480597,153074,481611,125477,416767,113513,410668,86151,332931,82145,337665,5756,Upgrade
42,Total Common Equity,1030960,1004986,1006927,954873,913774,889028,889917,824225,816463,791855,794153,746222,729837,701186,701855,623930,609310,592820,602169,495998,Upgrade
43,Minority Interest,1908,1813,1774,1743,1700,1663,1594,1589,1544,1514,1507,1458,1415,1330,1257,1131,1063,1027,1023,1012,Upgrade
44,Shareholders' Equity,1032868,1006799,1008701,956616,915474,890691,891511,825814,818007,841238,843529,795549,779121,750385,750981,672930,658242,641716,651061,544879,Upgrade
45,Total Liabilities & Equity,16746265,16413529,16331949,15726631,15315359,15123107,14697475,14067282,13523061,13426421,13274075,12587873,12221662,12217051,11961876,11353263,11133942,10966186,10798624,10216706,Upgrade
46,Total Debt,512642,323786,471012,641412,768278,745712,407879,365387,271119,214467,303627,190809,240130,264970,220087,158049,285553,312957,262199,234894,Upgrade
47,Net Cash (Debt),2658520,1857769,2841556,1602119,1733289,1065858,2519582,1567688,2351233,1390429,2457218,1503625,2075031,798341,2177190,913940,1674912,320642,1880406,631197,Upgrade
48,Net Cash Growth,53.38%,74.30%,12.78%,2.20%,-26.28%,-23.34%,2.54%,4.26%,13.31%,74.16%,12.86%,64.52%,23.89%,148.98%,15.78%,44.79%,7.17%,-41.68%,-3.50%,-0.84%,Upgrade
49,Net Cash Per Share,26.58,15.93,27.40,20.23,17.27,9.41,25.89,23.74,25.50,12.07,25.58,22.64,22.08,6.92,24.65,12.30,19.21,3.25,21.52,8.90,Upgrade
50,Filing Date Shares Outstanding,99161,99161,99161,99161,99161,99161,99161,92384,92384,92384,92384,92384,92384,92384,92384,86979,86979,86979,86979,86203,Upgrade
51,Total Common Shares Outstanding,99161,99161,99161,99161,99161,99161,99161,92384,92384,92384,92384,92384,92384,92384,92384,86979,86979,86979,86979,86203,Upgrade
52,Book Value Per Share,8.38,8.12,8.14,7.92,7.80,7.55,7.56,7.41,7.32,7.06,7.08,6.89,6.71,6.40,6.41,6.25,6.09,5.90,6.00,5.75,Upgrade
53,Tangible Book Value,1030960,998252,1006927,948846,905958,883569,889917,818817,816463,789415,794153,744060,729837,697064,701855,621623,609310,588657,602169,493938,Upgrade
54,Tangible Book Value Per Share,8.38,8.05,8.14,7.85,7.72,7.50,7.56,7.35,7.32,7.03,7.08,6.86,6.71,6.35,6.41,6.23,6.09,5.85,6.00,5.73,Upgrade
