,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6683,4488,3941,3505,3163,3289,3319,2994,2899,2775,3127,3090,3875,3407,2406,2283,2435,2528,2556,2604,3110,Upgrade
1,Market Cap Growth,36.44%,36.44%,18.71%,17.09%,9.09%,18.55%,6.16%,-3.13%,-25.18%,-18.57%,29.96%,35.36%,59.15%,34.78%,-5.86%,-12.33%,-21.70%,-24.80%,-22.68%,-33.56%,-1.50%,Upgrade
2,Enterprise Value,7269,5004,4249,3602,3260,3167,3182,2908,2814,2566,2844,2776,3561,3869,2908,2620,2772,2832,2908,2870,3375,Upgrade
3,Last Close Price,13.07,8.54,7.37,6.18,5.68,5.84,5.71,5.11,4.88,4.61,5.28,5.28,6.74,5.93,6.06,5.52,6.03,6.22,6.43,6.12,7.50,Upgrade
4,PE Ratio,-,-,73.88,48.86,-,42.41,34.80,45.08,-,43.75,73.87,57.32,-,26.00,16.66,17.35,28.83,55.89,71.95,48.16,36.29,Upgrade
5,PS Ratio,2.06,1.00,0.91,0.87,0.83,0.89,0.93,0.87,0.87,0.87,1.00,0.99,1.24,1.12,0.77,0.72,0.79,0.82,0.84,0.86,0.97,Upgrade
6,PB Ratio,2.86,1.30,1.11,0.97,0.88,0.92,0.93,0.85,0.84,0.82,0.93,0.91,1.16,1.00,0.91,0.86,0.92,0.96,0.97,1.01,1.20,Upgrade
7,P/TBV Ratio,1.53,1.53,1.32,1.15,1.03,1.10,1.11,1.02,1.01,0.98,1.12,1.09,1.40,1.21,1.17,1.14,1.23,1.29,1.31,1.37,1.62,Upgrade
8,P/FCF Ratio,-,-,245.51,-,-45.54,-44.22,-,-,-101.50,-,-,-,4187.82,142.44,-,-,15.85,32.83,-91.45,-,-11.47,Upgrade
