,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1156,1141,1088,964.5,1029,813.28,850.9,914.93,876.45,718.07,726.24,750.72,844.7,678.33,736.88,607.06,887.92,756.38,630.06,677.73,Upgrade
1,Other Revenue,-71.15,71.15,-,132.8,-73.55,73.55,-,93.31,-52.35,52.35,-,113.89,-89.68,89.68,-,183.19,-63.73,63.73,-,129.67,Upgrade
2,Revenue,1084,1212,1088,1097,955.06,886.83,850.9,1008,824.1,770.42,726.24,864.6,755.02,768.02,736.88,790.26,824.19,820.1,630.06,807.4,Upgrade
3,Revenue Growth (YoY),13.54%,36.71%,27.89%,8.83%,15.89%,15.11%,17.17%,16.61%,9.15%,0.31%,-1.44%,9.41%,-8.39%,-6.35%,16.95%,-2.12%,5.52%,0.55%,-21.87%,-11.03%,Upgrade
4,Cost of Revenue,928.77,967.02,867.42,844.14,709.69,695.68,648.07,778.83,649.3,591.26,534.77,721.56,585.03,565.24,531.61,640.34,617.3,620.9,462.33,631.18,Upgrade
5,Gross Profit,155.6,245.38,220.79,253.16,245.36,191.15,202.83,229.41,174.8,179.17,191.46,143.05,169.99,202.78,205.28,149.91,206.89,199.2,167.73,176.22,Upgrade
6,"Selling, General & Admin",160.38,144.25,153.02,172.46,144.83,134.89,128.78,137.58,129.79,112.33,112.43,125.44,129.89,126.5,112.47,124.31,127.64,117.99,123,151.99,Upgrade
7,Research & Development,38.02,49.78,42.58,42.48,39.51,33.61,33.15,34.41,25.89,27.73,26.96,31.87,26.07,28.43,26.34,41.7,32.91,27.79,21.16,23.55,Upgrade
8,Other Operating Expenses,8.41,5.44,6.58,7.13,1.45,-0.28,3.37,13.15,3.19,1.99,3.92,24.27,-1.31,1.26,-0.49,19.73,0.26,-0.92,0.83,19.13,Upgrade
9,Operating Expenses,218.03,206.66,203.29,227.9,186.13,172.78,166.12,194.78,162.54,144,143.42,176.27,157.01,160.44,139.35,172.57,173.41,147.73,145.5,198.52,Upgrade
10,Operating Income,-62.43,38.71,17.51,25.26,59.24,18.37,36.71,34.63,12.27,35.17,48.05,-33.23,12.98,42.34,65.93,-22.66,33.49,51.47,22.23,-22.3,Upgrade
11,Interest Expense,-16.63,-19.21,-13.67,-47.1,-13.11,-11.88,-10.99,-37.01,-7.82,-11.33,-9.08,-13.26,-10.74,-9.09,-7.11,-3.33,-7.23,-6.84,-6.12,-4.84,Upgrade
12,Interest & Investment Income,-,27.41,7.23,-,3.11,35.37,3.66,-,16.81,10.48,7.46,-,3.99,2.76,5.11,32.88,7.1,6.71,3.37,23.52,Upgrade
13,Currency Exchange Gain (Loss),-3.67,3.67,-,-5.2,-1.65,1.65,-,10.57,-5.8,5.8,-,15.5,-2.69,2.69,-,-16.12,4.85,-4.85,-,6.79,Upgrade
14,Other Non Operating Income (Expenses),-2.63,-0.65,3.15,-24.47,0.55,1.79,-0.66,-21.69,13.65,-2.41,1.53,-13.14,5.69,-5.03,4.73,0.59,-4.64,0.25,-2.03,-19.79,Upgrade
15,EBT Excluding Unusual Items,-85.37,49.93,14.22,-51.5,48.14,45.29,28.72,-13.5,29.11,37.71,47.95,-44.13,9.23,33.66,68.67,-8.64,33.57,46.74,17.46,-16.62,Upgrade
16,Impairment of Goodwill,-,-,-,-25.93,-,-,-,-15.91,-,-,-,-,-,-,-,-3.26,-,-,-,-9.24,Upgrade
17,Gain (Loss) on Sale of Investments,0.64,-18.84,5.46,-99.7,-6.08,14.52,9.27,-2.81,-4.71,-6.69,9.03,0.69,-2.27,-2.09,3.09,-2.61,3.74,-1.45,-12.19,0.02,Upgrade
18,Gain (Loss) on Sale of Assets,0.2,0.28,-0.05,172.29,0.19,-0.04,17.8,47.26,0.38,5.15,-0.58,0.1,-0.03,12.35,0.02,34.49,-0.13,0.13,-0.02,-0.15,Upgrade
19,Asset Writedown,-3.21,-0.61,0.61,14.6,-14.6,8.21,-8.21,-2.98,3.73,0.34,-1.09,-6.18,5.18,0.43,-0.43,4.92,-4.92,0.13,-0.13,1.2,Upgrade
20,Legal Settlements,0.16,-0.16,-,-1.36,0.68,-0.68,-,-2.13,0.19,-0.19,-,-0.8,0.52,-0.52,-,-1.62,0.94,-0.94,-,-0.39,Upgrade
21,Other Unusual Items,3.35,15.41,3.54,19.71,-0,0,-,13.12,-0.14,0.14,-,16.87,-,-,-,27.32,-2.07,2.07,-,38.89,Upgrade
22,Pretax Income,-84.23,46.01,23.78,28.1,28.32,67.31,47.58,23.06,28.56,36.47,55.31,-33.45,12.63,43.83,71.36,50.6,31.13,46.67,5.12,13.7,Upgrade
23,Income Tax Expense,0.23,9.04,5.7,27.69,11.13,12.93,10.41,48.38,-6.41,7.35,13.26,-14.83,2.11,7.3,16.72,3.58,6.46,10.13,4.06,2.69,Upgrade
24,Earnings From Continuing Operations,-84.46,36.97,18.08,0.41,17.19,54.38,37.17,-25.32,34.96,29.12,42.04,-18.61,10.51,36.53,54.64,47.02,24.68,36.54,1.07,11.01,Upgrade
25,Minority Interest in Earnings,-0.24,-7.19,-1.92,-3.1,-7.11,-6.2,-2.01,9.47,-7.07,-9.91,-0.13,-6.99,-3.71,-5.73,-4.96,-3.25,-4.46,-18.58,1.45,-6.48,Upgrade
26,Net Income,-84.7,29.78,16.16,-2.69,10.08,48.18,35.16,-15.86,27.9,19.21,41.91,-25.6,6.81,30.8,49.67,43.77,20.22,17.96,2.52,4.53,Upgrade
27,Net Income to Common,-84.7,29.78,16.16,-2.69,10.08,48.18,35.16,-15.86,27.9,19.21,41.91,-25.6,6.81,30.8,49.67,43.77,20.22,17.96,2.52,4.53,Upgrade
28,Net Income Growth,-,-38.18%,-54.04%,-,-63.85%,150.86%,-16.11%,-,309.90%,-37.63%,-15.63%,-,-66.33%,71.44%,1871.37%,865.20%,92.48%,-50.81%,-92.62%,-21.98%,Upgrade
29,Shares Outstanding (Basic),704,706,712,709,714,713,713,707,708,707,708,707,598,543,543,541,532,550,548,547,Upgrade
30,Shares Outstanding (Diluted),704,706,712,709,714,713,713,707,708,707,708,707,598,543,543,541,532,550,548,547,Upgrade
31,Shares Change (YoY),-1.41%,-0.92%,-0.18%,0.28%,0.80%,0.83%,0.74%,0.08%,18.43%,30.15%,30.41%,30.59%,12.41%,-1.35%,-0.89%,-1.02%,-3.28%,0.39%,-0.18%,-0.32%,Upgrade
32,EPS (Basic),-0.12,0.04,0.02,-0.00,0.01,0.07,0.05,-0.02,0.04,0.03,0.06,-0.04,0.01,0.06,0.09,0.08,0.04,0.03,0.00,0.01,Upgrade
33,EPS (Diluted),-0.12,0.04,0.02,-0.00,0.01,0.07,0.05,-0.02,0.04,0.03,0.06,-0.04,0.01,0.06,0.09,0.08,0.04,0.03,0.00,0.01,Upgrade
34,EPS Growth,-,-37.61%,-53.96%,-,-64.14%,148.80%,-16.72%,-,246.12%,-52.08%,-35.30%,-,-70.05%,73.78%,1889.13%,875.18%,99.01%,-51.01%,-92.60%,-21.73%,Upgrade
35,Free Cash Flow,-22.53,28.65,-152.83,139.92,0.31,-29.81,-179.87,134.98,-7.96,-42.83,-112.76,98.59,51.78,-58.95,-90.5,121.58,49.31,4.59,-21.84,44.95,Upgrade
36,Free Cash Flow Per Share,-0.03,0.04,-0.21,0.20,0.00,-0.04,-0.25,0.19,-0.01,-0.06,-0.16,0.14,0.09,-0.11,-0.17,0.22,0.09,0.01,-0.04,0.08,Upgrade
37,Dividend Per Share,-,-,-,0.050,-,-,-,0.050,-,-,-,0.050,-,-,-,-,-,-,-,-,Upgrade
